seed,selected,heldout,transfer,zero_association_transfer,historical_retention,present_indexing,shuffled_selected,fixed_selected
778804,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.2999624231299718, ""heldout_log_per_observation"": [-2.521030074687575, -2.516962354119568, -2.221067651557603, -2.539588349140568, -2.8265521543874392], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.39755597725966035, 0.4924986875200275, 0.4104878337674849, 0.5158256022019904, 0.26925987129170725]}",-0.45,0.0,0.0,-0.45,cue_local_relearning,cue_local_relearning
778805,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.40855175159027457, ""heldout_log_per_observation"": [-2.6667702664135735, -2.5264152365459536, -2.258218514823299, -2.718976186857053, -2.700485446521844], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.40427602643712324, 0.5062105651713633, 0.4462891675395076, 0.5126789165764208, 0.17921039980390283]}",0.44999999999999996,0.0,0.0,0.44999999999999996,context_split,global_downweight
778806,change_point,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.022490282241200532, ""heldout_log_per_observation"": [-2.3288326733994085, -2.3412967282581016, -2.306342391158208, -2.4032609681823525, -2.357698771669132], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3529220538399885, 0.43863533920567366, 0.30616347422681484, 0.41734086283264177, 0.2279672062192116]}",0.44999999999999996,0.0,0.0,0.44999999999999996,change_point,global_downweight
778807,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.1320213363476519, ""heldout_log_per_observation"": [-2.6193189526275686, -2.4768329159953124, -2.4872976162799167, -2.5055030643225455, -2.376287621653992], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3742485346199001, 0.4741417671861881, 0.34323740566022803, 0.46954192500171876, 0.21019051839819156]}",-0.44999999999920387,0.0,0.0,-0.44999999999920387,context_split,context_split
778808,context_split,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": -0.10210793771339421, ""heldout_log_per_observation"": [-1.986462477531112, -2.032542592426358, -1.9300304102424013, -2.097983561550663, -1.827922472529007], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.35728693975551756, 0.45748142632193906, 0.3837629492087184, 0.46380891064964985, 0.3746902604918094]}",0.44999999999999996,0.0,0.0,0.44999999999999996,context_split,global_downweight
778809,change_point,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-2.323892002401534, -2.1398373429287734, -1.9211810547067278, -2.128129077362855, -1.8673760627317852], ""matched_comparators"": [], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.2816662774823651, 0.38220207384508004, 0.14845786812745967, 0.3880469372402298, 0.07187679116886955]}",-0.44999999999920387,0.0,0.0,-0.44999999999920387,context_split,context_split
778810,change_point,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-2.15284066602472, -2.2811199897713754, -1.9258558952414608, -2.11312150469894, -1.8957259318226365], ""matched_comparators"": [], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.28654427614791095, 0.3862033660179973, 0.21544873109869941, 0.40765169735768564, 0.14640399332290258]}",0.44999999999999996,0.0,0.0,0.44999999999999996,change_point,global_downweight
778811,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.5917056607757525, ""heldout_log_per_observation"": [-2.108297189323734, -1.8744357856631355, -1.5165915285479814, -1.8466304320569913, -1.3029345468487978], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.410289859148933, 0.5027230398466666, 0.3786281452954241, 0.5225548155527682, 0.24897547519628338]}",0.44999999999999996,0.0,0.0,0.44999999999999996,context_split,change_point
778812,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.3062864019185563, ""heldout_log_per_observation"": [-2.4678988545283325, -2.309066053895604, -2.161612452609776, -2.185458877179639, -2.91516414872361], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.36210914560712065, 0.4567767805949949, 0.3599144443230502, 0.4663518569772413, 0.040766245069089276]}",0.4499999999992039,0.0,0.0,0.4499999999992039,continuous_drift,context_split
778813,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.3028940862001184, ""heldout_log_per_observation"": [-2.304870539292441, -2.1963031769876036, -2.0019764530923227, -2.3004225240179696, -2.146575090420172], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3658757348823387, 0.4648752664801504, 0.34791916154040153, 0.4583651923167796, 0.07358572571944264]}",-0.45,0.0,0.0,-0.45,context_split,context_split
778814,global_downweight,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.19151352169663216, ""heldout_log_per_observation"": [-2.396417114351152, -2.3248287422194176, -2.20490359265452, -2.3367113906804793, -2.2139496530559484], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3464874050434805, 0.44740954668184946, 0.29980069597330733, 0.4641097118817831, 0.10404081792180365]}",-0.44999999999999923,0.0,0.0,-0.44999999999999923,global_downweight,global_downweight
778815,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.116261070332774, ""heldout_log_per_observation"": [-2.670004578309481, -2.582196113093625, -2.553743507976707, -2.7580743851500626, -3.192136664511408], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.35732574623821706, 0.45877668145416567, 0.3085166400972136, 0.45313232832552064, 0.15861613920833567]}",0.4499999999999993,0.0,0.0,0.4499999999999993,global_downweight,global_downweight
778816,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.1757064158074142, ""heldout_log_per_observation"": [-2.0617895331008773, -2.109235576942498, -1.8860831172934631, -2.1533392357630667, -2.896504180015091], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 0.0, ""preheldout_complexity_per_observation"": [0.4561881225190751, 0.5508337216574022, 0.4705367236853732, 0.5524987101426188, 0.06370090041483245]}",0.44999999999999996,0.0,0.0,0.44999999999999996,cue_local_relearning,change_point
778817,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.03835685933951183, ""heldout_log_per_observation"": [-1.8889513415927173, -1.8035454897201886, -1.8505944822532054, -1.9397621838601857, -1.719456873091386], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.3856172924592607, 0.4893201855208551, 0.3708053633952731, 0.4941932767204758, 0.03006444771013633]}",-0.45,0.0,0.0,-0.45,context_split,context_split
778818,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.08626614966361679, ""heldout_log_per_observation"": [-1.796843360460051, -1.8624137144730204, -1.7105772107964343, -1.9028688377610248, -1.6540552134532431], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.2641757729270576, 0.3619708249421798, 0.2550516689807915, 0.3494146365824398, 0.17156481989211456]}",0.44999999999999996,0.0,0.0,0.44999999999999996,context_split,global_downweight
778819,context_split,"{""best_matched_comparator"": ""continuous_drift"", ""generating_family_margin"": 0.04968065460851001, ""heldout_log_per_observation"": [-2.4454876833173778, -2.5041449139574246, -2.3820059323442893, -2.4316865869527993, -2.909420330876067], ""matched_comparators"": [""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3434863382480433, 0.4382658732797294, 0.455035832920967, 0.4344752824285698, 0.2160456136602856]}",0.4499999999999753,0.0,0.0,0.4499999999999753,continuous_drift,continuous_drift
