seed,episode,agent,phase,violation,probability_positive,correct,first_action,second_action,sample_packets,forecast_error,line_search_invariant
13009,127,full,heldout_after,false,0.7651745082728763,true,3,2,2,0.3562032179674159,true
13009,127,factorized_replay,heldout_after,false,0.6249408652307885,true,3,2,2,0.3528826786972338,true
13009,127,random,heldout_after,false,0.7575702411640814,true,2,3,2,0.7280422827376688,true
13009,127,precision_blind,heldout_after,false,0.7389787059305751,true,1,2,2,0.3390403395396904,true
13009,128,full,heldout_after,false,0.7996871625646815,false,3,2,2,0.3553448152801031,true
13009,128,factorized_replay,heldout_after,false,0.6365289270337094,false,3,2,2,0.3520873617847333,true
13009,128,random,heldout_after,false,0.6843784690073405,false,1,3,2,0.7283618772079236,true
13009,128,precision_blind,heldout_after,false,0.633584419483502,false,1,2,2,0.339976503639527,true
13009,129,full,heldout_after,false,0.8104532093520337,true,3,2,2,0.3557382864157629,true
13009,129,factorized_replay,heldout_after,false,0.6402622092563169,true,3,2,2,0.35249733935193767,true
13009,129,random,heldout_after,false,0.7693059798174204,true,1,2,2,0.7273028318069348,true
13009,129,precision_blind,heldout_after,false,0.7183581381753978,true,1,2,2,0.3398036521138302,true
13009,130,full,heldout_after,false,0.8024427498049929,true,3,2,2,0.3543667561223745,true
13009,130,factorized_replay,heldout_after,false,0.637482955786098,true,3,2,2,0.3511558062583356,true
13009,130,random,heldout_after,false,0.7979362917530887,true,3,1,2,0.7263615728462517,true
13009,130,precision_blind,heldout_after,false,0.7543846811927465,true,1,2,2,0.33985929081999333,true
13009,131,full,heldout_after,false,0.6576818447178109,true,3,2,2,0.35384860167487653,true
13009,131,factorized_replay,heldout_after,false,0.3209729774495297,false,3,2,2,0.35066697735471053,true
13009,131,random,heldout_after,false,0.6576734658831599,true,3,2,2,0.7256095858802095,true
13009,131,precision_blind,heldout_after,false,0.46203860856408874,false,1,2,2,0.3398589154655764,true
13009,132,full,heldout_after,false,0.007892899256998126,true,3,2,2,0.3540081167169637,true
13009,132,factorized_replay,heldout_after,false,0.4785074374708496,true,3,2,2,0.35082688256008177,true
13009,132,random,heldout_after,false,0.7865813192499775,false,1,3,2,0.7243638205713648,true
13009,132,precision_blind,heldout_after,false,0.19421700291919247,true,1,2,2,0.339156486826394,true
13009,133,full,heldout_after,false,0.7494745498275782,false,3,2,2,0.3529382149512419,true
13009,133,factorized_replay,heldout_after,false,0.6199055133688106,false,3,2,2,0.3497754553935997,true
13009,133,random,heldout_after,false,0.38122172048374314,true,2,1,2,0.7238392034796112,true
13009,133,precision_blind,heldout_after,false,0.4515434548012404,true,1,2,2,0.3384668038176549,true
13009,134,full,heldout_after,false,0.6568637880080044,true,3,2,2,0.35141547114987565,true
13009,134,factorized_replay,heldout_after,false,0.3213516770965768,false,3,2,2,0.34833104105306856,true
13009,134,random,heldout_after,false,0.6524997655762489,true,1,3,2,0.7231282545910186,true
13009,134,precision_blind,heldout_after,false,0.621982304530483,true,1,2,2,0.33823457687278297,true
13009,135,full,heldout_after,false,0.008001752595573586,true,3,2,2,0.351393950691439,true
13009,135,factorized_replay,heldout_after,false,0.47829885794180016,true,3,2,2,0.3483164660909183,true
13009,135,random,heldout_after,false,0.4018106670460416,true,2,1,2,0.7218680709152677,true
13009,135,precision_blind,heldout_after,false,0.480301479153415,true,1,2,2,0.33783552175822373,true
13009,136,full,heldout_after,false,0.6482151479963527,true,3,2,2,0.35032976740575467,true
13009,136,factorized_replay,heldout_after,false,0.3253846120577118,false,3,2,2,0.3472709423001552,true
13009,136,random,heldout_after,false,0.634633484931431,true,1,2,2,0.7213807413040111,true
13009,136,precision_blind,heldout_after,false,0.59657041228302,true,1,2,2,0.3372874109816456,true
13009,137,full,heldout_after,false,0.810412409784501,true,3,2,2,0.35108589871720547,true
13009,137,factorized_replay,heldout_after,false,0.6402482574409853,true,3,2,2,0.3480437093098236,true
13009,137,random,heldout_after,false,0.40203731087550265,false,1,3,2,0.7216817385310436,true
13009,137,precision_blind,heldout_after,false,0.4823224802220228,false,1,2,2,0.33712177923777226,true
13009,138,full,heldout_after,false,0.6482111485539149,false,3,2,2,0.35151750550738986,true
13009,138,factorized_replay,heldout_after,false,0.3253885905885138,true,3,2,2,0.3484714733141932,true
13009,138,random,heldout_after,false,0.6443694080607364,false,2,3,2,0.7205981083446715,true
13009,138,precision_blind,heldout_after,false,0.10219226026848353,true,1,2,2,0.33679056257659057,true
13009,139,full,heldout_after,false,0.8064259154077934,false,3,2,2,0.35046793692957395,true
13009,139,factorized_replay,heldout_after,false,0.638864046714553,false,3,2,2,0.3474715813815534,true
13009,139,random,heldout_after,false,0.5729394633074686,false,3,1,2,0.719999400427791,true
13009,139,precision_blind,heldout_after,false,0.5708215712500939,false,1,2,2,0.3377013504089807,true
13009,140,full,heldout_after,false,0.7990374917293755,false,3,2,2,0.35162884446159404,true
13009,140,factorized_replay,heldout_after,false,0.6363016015859861,false,3,2,2,0.34862567604483063,true
13009,140,random,heldout_after,false,0.017181951766774388,true,3,1,2,0.7185534219801947,true
13009,140,precision_blind,heldout_after,false,0.11279261317278341,true,1,2,2,0.33808370000479654,true
13009,141,full,heldout_after,false,0.6102244719519275,false,3,2,2,0.3524573821937927,true
13009,141,factorized_replay,heldout_after,false,0.34215887634846687,true,3,2,2,0.34946302792364353,true
13009,141,random,heldout_after,false,0.6013531038730384,false,2,3,2,0.71705721213773,true
13009,141,precision_blind,heldout_after,false,0.45237898742194943,true,1,2,2,0.3389200788362703,true
13009,142,full,heldout_after,false,0.8104248763882556,true,3,2,2,0.3514451527078654,true
13009,142,factorized_replay,heldout_after,false,0.6402525230464541,true,3,2,2,0.3485411646802681,true
13009,142,random,heldout_after,false,0.8103724838522176,true,2,3,2,0.7168495566460528,true
13009,142,precision_blind,heldout_after,false,0.5594055399318651,true,1,2,2,0.3385904376011442,true
13009,143,full,heldout_after,false,0.6576803335826528,false,3,2,2,0.35117727956447764,true
13009,143,factorized_replay,heldout_after,false,0.32097367445495667,true,3,2,2,0.3482811632876225,true
13009,143,random,heldout_after,false,0.021206268379435237,true,1,2,2,0.7161484614097918,true
13009,143,precision_blind,heldout_after,false,0.08026383498425142,true,1,2,2,0.3383428045248453,true
13009,144,full,heldout_after,false,0.810456590501238,false,3,2,2,0.3512324077083465,true
13009,144,factorized_replay,heldout_after,false,0.6402633540517532,false,3,2,2,0.3483390830333924,true
13009,144,random,heldout_after,false,0.4748617706845969,true,1,3,2,0.7150014040055861,true
13009,144,precision_blind,heldout_after,false,0.5223558592965911,false,1,2,2,0.33871733199207466,true
13009,145,full,heldout_after,false,0.6576741777153385,false,3,2,2,0.35147774128412235,true
13009,145,factorized_replay,heldout_after,false,0.3209765075647656,true,3,2,2,0.3485830963574128,true
13009,145,random,heldout_after,false,0.6576603569431352,false,2,3,2,0.7143951420231474,true
13009,145,precision_blind,heldout_after,false,0.3047714991301348,true,1,2,2,0.3380991299853618,true
13009,146,full,heldout_after,false,0.6529343609678395,true,3,2,2,0.3528954921175569,true
13009,146,factorized_replay,heldout_after,false,0.3231885451759399,false,3,2,2,0.34998217737084314,true
13009,146,random,heldout_after,false,0.14091482993387489,false,1,2,2,0.7133708548412461,true
13009,146,precision_blind,heldout_after,false,0.23322852878942202,false,1,2,2,0.33814981823734686,true
13009,147,full,heldout_after,false,0.6341568209392813,true,3,2,2,0.35257589602553874,true
13009,147,factorized_replay,heldout_after,false,0.33180258751926706,false,3,2,2,0.3496869479462036,true
13009,147,random,heldout_after,false,0.3365181821779237,false,2,1,2,0.7127851167652268,true
13009,147,precision_blind,heldout_after,false,0.36557831990924017,false,1,2,2,0.33809376554407794,true
13009,148,full,heldout_after,false,0.8104206310423749,true,3,2,2,0.3533843017632662,true
13009,148,factorized_replay,heldout_after,false,0.6402510415586401,true,3,2,2,0.35053088866262,true
13009,148,random,heldout_after,false,0.8051607477036493,true,1,2,2,0.7120362488780513,true
13009,148,precision_blind,heldout_after,false,0.7858528912546117,true,1,2,2,0.338439361943474,true
13009,149,full,heldout_after,false,0.28183769226321703,false,3,2,2,0.3537544125621119,true
13009,149,factorized_replay,heldout_after,false,0.5149136770873868,true,3,2,2,0.3508991258596183,true
13009,149,random,heldout_after,false,0.5917074343512597,true,1,3,2,0.7105737434303244,true
13009,149,precision_blind,heldout_after,false,0.43784109982359265,false,1,2,2,0.3390823728117715,true
13009,150,full,heldout_after,false,0.4307148022237365,true,3,2,2,0.3539895417299032,true
13009,150,factorized_replay,heldout_after,false,0.4013623704677889,true,3,2,2,0.3510488845090039,true
13009,150,random,heldout_after,false,0.4521090713634229,true,1,2,2,0.7094169204587358,true
13009,150,precision_blind,heldout_after,false,0.46828748398625336,true,1,2,2,0.33939339273198343,true
13009,151,full,heldout_after,false,0.007074393462789285,true,3,2,2,0.3548090601349876,true
13009,151,factorized_replay,heldout_after,false,0.47841095963852115,true,3,2,2,0.3518715504514855,true
13009,151,random,heldout_after,false,0.007107627796452178,true,2,3,2,0.709234688650021,true
13009,151,precision_blind,heldout_after,false,0.6922488847921598,false,1,2,2,0.3394533129506711,true
13009,152,full,heldout_after,false,0.6102490389915712,true,3,2,2,0.35450865534684595,true
13009,152,factorized_replay,heldout_after,false,0.3421467100152633,false,3,2,2,0.3515784047286611,true
13009,152,random,heldout_after,false,0.3352548022447885,false,2,1,2,0.7083563629181308,true
13009,152,precision_blind,heldout_after,false,0.3686028910950527,false,1,2,2,0.3399490352867308,true
13009,153,full,heldout_after,false,0.5490271487931235,false,3,2,2,0.3539230104447463,true
13009,153,factorized_replay,heldout_after,false,0.3654200093587811,true,3,2,2,0.3510715189939048,true
13009,153,random,heldout_after,false,0.5408948152514081,false,2,3,2,0.7083675697607923,true
13009,153,precision_blind,heldout_after,false,0.40037493808931945,true,1,2,2,0.33953955906510336,true
13009,154,full,heldout_after,false,0.6446077169847768,false,3,2,2,0.35494654346205323,true
13009,154,factorized_replay,heldout_after,false,0.32705912351804717,true,3,2,2,0.3521441694863803,true
13009,154,random,heldout_after,false,0.07109479198479776,true,3,1,2,0.7079166681104292,true
13009,154,precision_blind,heldout_after,false,0.2100095487828591,true,1,2,2,0.3396556599067757,true
13009,155,full,heldout_after,false,0.809007298893215,true,3,2,2,0.35514876778292015,true
13009,155,factorized_replay,heldout_after,false,0.6397612306017335,true,3,2,2,0.3523784353612124,true
13009,155,random,heldout_after,false,0.7820586998799006,true,1,2,2,0.7070331640564304,true
13009,155,precision_blind,heldout_after,false,0.734956925598402,true,1,2,2,0.3397187235824359,true
13009,156,full,heldout_after,false,0.8096320008899199,true,3,2,2,0.3555829510391593,true
13009,156,factorized_replay,heldout_after,false,0.6399782842975363,true,3,2,2,0.3528135853696975,true
13009,156,random,heldout_after,false,0.6151315871046446,true,2,1,2,0.706951612164072,true
13009,156,precision_blind,heldout_after,false,0.5974500435290662,true,1,2,2,0.33964143295967386,true
13009,157,full,heldout_after,false,0.6576613686806867,false,3,2,2,0.35575734994079067,true
13009,157,factorized_replay,heldout_after,false,0.3209824193333555,true,3,2,2,0.3529910492777307,true
13009,157,random,heldout_after,false,0.6576345549385133,false,2,3,2,0.7066325635985737,true
13009,157,precision_blind,heldout_after,false,0.5064931173807823,false,1,2,2,0.3395471566087579,true
13009,158,full,heldout_after,false,0.06194545576249062,true,3,2,2,0.3565334179021019,true
13009,158,factorized_replay,heldout_after,false,0.4715084485462425,true,3,2,2,0.3537613229367366,true
13009,158,random,heldout_after,false,0.07436155554767815,true,3,2,2,0.7064765614758878,true
13009,158,precision_blind,heldout_after,false,0.16068336264994484,true,1,2,2,0.33970638320209734,true
13009,159,full,heldout_after,false,0.011529958175835384,true,3,2,2,0.3570078193442947,true
13009,159,factorized_replay,heldout_after,false,0.4789184743723472,true,3,2,2,0.3541810434579295,true
13009,159,random,heldout_after,false,0.42830727547861497,true,2,1,2,0.7066383344109214,true
13009,159,precision_blind,heldout_after,false,0.4193447751257,true,1,2,2,0.3401254339149657,true
13009,160,full,heldout_after,false,0.7500702988261496,true,3,2,2,0.35596880716856094,true
13009,160,factorized_replay,heldout_after,false,0.6200829719980047,true,3,2,2,0.3531509438421117,true
13009,160,random,heldout_after,false,0.6539437435997852,true,1,3,2,0.7063451164052252,true
13009,160,precision_blind,heldout_after,false,0.5913796294629448,true,1,2,2,0.33956254546515596,true
13009,161,full,heldout_after,false,0.5304581313056572,true,3,2,2,0.35548846549427,true
13009,161,factorized_replay,heldout_after,false,0.37177229315915716,false,3,2,2,0.35272234492507765,true
13009,161,random,heldout_after,false,0.6528224857892063,true,1,3,2,0.7053780707354638,true
13009,161,precision_blind,heldout_after,false,0.5209748798957208,true,1,2,2,0.3394943112195287,true
13009,162,full,heldout_after,false,0.6558796402323542,false,3,2,2,0.35545644699038986,true
13009,162,factorized_replay,heldout_after,false,0.32181180279370725,true,3,2,2,0.3527534927712906,true
13009,162,random,heldout_after,false,0.24285237497426185,true,1,3,2,0.7038573106477762,true
13009,162,precision_blind,heldout_after,false,0.3154137814812207,true,1,2,2,0.3395326607673819,true
13009,163,full,heldout_after,false,0.5298477102873863,true,3,2,2,0.354283630080007,true
13009,163,factorized_replay,heldout_after,false,0.37195132894144023,false,3,2,2,0.35160672713184765,true
13009,163,random,heldout_after,false,0.4471640051433565,false,1,2,2,0.7034690074877313,true
13009,163,precision_blind,heldout_after,false,0.44957285512801726,false,1,2,2,0.33903404283784355,true
13009,164,full,heldout_after,false,0.8104502299048313,true,3,2,2,0.3554738205201367,true
13009,164,factorized_replay,heldout_after,false,0.6402611716768358,true,3,2,2,0.3528366269044604,true
13009,164,random,heldout_after,false,0.8013521149523836,true,1,3,2,0.7032043780458888,true
13009,164,precision_blind,heldout_after,false,0.765395132819608,true,1,2,2,0.3394626130882196,true
13009,165,full,heldout_after,false,0.7981101916349974,true,3,2,2,0.3558290790473888,true
13009,165,factorized_replay,heldout_after,false,0.6359759724313581,true,3,2,2,0.3531909761352444,true
13009,165,random,heldout_after,false,0.8047431178304364,true,1,3,2,0.7030174997829463,true
13009,165,precision_blind,heldout_after,false,0.7680266591660648,true,1,2,2,0.3392217246907926,true
13009,166,full,heldout_after,false,0.810452442222518,true,3,2,2,0.3556625888474387,true
13009,166,factorized_replay,heldout_after,false,0.6402619336372838,true,3,2,2,0.35304779757259036,true
13009,166,random,heldout_after,false,0.8104418455664694,true,3,2,2,0.7022005435665065,true
13009,166,precision_blind,heldout_after,false,0.774419756173169,true,1,2,2,0.33909644844403214,true
13009,167,full,heldout_after,false,0.2141420708153482,true,3,2,2,0.3556851921883364,true
13009,167,factorized_replay,heldout_after,false,0.44839071756359905,true,3,2,2,0.35307237913114403,true
13009,167,random,heldout_after,false,0.6982278732688054,false,2,1,2,0.7012257632108583,true
13009,167,precision_blind,heldout_after,false,0.6679554322012987,false,1,2,2,0.33913861772030146,true
13009,168,full,heldout_after,false,0.66089866431604,false,3,2,2,0.35642681515127295,true
13009,168,factorized_replay,heldout_after,false,0.5941011764686017,false,3,2,2,0.35373588434658704,true
13009,168,random,heldout_after,false,0.8052147076835519,false,1,3,2,0.7014260118289202,true
13009,168,precision_blind,heldout_after,false,0.6402029855632757,false,1,2,2,0.3390502006969439,true
13009,169,full,heldout_after,false,0.6576850446099283,true,3,2,2,0.3577928698909866,true
13009,169,factorized_replay,heldout_after,false,0.3209715284418155,false,3,2,2,0.3551140326124016,true
13009,169,random,heldout_after,false,0.1757611169717674,false,1,3,2,0.7004156429882742,true
13009,169,precision_blind,heldout_after,false,0.2718590596801257,false,1,2,2,0.3391795121018179,true
13009,170,full,heldout_after,true,0.8104437157601525,true,3,2,2,0.35948051431434475,true
13009,170,factorized_replay,heldout_after,true,0.6402589500207679,true,3,2,2,0.35678452651083076,true
13009,170,random,heldout_after,true,0.8104148863956259,true,3,2,2,0.6997365067724396,true
13009,170,precision_blind,heldout_after,true,0.6084568403355798,true,1,2,2,0.33945242555191996,true
13009,171,full,heldout_after,false,0.810130807771473,true,3,2,2,0.35904109792675687,true
13009,171,factorized_replay,heldout_after,false,0.6401505055494261,true,3,2,2,0.35635356772596455,true
13009,171,random,heldout_after,false,0.8087706700974395,true,2,1,2,0.6991981029557132,true
13009,171,precision_blind,heldout_after,false,0.8002409368458493,true,1,2,2,0.3389639992631199,true
13009,172,full,heldout_after,false,0.656054626113128,false,3,2,2,0.3603320226314672,true
13009,172,factorized_replay,heldout_after,false,0.32173034403225387,true,3,2,2,0.35763464268362666,true
13009,172,random,heldout_after,false,0.6550250352690202,false,3,2,2,0.6986284558063831,true
13009,172,precision_blind,heldout_after,false,0.1457696978384356,true,1,2,2,0.3398465305847094,true
13009,173,full,heldout_after,false,0.6534841098771915,false,3,2,2,0.3593619197643298,true
13009,173,factorized_replay,heldout_after,false,0.32293404973836665,true,3,2,2,0.35668532994419183,true
13009,173,random,heldout_after,false,0.622134516075094,false,2,1,2,0.6978542028160171,true
13009,173,precision_blind,heldout_after,false,0.5678962530772278,false,1,2,2,0.3392133984979101,true
13009,174,full,heldout_after,false,0.6720324965005312,false,3,2,2,0.3585663459376494,true
13009,174,factorized_replay,heldout_after,false,0.5971267998514007,false,3,2,2,0.35591579331566153,true
13009,174,random,heldout_after,false,0.665501550224893,false,2,3,2,0.6978514466433317,true
13009,174,precision_blind,heldout_after,false,0.4691761431181231,true,1,2,2,0.3385520802167659,true
13009,175,full,heldout_after,false,0.0398515702771055,true,3,2,2,0.3586183183893053,true
13009,175,factorized_replay,heldout_after,false,0.48215334231376017,true,3,2,2,0.3560020337803546,true
13009,175,random,heldout_after,false,0.05193875134338963,true,3,2,2,0.6974634067279158,true
13009,175,precision_blind,heldout_after,false,0.6276671799189956,false,1,2,2,0.3386489530245841,true
13009,176,full,heldout_after,false,0.05328472309331319,true,3,2,2,0.3585633104979645,true
13009,176,factorized_replay,heldout_after,false,0.4726500746438856,true,3,2,2,0.35591779838840876,true
13009,176,random,heldout_after,false,0.06540110073949774,true,3,2,2,0.6972803033846027,true
13009,176,precision_blind,heldout_after,false,0.2171177332969597,true,1,2,2,0.33883446445715776,true
13009,177,full,heldout_after,false,0.007104598977644803,true,3,2,2,0.35867756829314773,true
13009,177,factorized_replay,heldout_after,false,0.4784072989888863,true,3,2,2,0.3559825261494023,true
13009,177,random,heldout_after,false,0.28100980255729074,true,3,1,2,0.6965020114329024,true
13009,177,precision_blind,heldout_after,false,0.6405038207387814,false,1,2,2,0.3393085113155265,true
13009,178,full,heldout_after,false,0.6574942147154831,true,3,2,2,0.3580802943890013,true
13009,178,factorized_replay,heldout_after,false,0.32105955838526745,false,3,2,2,0.3553955888104514,true
13009,178,random,heldout_after,false,0.6572503541169105,true,3,2,2,0.6961774336613434,true
13009,178,precision_blind,heldout_after,false,0.6296646102449207,true,1,2,2,0.33894136622860155,true
13009,179,full,heldout_after,true,0.0074976163671883695,true,3,2,2,0.3573813742819289,true
13009,179,factorized_replay,heldout_after,true,0.47846337173130365,true,3,2,2,0.35470830941186676,true
13009,179,random,heldout_after,true,0.7595324510471785,false,1,3,2,0.6952471031017001,true
13009,179,precision_blind,heldout_after,true,0.24201374120917557,true,1,2,2,0.3384131432387467,true
13009,180,full,heldout_after,false,0.6489625396326243,false,3,2,2,0.35674794114969277,true
13009,180,factorized_replay,heldout_after,false,0.3250473830204248,true,3,2,2,0.3540866407322601,true
13009,180,random,heldout_after,false,0.026792033514960685,true,1,3,2,0.6953730095017289,true
13009,180,precision_blind,heldout_after,false,0.13810958959539044,true,1,2,2,0.338358596299405,true
13010,1,full,training,false,0.8104410277538803,true,1,2,2,1.3796134724383253,true
13010,1,factorized_replay,training,false,0.640257848444445,true,1,2,2,1.3796134724383253,true
13010,1,random,training,false,0.5941106441995583,true,2,3,2,1.3796134724383253,true
13010,1,precision_blind,training,false,0.8104410277538803,true,1,2,2,1.3796134724383253,true
13010,2,full,training,false,0.37890429980231644,true,1,2,2,0.44597833232968664,true
13010,2,factorized_replay,training,false,0.531374096925708,false,1,2,2,0.4458971275643557,true
13010,2,random,training,false,0.645621193759645,false,1,3,2,0.44795957894908855,true
13010,2,precision_blind,training,false,0.37890429980231644,true,1,2,2,0.44597833232968664,true
13010,3,full,training,false,0.31069723117326503,true,1,2,2,0.33448714811189,true
13010,3,factorized_replay,training,false,0.5193337760799939,false,1,2,2,0.33838085816983265,true
13010,3,random,training,false,0.40072413472097895,true,1,2,2,0.4837549316725185,true
13010,3,precision_blind,training,false,0.31069723117326503,true,1,2,2,0.33448714811189,true
13010,4,full,training,false,0.8104578250621095,true,3,2,2,0.3453976830960004,true
13010,4,factorized_replay,training,false,0.6402637896004226,true,3,2,2,0.3516742260049407,true
13010,4,random,training,false,0.8103684804367997,true,2,3,2,0.4471973305720182,true
13010,4,precision_blind,training,false,0.8063935795486444,true,1,2,2,0.3453976830960004,true
13010,5,full,training,false,0.00705981037097879,true,3,2,2,0.37046956607159043,true
13010,5,factorized_replay,training,false,0.4784138842855415,true,3,2,2,0.3754502469859791,true
13010,5,random,training,false,0.5805492683210473,false,2,1,2,0.4109294570926258,true
13010,5,precision_blind,training,false,0.6187584792975666,false,1,2,2,0.3730452378162516,true
13010,6,full,training,false,0.008549213885265722,true,1,2,2,0.37320830960437945,true
13010,6,factorized_replay,training,false,0.47853366631081506,true,1,2,2,0.37806239794582464,true
13010,6,random,training,false,0.5998677999664374,false,3,2,2,0.40660730557972186,true
13010,6,precision_blind,training,false,0.008840134006299087,true,1,2,2,0.3653380829843785,true
13010,7,full,training,false,0.8100588914473692,true,1,2,2,0.368045892943225,true
13010,7,factorized_replay,training,false,0.6401314722803869,true,1,2,2,0.37507282306872525,true
13010,7,random,training,false,0.801929963894406,true,3,2,2,0.38857716765624156,true
13010,7,precision_blind,training,false,0.8099219374554031,true,3,1,2,0.3504036790657845,true
13010,8,full,training,false,0.011817709382598605,true,1,2,2,0.37196275380153954,true
13010,8,factorized_replay,training,false,0.47892913095451956,true,1,2,2,0.3790964366077518,true
13010,8,random,training,false,0.04246489499061011,true,2,1,2,0.37492578320999626,true
13010,8,precision_blind,training,false,0.012770205176469164,true,2,1,2,0.35632082332029513,true
13010,9,full,training,false,0.6573085922081149,false,3,2,2,0.38741220978504876,true
13010,9,factorized_replay,training,false,0.3211396200375008,true,3,2,2,0.3949371800749241,true
13010,9,random,training,false,0.44833326922552963,true,1,3,2,0.3637911520651819,true
13010,9,precision_blind,training,false,0.46643259318923197,true,1,2,2,0.36543483600903987,true
13010,10,full,training,false,0.6561843730634506,false,3,2,2,0.3809951902841555,true
13010,10,factorized_replay,training,false,0.3216494107414163,true,3,2,2,0.3884792615321659,true
13010,10,random,training,false,0.6494998393817062,false,3,2,2,0.37126610058804416,true
13010,10,precision_blind,training,false,0.3345888760353269,true,1,2,2,0.3625347076575764,true
13010,11,full,training,false,0.8074405950091083,false,1,2,2,0.38083771364886404,true
13010,11,factorized_replay,training,false,0.639243404504857,false,1,2,2,0.3877831637553714,true
13010,11,random,training,false,0.7970011176885801,false,1,2,2,0.3685046955189977,true
13010,11,precision_blind,training,false,0.7462855189197961,false,1,3,2,0.36263842463945856,true
13010,12,full,training,false,0.6288534500831312,true,1,2,2,0.3858228035693062,true
13010,12,factorized_replay,training,false,0.3340138959883454,false,1,2,2,0.3929454009099231,true
13010,12,random,training,false,0.5989420212906846,true,3,2,2,0.3552180284515955,true
13010,12,precision_blind,training,false,0.6273883001567085,true,1,2,2,0.36369266621597646,true
13010,13,full,training,false,0.8104409995152559,true,1,2,2,0.3764922919624257,true
13010,13,factorized_replay,training,false,0.6402582980962741,true,1,2,2,0.38287705394069393,true
13010,13,random,training,false,0.7665801612066443,true,3,1,2,0.3526306256036195,true
13010,13,precision_blind,training,false,0.8104369858882764,true,1,2,2,0.35769226066394477,true
13010,14,full,training,false,0.007169971249234863,true,3,2,2,0.37112293103984306,true
13010,14,factorized_replay,training,false,0.4784097846093234,true,3,2,2,0.37719402550512127,true
13010,14,random,training,false,0.16497649505539858,true,1,3,2,0.3575570167489966,true
13010,14,precision_blind,training,false,0.6473514690833674,false,2,1,2,0.3548890625900454,true
13010,15,full,training,false,0.8104377401810661,true,3,2,2,0.37633533200286606,true
13010,15,factorized_replay,training,false,0.6402572137031337,true,3,2,2,0.38250345800050967,true
13010,15,random,training,false,0.7192760790439418,true,1,2,2,0.3624176310895471,true
13010,15,precision_blind,training,false,0.7591519679193202,true,1,2,2,0.3616213831240498,true
13010,16,full,training,false,0.03059112704494446,true,1,2,2,0.37679583326616584,true
13010,16,factorized_replay,training,false,0.47556046138151414,true,1,2,2,0.3827138996961126,true
13010,16,random,training,false,0.7716095524237647,false,3,2,2,0.3617130254112408,true
13010,16,precision_blind,training,false,0.03193520389242424,true,1,2,2,0.35902329575055497,true
13010,17,full,training,false,0.6576843996318881,true,1,2,2,0.37271134572186676,true
13010,17,factorized_replay,training,false,0.32097178577834157,false,1,2,2,0.3787571350135988,true
13010,17,random,training,false,0.20801775782221946,false,3,1,2,0.35076014499934755,true
13010,17,precision_blind,training,false,0.6576840142692344,true,1,2,2,0.358343670102401,true
13010,18,full,training,false,0.5809706233688874,true,1,2,2,0.3748165208936692,true
13010,18,factorized_replay,training,false,0.3536224069307902,false,1,2,2,0.3810094857687777,true
13010,18,random,training,false,0.5464753026956511,true,3,2,2,0.3446922919191206,true
13010,18,precision_blind,training,false,0.5793003658749969,true,1,2,2,0.36073254076488953,true
13010,19,full,training,true,0.6569360954285827,false,3,2,2,0.3733541946468738,true
13010,19,factorized_replay,training,true,0.32131419490258883,true,3,2,2,0.37895121625162864,true
13010,19,random,training,true,0.6528321787313759,false,2,3,2,0.3460285530168894,true
13010,19,precision_blind,training,true,0.20744316873527707,true,1,2,2,0.3597817845630519,true
13010,20,full,training,false,0.18998376228387143,false,3,2,2,0.37584821953600434,true
13010,20,factorized_replay,training,false,0.5009976839104593,true,3,2,2,0.3812923493034035,true
13010,20,random,training,false,0.7532088885998626,true,1,3,2,0.3526557723599364,true
13010,20,precision_blind,training,false,0.22769543066684658,false,1,2,2,0.36274517874831214,true
13010,21,full,training,true,0.007090084545504531,false,1,2,2,0.37527155542902124,true
13010,21,factorized_replay,training,true,0.47840925965321024,false,1,2,2,0.38079185098138907,true
13010,21,random,training,true,0.7980959975370823,true,3,2,2,0.34951539149758193,true
13010,21,precision_blind,training,true,0.007099572034423461,false,1,2,2,0.3635593477922993,true
13010,22,full,training,false,0.8104056009989958,false,1,2,2,0.37713355829400874,true
13010,22,factorized_replay,training,false,0.6402466088993852,false,1,2,2,0.38323262056402035,true
13010,22,random,training,false,0.025378582789442918,true,2,3,2,0.33821644814194896,true
13010,22,precision_blind,training,false,0.8103943890549533,false,1,2,2,0.3613520135866738,true
13010,23,full,training,false,0.018043653656930017,true,1,3,2,0.3799827813777671,true
13010,23,factorized_replay,training,false,0.4770938824041609,true,1,3,2,0.38614080775184983,true
13010,23,random,training,false,0.0434803593918916,true,3,1,2,0.33252923703764586,true
13010,23,precision_blind,training,false,0.019130960677138667,true,1,2,2,0.3632722156874905,true
13010,24,full,training,false,0.6576847356951924,true,3,2,2,0.3773766232819196,true
13010,24,factorized_replay,training,false,0.320971641737581,false,3,2,2,0.3834464276188224,true
13010,24,random,training,false,0.6335042430880145,true,1,2,2,0.3344091801561888,true
13010,24,precision_blind,training,false,0.6501730078868686,true,1,2,2,0.36266657531628127,true
13010,25,full,training,false,0.657685756541147,true,3,2,2,0.3772999010770532,true
13010,25,factorized_replay,training,false,0.3209712017428674,false,3,2,2,0.3832263871958656,true
13010,25,random,training,false,0.6576822469592061,true,2,3,2,0.3396298885457594,true
13010,25,precision_blind,training,false,0.5726395309447241,true,1,2,2,0.3622691681010757,true
13010,26,full,training,false,0.6574725100535176,false,1,2,2,0.37654681278072394,true
13010,26,factorized_replay,training,false,0.32106659379888797,true,1,2,2,0.3825706621760238,true
