seed,truth,heldout_log_per_observation,preheldout_complexity_per_observation,matched_comparators,best_matched_comparator,generating_family_margin,maximum_decomposition_error
783081,cue_local_relearning,"[-2.253567239894073, -2.14219446463097, -2.402301933963754, -2.1885931577774826, -2.6311079268916995]","[0.3406030618911471, 0.4102352760636734, 0.3288934307257204, 0.4349806494137882, 0.200768583926888]","[""global_downweight"", ""context_split"", ""continuous_drift""]",continuous_drift,0.04639869314651257,1.4210854715202004e-14
783082,cue_local_relearning,"[-2.2431772446993374, -2.1855697823046345, -2.452053858995267, -2.195692184565604, -2.9332274306726287]","[0.2704378792423587, 0.3601132421590674, 0.2741438920810659, 0.37824801584396095, 0.07169000174686267]","[""global_downweight"", ""context_split"", ""continuous_drift""]",continuous_drift,0.010122402260969388,1.4210854715202004e-14
783083,cue_local_relearning,"[-2.1117302553718025, -2.1004546762335847, -2.1685320804001282, -2.1656900070066865, -2.288979843059515]","[0.2660772157570851, 0.35181563895697865, 0.2517711760522496, 0.35730258196056514, 0.228069412896892]","[""global_downweight"", ""context_split"", ""continuous_drift"", ""change_point""]",global_downweight,0.01127557913821775,1.4210854715202004e-14
783084,cue_local_relearning,"[-2.224332741109457, -2.2379638343233443, -2.363670818796204, -2.265078987235629, -2.3303218539602284]","[0.20971002069535258, 0.2938267403710279, 0.19190058749445457, 0.31433619763230375, 0.1258531526044094]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,-0.013631093213887446,1.4210854715202004e-14
783085,cue_local_relearning,"[-1.5431807233403037, -1.6301290855021389, -1.4185166577369142, -1.6491942897866432, -3.0220718154331463]","[0.21526209397595228, 0.2935971555578138, 0.23651065737708743, 0.31144889108603196, 0.17164592193693531]","[""global_downweight"", ""context_split"", ""continuous_drift"", ""change_point""]",context_split,-0.2116124277652247,1.4210854715202004e-14
783086,cue_local_relearning,"[-1.9823371656078237, -1.963745714189721, -2.0810157667404097, -2.0662231445992294, -1.994497100185236]","[0.27878063166668965, 0.3617720168896503, 0.2848628485785165, 0.37628606586020313, 0.031260343225787336]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,0.0185914514181027,7.105427357601002e-15
783087,cue_local_relearning,"[-1.9508144770941334, -1.9811749642615943, -1.9524404971441784, -1.9957926596091227, -1.954003352642741]","[0.25506474968466897, 0.3329022618978216, 0.2905725394340482, 0.337241199299325, 0.20120405473749978]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,-0.03036048716746098,2.1316282072803006e-14
783088,cue_local_relearning,"[-2.0406073614465203, -1.9818266444625143, -2.156403479138186, -2.1088070406592037, -2.3138354342915086]","[0.3646140465057928, 0.4374493683947133, 0.3198748422327577, 0.4565036968428195, 0.2903359682094114]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,0.058780716984006,1.4210854715202004e-14
783089,cue_local_relearning,"[-2.221703290036989, -2.0785484392388565, -2.400118825343041, -2.0988530048797456, -2.667129358243553]","[0.2706875219072422, 0.3333954887189146, 0.29184430491992536, 0.3407688771087276, 0.16671407659894177]","[""global_downweight"", ""context_split"", ""continuous_drift""]",continuous_drift,0.020304565640889116,2.1316282072803006e-14
783090,cue_local_relearning,"[-1.4956215607786092, -1.5874255496311305, -1.8214702145356894, -1.5604657760045049, -1.800997657216194]","[0.27014327354588513, 0.3703443340577799, 0.2627718239930084, 0.39105896472235674, 0.04650862045891312]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,-0.09180398885252128,1.4210854715202004e-14
783091,cue_local_relearning,"[-2.5336037860537033, -2.5037973904270805, -2.762973829972771, -2.6383456159786114, -2.7271544763768247]","[0.3473638071782666, 0.4374988229742367, 0.3225450743358197, 0.4596852983171588, 0.05837274758751853]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,0.029806395626622795,2.842170943040401e-14
783092,cue_local_relearning,"[-1.7425051463892958, -1.7587736539304286, -1.9468555504855658, -1.8070536217902262, -1.8429874480766282]","[0.2867281664393518, 0.36410361817688125, 0.18920093952746755, 0.38096662026331024, 0.17488093920216527]","[""global_downweight"", ""continuous_drift""]",global_downweight,-0.01626850754113285,2.1316282072803006e-14
783093,cue_local_relearning,"[-1.7788640233145951, -1.9778629832443508, -1.951361967649702, -1.838141713572024, -3.186554194090368]","[0.24747628228031993, 0.3379372676074605, 0.20638995286945863, 0.34173707562846967, 0.047840953480510644]","[""global_downweight"", ""continuous_drift""]",global_downweight,-0.1989989599297557,1.4210854715202004e-14
783094,cue_local_relearning,"[-1.9752308691816225, -1.883156770641027, -1.9895799292448562, -2.0059388168807812, -1.8469936409624275]","[0.25726971494251244, 0.34495016112217125, 0.19642771086098743, 0.3614825256612439, 0.05430310945033356]","[""global_downweight"", ""continuous_drift""]",global_downweight,0.09207409854059545,1.4210854715202004e-14
783095,cue_local_relearning,"[-1.7488228274175315, -1.8499932416288463, -2.6772182005693033, -1.963844646395394, -3.0350592618441397]","[0.2480550982848532, 0.3187398566354278, 0.2283402976112199, 0.32474436441230026, 0.16676119309090173]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,-0.10117041421131479,2.842170943040401e-14
783096,cue_local_relearning,"[-1.9404011901023983, -1.882930307081514, -2.329193927177445, -1.9267773451822503, -2.5422874616874127]","[0.4080034216628958, 0.48837191498630816, 0.33508178754577217, 0.5070096597947363, 0.2686491590141752]","[""global_downweight"", ""continuous_drift""]",continuous_drift,0.04384703810073631,2.842170943040401e-14
783097,cue_local_relearning,"[-2.146391272757941, -2.068529293255412, -2.869138598227826, -2.05531727979791, -2.883215320507544]","[0.20866142700129173, 0.2881670788654956, 0.20428140248702586, 0.3106580587616407, 0.17283892051420754]","[""global_downweight"", ""context_split"", ""continuous_drift"", ""change_point""]",continuous_drift,-0.013212013457502003,1.4210854715202004e-14
783098,cue_local_relearning,"[-2.4211022609075314, -2.3256086031722676, -2.5438832292913975, -2.4120131566246092, -2.46255632117086]","[0.28588722925377047, 0.37691153139384664, 0.20030942496597284, 0.39104149267497795, 0.12109974385374415]","[""global_downweight"", ""continuous_drift""]",continuous_drift,0.08640455345234166,1.4210854715202004e-14
783099,cue_local_relearning,"[-2.176491690553261, -2.0799939477648053, -2.2061809016322176, -2.1880283685450124, -2.1302713632406913]","[0.24639939538566932, 0.33941696982261993, 0.1973513473586559, 0.35952268809529503, 0.15330945008885458]","[""global_downweight"", ""continuous_drift""]",global_downweight,0.09649774278845591,2.842170943040401e-14
783100,cue_local_relearning,"[-1.8434097650052212, -1.7732746099068128, -1.843564868929664, -1.81780212561761, -1.903145017188491]","[0.25013013588152405, 0.3282374125091879, 0.28743856123570527, 0.35393979480408344, 0.1266350421344953]","[""global_downweight"", ""context_split"", ""continuous_drift""]",continuous_drift,0.04452751571079716,1.4210854715202004e-14
783101,cue_local_relearning,"[-2.065230686115303, -1.9547205537587278, -2.236796223932828, -2.101760668908941, -2.2559285834791494]","[0.24860731459277488, 0.32771805115901936, 0.2622514766306526, 0.35576326728137125, 0.12248689375010313]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,0.11051013235657514,1.4210854715202004e-14
783102,cue_local_relearning,"[-2.2259627233390873, -2.083566461764062, -2.1029951950375265, -2.0426895918315804, -2.0671684156205403]","[0.287490580808014, 0.359212086185103, 0.19625790695803655, 0.37852374676228084, 0.1668638635684061]","[""global_downweight"", ""continuous_drift""]",continuous_drift,-0.04087686993248152,1.4210854715202004e-14
783103,cue_local_relearning,"[-2.259501948851093, -2.110109692819141, -2.084956121999195, -2.3141560891784607, -2.6780241286153244]","[0.2395033077839024, 0.31306016365746986, 0.1963060121534448, 0.32735345625592865, 0.028332498618310064]","[""global_downweight"", ""context_split"", ""continuous_drift""]",context_split,-0.025153570819946403,1.4210854715202004e-14
783104,cue_local_relearning,"[-2.286846213500766, -2.307728476611387, -2.5744400609331253, -2.4085043935126036, -2.7140734167187937]","[0.2751868907767856, 0.35163722820522575, 0.26114511048118055, 0.3688520476799468, 0.23005867446774217]","[""global_downweight"", ""context_split"", ""continuous_drift"", ""change_point""]",global_downweight,-0.02088226311062069,1.4210854715202004e-14
783105,cue_local_relearning,"[-1.6851151900629837, -1.6643581702868229, -1.752349886833768, -1.7608771494660473, -1.635616217094161]","[0.28740501202322283, 0.3529983142895557, 0.3160644543653648, 0.3463559253120674, 0.2882519898561931]","[""global_downweight"", ""context_split"", ""continuous_drift"", ""change_point""]",change_point,-0.028741953192661818,1.4210854715202004e-14
783106,cue_local_relearning,"[-2.231511394298759, -2.2582601772629314, -2.3754723450002704, -2.3566192758318607, -2.809974678925103]","[0.2059983910210114, 0.2877981600692808, 0.14877181435040107, 0.3016538213364421, 0.07941103006063642]","[""global_downweight"", ""continuous_drift""]",global_downweight,-0.026748782964172158,1.4210854715202004e-14
783107,cue_local_relearning,"[-2.532573515159849, -2.3679095286127465, -2.384854101397133, -2.370861069137339, -2.4520871967823545]","[0.2890889940825935, 0.35311121944501284, 0.23795346337427725, 0.38370225964755883, 0.13127365107340996]","[""global_downweight"", ""context_split"", ""continuous_drift""]",continuous_drift,0.0029515405245925663,1.4210854715202004e-14
783108,cue_local_relearning,"[-2.09918004241871, -2.06932114436671, -2.384477811869658, -2.1205523887113253, -2.754394617718705]","[0.26188649411942233, 0.3301303356805581, 0.24233915061235592, 0.33973630114867, 0.1513579228437181]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,0.029858898051999816,1.4210854715202004e-14
783109,cue_local_relearning,"[-2.2988815379712264, -2.273574520913172, -2.469884376872077, -2.3975998952086073, -2.624823109013648]","[0.2619711715072693, 0.33755983969043424, 0.26375289517720063, 0.3431490249877569, 0.24423454847353274]","[""global_downweight"", ""context_split"", ""continuous_drift"", ""change_point""]",global_downweight,0.02530701705805427,1.4210854715202004e-14
783110,cue_local_relearning,"[-2.4084586818386793, -2.432455292136445, -1.9345920554897837, -2.5031595502788644, -2.9393538046319616]","[0.26230248450694277, 0.3464105765177536, 0.2286999913678082, 0.3684932682512941, 0.1185713012496044]","[""global_downweight"", ""context_split"", ""continuous_drift""]",context_split,-0.4978632366466611,1.4210854715202004e-14
783111,cue_local_relearning,"[-2.4357139348555856, -2.486387948255514, -2.6122773294937067, -2.5203853907884195, -2.738847578176639]","[0.2719208061891951, 0.35985110285839017, 0.34079011074557125, 0.37185421898529664, 0.32088578018352415]","[""global_downweight"", ""context_split"", ""continuous_drift"", ""change_point""]",global_downweight,-0.050674013399928164,2.842170943040401e-14
783112,cue_local_relearning,"[-2.121287985075379, -2.0031948710177625, -2.0549413116087543, -2.134958082940078, -2.306135027307544]","[0.308026118138839, 0.3803063567973927, 0.25030614137813334, 0.38849815419845335, 0.05835663520401708]","[""global_downweight"", ""continuous_drift""]",global_downweight,0.11809311405761669,2.842170943040401e-14
783113,cue_local_relearning,"[-1.7427866406688457, -1.8622423928426262, -2.7063044209075526, -1.7501932347575746, -2.956666384497878]","[0.19580320991123937, 0.2697421446197296, 0.09080050689347484, 0.29562173412219667, 0.03661292800680298]","[""global_downweight"", ""continuous_drift""]",global_downweight,-0.11945575217378046,2.1316282072803006e-14
783114,cue_local_relearning,"[-1.6533051108224637, -1.7920104087874558, -2.358053817850145, -1.738283206463695, -2.356818165822779]","[0.20505210023063158, 0.2845691200094895, 0.14219216882845417, 0.28219392381593805, 0.06846137268445103]","[""global_downweight"", ""continuous_drift""]",global_downweight,-0.1387052979649921,1.4210854715202004e-14
783115,cue_local_relearning,"[-2.3612618038386115, -2.26169200260851, -2.3227180923608435, -2.3305392867517467, -2.8558569025979947]","[0.3023234304286362, 0.3865561257198427, 0.3287065116549375, 0.3831491448195407, 0.19272903386635856]","[""global_downweight"", ""context_split"", ""continuous_drift""]",context_split,0.06102608975233359,1.4210854715202004e-14
783116,cue_local_relearning,"[-1.9440334297001733, -1.8998224034707496, -2.0596393983534886, -2.021694694146146, -2.7287039639190818]","[0.3238368772338814, 0.4115794010019125, 0.3347076865473073, 0.4379605356581271, 0.20235002272139355]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,0.044211026229423744,1.4210854715202004e-14
783117,cue_local_relearning,"[-2.064763407550389, -1.948861999334527, -1.9543006726920247, -2.0551025942581624, -2.1462852414666216]","[0.3196138445367715, 0.4074108961169516, 0.27287109243845903, 0.41705598511467334, 0.1628331232593102]","[""global_downweight"", ""continuous_drift""]",continuous_drift,0.10624059492363536,1.4210854715202004e-14
783118,cue_local_relearning,"[-2.111004639315352, -2.011141835476862, -1.8564733285043156, -2.061934377276108, -1.6535106747951058]","[0.26413457200614204, 0.34002367341097, 0.2196513946265604, 0.33829814797140983, 0.10842110636925224]","[""global_downweight"", ""context_split"", ""continuous_drift""]",context_split,-0.15466850697254664,7.105427357601002e-15
783119,cue_local_relearning,"[-2.2787215894576445, -2.170140700565307, -2.31353219643088, -2.308515187497586, -2.4397616820060595]","[0.22964792974492595, 0.3006005543393794, 0.22650574550340788, 0.3194921502465155, 0.16960573987312]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,0.10858088889233741,1.4210854715202004e-14
783120,cue_local_relearning,"[-2.2420579268892613, -2.1458699690311196, -2.442049768496651, -2.224488288979651, -2.4112443554958114]","[0.3185894312555443, 0.3972481382757609, 0.33702982950986954, 0.3998715248147133, 0.3264943955153497]","[""global_downweight"", ""context_split"", ""continuous_drift"", ""change_point""]",continuous_drift,0.0786183199485313,1.4210854715202004e-14
783121,cue_local_relearning,"[-2.03174024914951, -2.110752690349079, -1.992623379940583, -2.139875807188086, -1.8575325715680266]","[0.35292497932256645, 0.4230143938461219, 0.32460700313531793, 0.4481783255743967, 0.2969290344921693]","[""global_downweight"", ""context_split"", ""continuous_drift"", ""change_point""]",change_point,-0.25322011878105233,1.4210854715202004e-14
783122,cue_local_relearning,"[-1.89997965029489, -1.8225832166595115, -1.9100297024723796, -1.9034606159810261, -1.8851162544455304]","[0.30996430464781827, 0.3693688125150745, 0.2701996920836686, 0.380307294465823, 0.20858135900715982]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,0.07739643363537851,1.4210854715202004e-14
783123,cue_local_relearning,"[-2.2570909092995475, -2.251360627183372, -2.232900074885449, -2.326791964345797, -2.8852999421088565]","[0.2697535341222636, 0.362248708917805, 0.2737444691056604, 0.37278284370826253, 0.07886800124511806]","[""global_downweight"", ""context_split"", ""continuous_drift""]",context_split,-0.018460552297923094,1.4210854715202004e-14
783124,cue_local_relearning,"[-2.12416974083487, -2.0459103378982872, -2.432140144863447, -2.1097254904421785, -2.252893316116003]","[0.3148839699843582, 0.38981964794529705, 0.27315514292571114, 0.4086840399160525, 0.07326894320155013]","[""global_downweight"", ""context_split"", ""continuous_drift""]",continuous_drift,0.06381515254389125,2.842170943040401e-14
783125,cue_local_relearning,"[-2.187243041541085, -2.070526716989124, -2.2636907919242706, -2.133420493407489, -2.186056723142517]","[0.2668221948508188, 0.33876152115341546, 0.26581755316588673, 0.35543592980373556, 0.043093698020153226]","[""global_downweight"", ""context_split"", ""continuous_drift""]",continuous_drift,0.06289377641836502,1.4210854715202004e-14
783126,cue_local_relearning,"[-1.9063778029415648, -1.8954927502541858, -2.555350271603217, -1.977980157720122, -2.754507003186168]","[0.3020410931357815, 0.37973383503216357, 0.32288456688475636, 0.4027808616357748, 0.17452883004362205]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,0.010885052687378938,1.4210854715202004e-14
783127,cue_local_relearning,"[-2.3140790926829196, -2.202287452372529, -2.309200928867302, -2.2245518937617383, -2.20022284362933]","[0.24724386642558963, 0.32010466913239405, 0.22063642835359001, 0.34830136127200295, 0.140580539107227]","[""global_downweight"", ""context_split"", ""continuous_drift""]",continuous_drift,0.022264441389209466,1.4210854715202004e-14
783128,cue_local_relearning,"[-1.900961870925146, -1.8132738926499883, -1.8554690150137807, -1.8742832863998604, -1.6857367941730166]","[0.2724410868415504, 0.3364153373987249, 0.22116653683909224, 0.36771159654224933, 0.1832847416837986]","[""global_downweight"", ""context_split"", ""continuous_drift""]",context_split,0.042195122363792414,1.4210854715202004e-14
783129,cue_local_relearning,"[-2.0287524841869953, -2.0542327754443077, -2.0918470566334486, -2.1353970477126314, -2.2037441544969374]","[0.3538413916903141, 0.42352942007557787, 0.31633985269514775, 0.44624247644713244, 0.10561745061128419]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,-0.025480291257312437,1.4210854715202004e-14
783130,cue_local_relearning,"[-2.1498793907969365, -2.0943340754989705, -2.5160979951478506, -2.244334355308369, -2.450007336211848]","[0.24943444865455777, 0.32572746769182775, 0.22678437069001908, 0.3038269949568599, 0.04720543998650975]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,0.055545315297965914,1.4210854715202004e-14
783131,cue_local_relearning,"[-1.761827282256725, -1.6288109592167812, -1.9399255498703951, -1.6562410855902563, -2.2785959381133765]","[0.2781720691667488, 0.36986021109230816, 0.22734678302130265, 0.36984662018155423, 0.1721163898849273]","[""global_downweight"", ""continuous_drift""]",continuous_drift,0.027430126373475083,1.4210854715202004e-14
783132,cue_local_relearning,"[-2.3058479212480476, -2.2667646854837313, -2.387910733383242, -2.4023404823268555, -2.463633986993643]","[0.23019555831756555, 0.31927199522468, 0.1435688563112135, 0.3243022604181369, 0.1057424340986043]","[""global_downweight"", ""continuous_drift""]",global_downweight,0.03908323576431627,1.4210854715202004e-14
783133,cue_local_relearning,"[-2.289552104039611, -2.1388794368948885, -2.190112015807647, -2.180375705894657, -2.4652557367858687]","[0.2886560060433313, 0.3675200223989002, 0.13660216278567736, 0.3825637800236792, 0.03899993737834557]","[""global_downweight"", ""continuous_drift""]",continuous_drift,0.04149626899976866,1.4210854715202004e-14
783134,cue_local_relearning,"[-1.7268763453624825, -1.7044842978475776, -1.4952734028987527, -1.783895064585944, -2.3375493308446718]","[0.2488547730206545, 0.3411324317432127, 0.17107639005213474, 0.3561654698789689, 0.019923267388602242]","[""global_downweight"", ""continuous_drift""]",global_downweight,0.022392047514904867,1.4210854715202004e-14
783135,cue_local_relearning,"[-2.013936705274422, -2.1106684519200227, -2.2193983772405073, -1.9757671389108058, -2.1388189941606672]","[0.2027636767228769, 0.2642178214536178, 0.1442692961270108, 0.2603847081496156, 0.1193134650111356]","[""global_downweight"", ""context_split"", ""continuous_drift""]",continuous_drift,-0.13490131300921693,1.4210854715202004e-14
783136,cue_local_relearning,"[-1.826091006099234, -1.7361662788249186, -1.672471338564839, -1.7951134922417893, -1.6671671629173588]","[0.3345068719431741, 0.4032451386752744, 0.2795988869543064, 0.39872691956471645, 0.21656552992483427]","[""global_downweight"", ""context_split"", ""continuous_drift""]",context_split,-0.06369494026007949,1.4210854715202004e-14
783137,cue_local_relearning,"[-1.6401213081814872, -1.6569708200454691, -2.9602981595716678, -1.6630741205102435, -3.014532022936396]","[0.2427777482733707, 0.3332652966940322, 0.15955571404001548, 0.35341708387553555, 0.0987238870446455]","[""global_downweight"", ""continuous_drift""]",global_downweight,-0.01684951186398198,2.842170943040401e-14
783138,cue_local_relearning,"[-2.213135359679119, -2.250033624777478, -2.059469488557438, -2.324151159384779, -3.0539562862990515]","[0.2988939502940583, 0.3698319241307609, 0.26320988607571977, 0.38895355070020726, 0.04760093463182167]","[""global_downweight"", ""context_split"", ""continuous_drift""]",context_split,-0.19056413622003987,1.4210854715202004e-14
783139,cue_local_relearning,"[-2.26391132009741, -2.2950604613205297, -2.375557060462092, -2.4329348393205876, -3.1619242769504075]","[0.2363810909613445, 0.31679058599766535, 0.17509897255472032, 0.32361335438920025, 0.1406319374517103]","[""global_downweight"", ""continuous_drift""]",global_downweight,-0.031149141223119514,1.4210854715202004e-14
783140,cue_local_relearning,"[-1.426599197848236, -1.500276204666771, -1.8427964588238597, -1.427209938718601, -1.7284628048476467]","[0.37306669433861567, 0.44437376777057863, 0.30605221647961517, 0.46305654948871483, 0.29936711105251257]","[""global_downweight"", ""continuous_drift""]",global_downweight,-0.07367700681853506,1.4210854715202004e-14
783141,cue_local_relearning,"[-2.1264870088547223, -2.1580003702618047, -2.0640272236235084, -2.2188248465408025, -2.2421406337965095]","[0.29895896917155257, 0.3895595354653148, 0.19713492981723382, 0.3966174353613598, 0.14633106455407072]","[""global_downweight"", ""continuous_drift""]",global_downweight,-0.031513361407082385,1.4210854715202004e-14
783142,cue_local_relearning,"[-2.03660244294592, -1.9213402402967628, -1.94050959807978, -1.9854668562449085, -1.9210237710706108]","[0.28448816142268557, 0.3524501543694794, 0.2251053729932748, 0.37052940674551205, 0.15588765537085833]","[""global_downweight"", ""context_split"", ""continuous_drift""]",context_split,0.019169357783017205,1.4210854715202004e-14
783143,cue_local_relearning,"[-2.139495907852779, -1.9511798066141877, -2.025416873689702, -1.7414582103468597, -2.093753768418856]","[0.3519503319057482, 0.42810751144238285, 0.26773328877157654, 0.4081531042668636, 0.037874883253257774]","[""global_downweight"", ""continuous_drift""]",continuous_drift,-0.209721596267328,1.4210854715202004e-14
783144,cue_local_relearning,"[-1.7267827462728196, -1.664683861382576, -1.7518342953808137, -1.723852727133238, -2.8375840668252383]","[0.21245205734062542, 0.28862732723225554, 0.16975228189610567, 0.2971225256239045, 0.02606850049677306]","[""global_downweight"", ""context_split"", ""continuous_drift""]",continuous_drift,0.059168865750661936,1.4210854715202004e-14
783145,cue_local_relearning,"[-2.18369781352696, -2.262326981952703, -2.4582554613705367, -2.4187298714054384, -2.8346195216650836]","[0.2533665055366559, 0.3298534039407764, 0.1458867148881538, 0.3340976626097579, 0.09714690433794361]","[""global_downweight"", ""continuous_drift""]",global_downweight,-0.07862916842574297,1.4210854715202004e-14
783146,cue_local_relearning,"[-2.031219226572917, -1.9319404303604442, -2.177008909013743, -2.0714934356894936, -2.369988230276639]","[0.270588517839221, 0.3345212555830108, 0.22055276925255637, 0.3383537531071081, 0.03351528052930054]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,0.09927879621247282,1.4210854715202004e-14
783147,cue_local_relearning,"[-1.5935271122648222, -1.4675068323418952, -1.2826282405763978, -1.4082365396868743, -1.1280631244887633]","[0.3083108950461311, 0.3871334719176136, 0.3246244162573244, 0.4169338782340832, 0.226907703940163]","[""global_downweight"", ""context_split"", ""continuous_drift""]",context_split,-0.18487859176549737,1.4210854715202004e-14
783148,cue_local_relearning,"[-2.0860516605766533, -2.191837285476513, -2.4144016165740103, -2.165312502077218, -2.752349880314556]","[0.289891469976928, 0.3700248273050155, 0.256438937168138, 0.38551546210716897, 0.16491468311633267]","[""global_downweight"", ""context_split"", ""continuous_drift""]",global_downweight,-0.10578562489985988,1.4210854715202004e-14
783149,cue_local_relearning,"[-2.371703254605225, -2.2805524439780687, -2.447945564963118, -2.357757751651172, -2.387427027544037]","[0.25890346286838084, 0.339313113328866, 0.22204290069373467, 0.36642256574367965, 0.08685249454050925]","[""global_downweight"", ""context_split"", ""continuous_drift""]",continuous_drift,0.07720530767310319,1.4210854715202004e-14
783150,cue_local_relearning,"[-1.831183465795804, -1.8580837244722126, -1.893632897702, -1.9447702146060069, -3.459466925057849]","[0.2532682936911074, 0.3324556155256892, 0.1772773100243784, 0.3563897724696204, 0.08173157673358072]","[""global_downweight"", ""continuous_drift""]",global_downweight,-0.02690025867640866,2.842170943040401e-14
783151,cue_local_relearning,"[-1.3417601674072728, -1.2686939760390716, -1.5077254056789702, -1.3370741549142373, -2.0201918837634887]","[0.30005129487103804, 0.36625908993961476, 0.3426540611167351, 0.39807183858679096, 0.05292136854154977]","[""global_downweight"", ""context_split"", ""continuous_drift""]",continuous_drift,0.06838017887516568,1.4210854715202004e-14
783152,cue_local_relearning,"[-2.355397043996711, -2.216453965903451, -2.0415728283608114, -2.254235545623409, -2.105706746563853]","[0.2856442080586572, 0.36416556852134657, 0.20594191069739756, 0.39024962934979945, 0.15286283670880252]","[""global_downweight"", ""continuous_drift""]",continuous_drift,0.0377815797199581,1.4210854715202004e-14
783153,cue_local_relearning,"[-1.8381007470279727, -1.7458215952385494, -1.935675509628819, -1.8787479995365297, -1.9196280326655568]","[0.36022861019489444, 0.43756842161245507, 0.411550366501025, 0.44363967430032963, 0.4446464102059573]","[""global_downweight"", ""context_split"", ""continuous_drift"", ""change_point""]",global_downweight,0.09227915178942325,1.4210854715202004e-14
783154,cue_local_relearning,"[-1.8968538470588898, -1.8545925162064947, -1.9974096202558442, -1.9950956505483877, -1.9587149223768812]","[0.27523881208049356, 0.35810272190716014, 0.1841209213742113, 0.3616208246916847, 0.14187444627569776]","[""global_downweight"", ""continuous_drift""]",global_downweight,0.04226133085239514,1.4210854715202004e-14
783155,cue_local_relearning,"[-1.969816792482594, -2.0348435730276417, -2.8469992242479814, -2.0224190587311224, -3.123284674030736]","[0.3369903155215704, 0.41419091499696864, 0.3417762732007492, 0.42688652513352277, 0.3827577799899386]","[""global_downweight"", ""context_split"", ""continuous_drift"", ""change_point""]",global_downweight,-0.06502678054504774,1.4210854715202004e-14
783156,cue_local_relearning,"[-1.7528753180109486, -1.8273748124778573, -1.5478522297640858, -1.8128730072547663, -2.630298090352703]","[0.2303640285962428, 0.30901396004586273, 0.22493613658560355, 0.3418726464237018, 0.15699656225034112]","[""global_downweight"", ""context_split"", ""continuous_drift""]",context_split,-0.2795225827137715,2.1316282072803006e-14
783157,cue_local_relearning,"[-2.308187908463487, -2.256701496519498, -2.303521423505705, -2.3483939262046913, -2.3911885879595856]","[0.35001147559035894, 0.4267885881734805, 0.31927909313855457, 0.43469282782245483, 0.23406113995975933]","[""global_downweight"", ""context_split"", ""continuous_drift""]",context_split,0.04681992698620707,1.4210854715202004e-14
783158,cue_local_relearning,"[-2.1884244759587066, -2.0295012128308416, -1.8662601282414784, -2.1095744072752503, -2.6084016992179597]","[0.24769758739007527, 0.3190861359690775, 0.2256644559190296, 0.3327065545643114, 0.07522707043378889]","[""global_downweight"", ""context_split"", ""continuous_drift""]",context_split,-0.16324108458936326,2.1316282072803006e-14
783159,cue_local_relearning,"[-2.4918127967413692, -2.273714528216649, -2.4533664405962625, -2.100571128082711, -2.468140757626265]","[0.2241684893270056, 0.31358095835781236, 0.28205448928557236, 0.3400735638039321, 0.0921240569658436]","[""global_downweight"", ""context_split"", ""continuous_drift""]",continuous_drift,-0.17314340013393803,1.4210854715202004e-14
783160,context_split,"[-2.0998736382213643, -1.9285434213398727, -1.7630190047854377, -1.9569422318826435, -1.5379331239423655]","[0.27518891281961133, 0.35375790222302883, 0.2949698999471464, 0.3771006900869513, 0.06696624501948895]","[""global_downweight"", ""cue_local_relearning"", ""continuous_drift""]",cue_local_relearning,0.16552441655443495,1.4210854715202004e-14
783161,context_split,"[-2.0517208334835173, -1.9605869854373692, -2.1511835515672004, -2.0121402932548733, -2.7053608611254827]","[0.30395532707538386, 0.3933310912369405, 0.3044124096978587, 0.4069388060330057, 0.2699934600728934]","[""global_downweight"", ""cue_local_relearning"", ""continuous_drift"", ""change_point""]",cue_local_relearning,-0.19059656612983122,2.1316282072803006e-14
783162,context_split,"[-2.150325174599267, -2.2550037996711456, -1.911824650469856, -2.14303697071567, -1.8718579266621376]","[0.257106041830717, 0.3536885389070177, 0.21724888604458467, 0.3501864488787431, 0.14862144056054766]","[""global_downweight"", ""change_point""]",change_point,-0.039966723807718374,1.4210854715202004e-14
783163,context_split,"[-2.457811950907206, -2.416457563130958, -1.9712891148924738, -2.4385551825589067, -2.8549482237211077]","[0.27723651805706157, 0.3618748960087663, 0.21348059303583003, 0.3719993495777875, 0.16192129628638227]","[""global_downweight"", ""change_point""]",global_downweight,0.486522836014732,1.4210854715202004e-14
