seed,truth,material_redescription,raw_cs_argmax,pi0,pi1,q0,q1,bf,log_bf,recombination_error,T0,p_CRT,Q95,E_null,selective_material_redescription
790604,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,7.751967006284127e-15,0.9999999999999923,1486550132461.0764,28.027479203983106,0.0,-17.499383122059616,0.892,-7.833996110091252,-9.665387011968363,False
790605,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.3240997911726311e-16,0.9999999999999999,87030355694113.92,32.09727808975039,0.0,-10.697831064950723,0.984,3.8277540158639765,-14.5255850808147,False
790606,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.1240639517454933e-11,0.9999999999887593,1025180779.26097,20.748134803996123,0.0,-13.496077940944447,0.609,-8.184664505007058,-5.311413435937389,False
790607,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,5.550917153333337e-17,1.0,207599704007573.1,32.96663284143686,0.0,-12.40159642302431,0.999,4.722098465844842,-17.123694888869153,False
790608,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.072954995706969e-14,0.9999999999999892,1074014066399.1725,27.702424209135387,0.0,-11.953095899483396,0.971,0.046489270124620896,-11.999585169608016,False
790609,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.3863423662472955e-13,0.9999999999998613,83122956208.98875,25.14358674866063,0.0,-9.897510872880154,0.884,-0.8431221906347866,-9.054388682245367,False
790610,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.4050634569823918e-15,0.9999999999999987,8201542444762.368,29.735343355529402,0.0,-7.377805156825153,0.821,0.7015438330024442,-8.079348989827597,False
790611,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.9314666718138027e-13,0.9999999999998069,59662885972.56361,24.81197598852318,0.0,-8.02706109512099,0.554,-2.8479071946775036,-5.179153900443486,False
790612,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,8.221406060722174e-08,0.9999999177859394,140166.85889863694,11.85058884117891,0.0,-10.135347789977667,0.725,-3.705002890079421,-6.4303448998982455,False
790613,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.4092263957496417e-08,0.999999985907736,817731.4484306632,13.61428925902977,0.0,-6.531704765179446,0.914,3.3306982641482827,-9.86240302932773,False
790614,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,3.987902304499197e-09,0.9999999960120977,2889661.444581806,14.876649906022818,0.0,-16.121014458186803,0.978,-4.804354068875546,-11.316660389311256,False
790615,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,3.6831191906673126e-18,1.0,3128784865074581.0,35.67942110206417,0.0,-21.230180731518026,1.0,-3.346184191614988,-17.883996539903038,False
790616,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.8297360094116516e-09,0.9999999981702641,6298005.559089217,15.655743563318046,0.0,-27.532175221583138,0.925,-18.63193407299872,-8.900241148584417,False
790617,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.49552076568189e-14,0.999999999999975,461774862325.2391,26.858343298269233,0.0,-12.398721357627759,0.986,1.1653693239265752,-13.564090681554333,False
790618,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.7871477140187818e-16,0.9999999999999998,64480890357474.35,31.797390022305073,0.0,-20.152589155323838,0.976,-8.671523284139864,-11.481065871183974,False
790619,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.3735146993702682e-15,0.9999999999999987,8389926649717.679,29.75805289378514,0.0,-8.506884486065054,0.935,3.0915292827976795,-11.598413768862734,False
790620,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.562054488532829e-13,0.9999999999997439,44978307961.83301,24.52944616520295,0.0,-16.035684368325622,0.968,-4.450823721628991,-11.584860646696631,False
790621,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.0818087719141064e-20,1.0,1.0652240838864831e+18,41.509716858326826,0.0,-16.823816034151864,0.983,-4.772172633876494,-12.05164340027537,False
790622,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,7.120298475804993e-19,1.0,1.6184276009191918e+16,37.32281654907904,0.0,-7.469056228429394,0.807,1.726899004290606,-9.19595523272,False
790623,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.7538211282119226e-17,1.0,657061737634234.5,34.11879909900023,0.0,-9.16422220857179,0.98,4.234030522016421,-13.398252730588212,False
790624,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,4.5261721537465596e-18,1.0,2546011770782266.0,35.47330451828041,0.0,-9.2186370691459,0.517,-3.202138562242186,-6.016498506903715,False
790625,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,3.1851513588327267e-12,0.9999999999968148,3617940336.81715,22.00917073313046,0.0,-22.948403297678933,0.774,-15.675120321557495,-7.273282976121438,False
790626,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,9.246200561922914e-15,0.9999999999999907,1246315987074.9102,27.85121310532618,0.0,-12.474620739122013,1.0,7.0939585681132735,-19.568579307235286,False
790627,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.226065293767146e-07,0.9999998773934706,93989.17191220024,11.450934862193582,0.0,-26.048536401103792,0.65,-20.636622849999153,-5.4119135511046395,False
790628,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,4.112032439422312e-17,1.0,280243109697951.62,33.266678591308995,0.0,-11.595814024268494,0.988,1.3478545456007458,-12.943668569869239,False
790629,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,7.555423980763021e-17,0.9999999999999999,152522050507903.75,32.658330295017834,0.0,-15.84235714209096,0.951,-5.390006055480014,-10.452351086610946,False
