arm,omega,kappa,n_seeds,mean_potential_aversive_count,mean_delivered_aversive_count,mean_suppressed_aversive_count,mean_exposure_rate,mean_successful_relief_action_count,mean_policy_approach_count,mean_policy_flee_count,mean_policy_appease_count,mean_policy_attenuate_count,potential_after_approach_count,exposed_after_approach_count,exposure_rate_after_approach,potential_after_flee_count,exposed_after_flee_count,exposure_rate_after_flee,potential_after_appease_count,exposed_after_appease_count,exposure_rate_after_appease,potential_after_attenuate_count,exposed_after_attenuate_count,exposure_rate_after_attenuate,exposure_accounting_error
closed_loop,1.8,0.0,20,129.35,116.05,13.3,0.8978786503861029,11.1,71.3,58.75,44.85,25.1,924,874,0.9458874458874459,760,625,0.8223684210526315,576,495,0.859375,313,313,1.0,-3.552713678800501e-15
closed_loop,1.8,0.1,20,129.35,91.25,38.1,0.7076918949212246,24.85,29.35,86.05,83.55,1.05,374,357,0.9545454545454546,1127,667,0.5918367346938775,1061,776,0.7313854853911405,11,11,1.0,-7.105427357601002e-15
closed_loop,1.8,0.2,20,129.35,75.25,54.1,0.5828145804741744,33.5,10.3,109.65,80.05,0.0,136,128,0.9411764705882353,1431,707,0.49406009783368277,1006,656,0.6520874751491054,0,0,0.0,-7.105427357601002e-15
closed_loop,1.8,0.3,20,129.35,66.7,62.65,0.516574431841202,37.4,10.25,130.35,59.4,0.0,135,127,0.9407407407407408,1692,731,0.43203309692671393,746,462,0.6193029490616622,0,0,0.0,-7.105427357601002e-15
closed_loop,1.8,0.4,20,129.35,61.65,67.7,0.477486197469091,39.2,10.25,140.3,49.45,0.0,135,127,0.9407407407407408,1818,720,0.39603960396039606,620,372,0.6,0,0,0.0,-1.4210854715202004e-14
closed_loop,1.8,0.5,20,129.35,51.25,78.1,0.3971126688388599,41.95,0.0,180.0,20.0,0.0,0,0,0.0,2325,871,0.3746236559139785,248,140,0.5645161290322581,0,0,0.0,0.0
closed_loop,1.8,0.6,20,129.35,47.0,82.35,0.36388855248121443,42.7,0.0,199.9,0.1,0.0,0,0,0.0,2572,925,0.35964230171073097,1,1,1.0,0,0,0.0,0.0
closed_loop,1.8,0.7,20,129.35,45.6,83.75,0.35292278335450733,43.45,0.0,199.9,0.1,0.0,0,0,0.0,2572,897,0.348755832037325,1,1,1.0,0,0,0.0,0.0
closed_loop,1.8,0.8,20,129.35,45.1,84.25,0.34906064488037875,43.75,0.0,199.9,0.1,0.0,0,0,0.0,2572,887,0.3448678071539658,1,1,1.0,0,0,0.0,0.0
closed_loop,1.8,0.9,20,129.35,45.1,84.25,0.34906064488037875,43.75,0.0,199.9,0.1,0.0,0,0,0.0,2572,887,0.3448678071539658,1,1,1.0,0,0,0.0,0.0
closed_loop,1.8,1.0,20,129.35,45.1,84.25,0.34906064488037875,43.75,0.0,199.9,0.1,0.0,0,0,0.0,2572,887,0.3448678071539658,1,1,1.0,0,0,0.0,0.0
closed_loop,1.8,1.1,20,129.35,45.1,84.25,0.34906064488037875,43.75,0.0,199.9,0.1,0.0,0,0,0.0,2572,887,0.3448678071539658,1,1,1.0,0,0,0.0,0.0
closed_loop,1.8,1.2,20,129.35,45.1,84.25,0.34906064488037875,43.75,0.0,199.9,0.1,0.0,0,0,0.0,2572,887,0.3448678071539658,1,1,1.0,0,0,0.0,0.0
closed_loop,1.8,1.3,20,129.35,45.1,84.25,0.34906064488037875,43.75,0.0,199.9,0.1,0.0,0,0,0.0,2572,887,0.3448678071539658,1,1,1.0,0,0,0.0,0.0
closed_loop,1.8,1.4,20,129.35,45.1,84.25,0.34906064488037875,43.75,0.0,199.9,0.1,0.0,0,0,0.0,2572,887,0.3448678071539658,1,1,1.0,0,0,0.0,0.0
closed_loop,2.0,0.0,20,142.0,128.0,14.0,0.9027869187291231,9.2,55.7,66.8,28.9,48.6,778,734,0.9434447300771208,946,765,0.8086680761099366,416,361,0.8677884615384616,684,684,1.0,0.0
closed_loop,2.0,0.1,20,142.0,98.3,43.7,0.6938617440944792,25.85,22.5,82.85,90.85,3.8,314,296,0.9426751592356688,1174,678,0.5775127768313458,1284,924,0.719626168224299,52,52,1.0,0.0
closed_loop,2.0,0.2,20,142.0,81.45,60.55,0.5741613823630708,34.65,6.25,99.0,94.15,0.6,92,87,0.9456521739130435,1403,662,0.4718460441910192,1321,856,0.647993943981832,8,8,1.0,0.0
closed_loop,2.0,0.3,20,142.0,69.1,72.9,0.48884689252697083,38.7,6.0,130.35,63.05,0.6,88,83,0.9431818181818182,1865,759,0.40697050938337803,863,516,0.5979142526071842,8,8,1.0,0.0
closed_loop,2.0,0.4,20,142.0,64.15,77.85,0.4536302261376636,40.3,7.35,141.2,49.55,1.9,107,101,0.9439252336448598,2015,754,0.3741935483870968,679,389,0.572901325478645,23,23,1.0,0.0
closed_loop,2.0,0.5,20,142.0,53.85,88.15,0.3802166106846769,42.9,0.0,180.0,20.0,0.0,0,0,0.0,2550,915,0.3588235294117647,274,146,0.5328467153284672,0,0,0.0,0.0
closed_loop,2.0,0.6,20,142.0,48.7,93.3,0.3435218534356384,44.2,0.0,199.9,0.1,0.0,0,0,0.0,2823,957,0.3390010626992561,1,1,1.0,0,0,0.0,0.0
closed_loop,2.0,0.7,20,142.0,47.3,94.7,0.3336040745587402,44.95,0.0,199.9,0.1,0.0,0,0,0.0,2823,929,0.3290825363088912,1,1,1.0,0,0,0.0,0.0
closed_loop,2.0,0.8,20,142.0,46.65,95.35,0.3290397669532911,45.5,0.0,199.9,0.1,0.0,0,0,0.0,2823,916,0.324477506199079,1,1,1.0,0,0,0.0,0.0
closed_loop,2.0,0.9,20,142.0,46.65,95.35,0.3290397669532911,45.5,0.0,199.9,0.1,0.0,0,0,0.0,2823,916,0.324477506199079,1,1,1.0,0,0,0.0,0.0
closed_loop,2.0,1.0,20,142.0,46.65,95.35,0.3290397669532911,45.5,0.0,199.9,0.1,0.0,0,0,0.0,2823,916,0.324477506199079,1,1,1.0,0,0,0.0,0.0
closed_loop,2.0,1.1,20,142.0,46.65,95.35,0.3290397669532911,45.5,0.0,199.9,0.1,0.0,0,0,0.0,2823,916,0.324477506199079,1,1,1.0,0,0,0.0,0.0
closed_loop,2.0,1.2,20,142.0,46.65,95.35,0.3290397669532911,45.5,0.0,199.9,0.1,0.0,0,0,0.0,2823,916,0.324477506199079,1,1,1.0,0,0,0.0,0.0
closed_loop,2.0,1.3,20,142.0,46.65,95.35,0.3290397669532911,45.5,0.0,199.9,0.1,0.0,0,0,0.0,2823,916,0.324477506199079,1,1,1.0,0,0,0.0,0.0
closed_loop,2.0,1.4,20,142.0,46.65,95.35,0.3290397669532911,45.5,0.0,199.9,0.1,0.0,0,0,0.0,2823,916,0.324477506199079,1,1,1.0,0,0,0.0,0.0
closed_loop,2.2,0.0,20,152.25,135.65,16.6,0.8920560814168285,9.9,30.5,63.1,51.3,55.1,438,416,0.9497716894977168,970,767,0.790721649484536,794,687,0.8652392947103275,826,826,1.0,-7.105427357601002e-15
closed_loop,2.2,0.1,20,152.25,105.65,46.6,0.6953166913271213,26.05,16.15,80.8,86.65,16.4,234,215,0.9188034188034188,1222,696,0.5695581014729951,1323,936,0.7074829931972789,249,249,1.0,-7.105427357601002e-15
closed_loop,2.2,0.2,20,152.25,86.1,66.15,0.5663257562754631,35.45,8.3,97.0,92.6,2.1,122,114,0.9344262295081968,1466,676,0.461118690313779,1410,885,0.6276595744680851,30,30,1.0,0.0
closed_loop,2.2,0.3,20,152.25,70.85,81.4,0.4668669266795657,40.1,6.9,138.8,53.7,0.6,102,96,0.9411764705882353,2115,824,0.3895981087470449,803,472,0.5877957658779577,8,8,1.0,0.0
closed_loop,2.2,0.4,20,152.25,65.35,86.9,0.4309978036850766,41.5,7.05,148.75,43.6,0.6,105,99,0.9428571428571428,2268,818,0.36067019400352734,647,365,0.5641421947449768,8,8,1.0,0.0
closed_loop,2.2,0.5,20,152.25,55.75,96.5,0.3663770904147384,44.45,0.0,180.05,19.95,0.0,0,0,0.0,2728,932,0.3416422287390029,300,166,0.5533333333333333,0,0,0.0,0.0
closed_loop,2.2,0.6,20,152.25,49.75,102.5,0.32709224687740485,45.3,0.0,199.95,0.05,0.0,0,0,0.0,3027,977,0.3227618103733069,1,1,1.0,0,0,0.0,0.0
closed_loop,2.2,0.7,20,152.25,48.05,104.2,0.31589852971873444,45.9,0.0,199.95,0.05,0.0,0,0,0.0,3027,943,0.31152956722827885,1,1,1.0,0,0,0.0,0.0
closed_loop,2.2,0.8,20,152.25,47.5,104.75,0.3122490227965705,46.35,0.0,199.95,0.05,0.0,0,0,0.0,3027,932,0.3078956062107697,1,1,1.0,0,0,0.0,0.0
closed_loop,2.2,0.9,20,152.25,47.5,104.75,0.3122490227965705,46.35,0.0,199.95,0.05,0.0,0,0,0.0,3027,932,0.3078956062107697,1,1,1.0,0,0,0.0,0.0
closed_loop,2.2,1.0,20,152.25,47.5,104.75,0.3122490227965705,46.35,0.0,199.95,0.05,0.0,0,0,0.0,3027,932,0.3078956062107697,1,1,1.0,0,0,0.0,0.0
closed_loop,2.2,1.1,20,152.25,47.5,104.75,0.3122490227965705,46.35,0.0,199.95,0.05,0.0,0,0,0.0,3027,932,0.3078956062107697,1,1,1.0,0,0,0.0,0.0
closed_loop,2.2,1.2,20,152.25,47.5,104.75,0.3122490227965705,46.35,0.0,199.95,0.05,0.0,0,0,0.0,3027,932,0.3078956062107697,1,1,1.0,0,0,0.0,0.0
closed_loop,2.2,1.3,20,152.25,47.5,104.75,0.3122490227965705,46.35,0.0,199.95,0.05,0.0,0,0,0.0,3027,932,0.3078956062107697,1,1,1.0,0,0,0.0,0.0
closed_loop,2.2,1.4,20,152.25,47.5,104.75,0.3122490227965705,46.35,0.0,199.95,0.05,0.0,0,0,0.0,3027,932,0.3078956062107697,1,1,1.0,0,0,0.0,0.0
closed_loop,2.4,0.0,20,163.25,142.75,20.5,0.875389795628806,10.85,4.4,57.3,85.25,53.05,71,69,0.971830985915493,946,755,0.7980972515856237,1379,1162,0.8426395939086294,850,850,1.0,0.0
closed_loop,2.4,0.1,20,163.25,109.05,54.2,0.6686743022867516,28.9,2.2,60.5,132.55,4.75,38,37,0.9736842105263158,1005,571,0.5681592039800994,2126,1477,0.6947318908748824,77,77,1.0,0.0
closed_loop,2.4,0.2,20,163.25,93.85,69.4,0.5753987477685643,36.05,8.7,78.1,112.0,1.2,142,132,0.9295774647887324,1274,583,0.4576138147566719,1807,1120,0.6198118428334256,23,23,1.0,0.0
closed_loop,2.4,0.3,20,163.25,79.05,84.2,0.4855251553433866,40.75,9.25,108.8,81.55,0.4,149,136,0.912751677852349,1779,675,0.3794266441821248,1310,743,0.567175572519084,8,8,1.0,0.0
closed_loop,2.4,0.4,20,163.25,71.4,91.85,0.4390494933384497,43.1,7.15,122.7,69.8,0.35,116,108,0.9310344827586207,2009,693,0.34494773519163763,1115,602,0.5399103139013453,6,6,1.0,0.0
closed_loop,2.4,0.5,20,163.25,60.45,102.8,0.37155480225131676,45.05,0.0,160.1,39.9,0.0,0,0,0.0,2612,853,0.3265696784073507,634,337,0.5315457413249212,0,0,0.0,0.0
closed_loop,2.4,0.6,20,163.25,51.8,111.45,0.3181523561625713,46.25,0.0,190.0,10.0,0.0,0,0,0.0,3093,940,0.3039120594891691,153,77,0.5032679738562091,0,0,0.0,0.0
closed_loop,2.4,0.7,20,163.25,49.1,114.15,0.3010765539450057,46.85,0.0,199.95,0.05,0.0,0,0,0.0,3245,962,0.29645608628659476,1,1,1.0,0,0,0.0,0.0
closed_loop,2.4,0.8,20,163.25,48.45,114.8,0.2970657378453034,47.2,0.0,199.95,0.05,0.0,0,0,0.0,3245,949,0.29244992295839756,1,1,1.0,0,0,0.0,0.0
closed_loop,2.4,0.9,20,163.25,48.45,114.8,0.2970657378453034,47.2,0.0,199.95,0.05,0.0,0,0,0.0,3245,949,0.29244992295839756,1,1,1.0,0,0,0.0,0.0
closed_loop,2.4,1.0,20,163.25,48.45,114.8,0.2970657378453034,47.2,0.0,199.95,0.05,0.0,0,0,0.0,3245,949,0.29244992295839756,1,1,1.0,0,0,0.0,0.0
closed_loop,2.4,1.1,20,163.25,48.45,114.8,0.2970657378453034,47.2,0.0,199.95,0.05,0.0,0,0,0.0,3245,949,0.29244992295839756,1,1,1.0,0,0,0.0,0.0
closed_loop,2.4,1.2,20,163.25,48.45,114.8,0.2970657378453034,47.2,0.0,199.95,0.05,0.0,0,0,0.0,3245,949,0.29244992295839756,1,1,1.0,0,0,0.0,0.0
closed_loop,2.4,1.3,20,163.25,48.45,114.8,0.2970657378453034,47.2,0.0,199.95,0.05,0.0,0,0,0.0,3245,949,0.29244992295839756,1,1,1.0,0,0,0.0,0.0
closed_loop,2.4,1.4,20,163.25,48.45,114.8,0.2970657378453034,47.2,0.0,199.95,0.05,0.0,0,0,0.0,3245,949,0.29244992295839756,1,1,1.0,0,0,0.0,0.0
closed_loop,2.6,0.0,20,176.4,153.75,22.65,0.8734345456153301,10.4,3.75,66.95,62.4,66.9,63,61,0.9682539682539683,1178,918,0.7792869269949066,1120,929,0.8294642857142858,1147,1147,1.0,7.105427357601002e-15
closed_loop,2.6,0.1,20,176.4,122.8,53.6,0.6984595284277514,27.2,10.5,52.45,111.4,25.65,182,171,0.9395604395604396,935,503,0.5379679144385027,1954,1325,0.6780962128966224,437,437,1.0,7.105427357601002e-15
closed_loop,2.6,0.2,20,176.4,104.7,71.7,0.5948671880226438,36.95,10.15,53.2,127.45,9.2,177,162,0.9152542372881356,949,417,0.43940990516332984,2222,1335,0.6008100810081008,160,160,1.0,0.0
closed_loop,2.6,0.3,20,176.4,82.25,94.15,0.4670094663191722,42.7,9.95,110.35,79.35,0.35,174,158,0.9080459770114943,1944,704,0.36213991769547327,1383,756,0.5466377440347071,7,7,1.0,0.0
closed_loop,2.6,0.4,20,176.4,75.0,101.4,0.4259374203138687,45.0,9.95,120.35,69.35,0.35,174,158,0.9080459770114943,2119,695,0.32798489853704577,1208,620,0.5132450331125827,7,7,1.0,0.0
closed_loop,2.6,0.5,20,176.4,62.85,113.55,0.35656759833423324,46.85,0.0,160.1,39.9,0.0,0,0,0.0,2807,883,0.3145707160669754,701,354,0.5049928673323824,0,0,0.0,1.4210854715202004e-14
closed_loop,2.6,0.6,20,176.4,53.9,122.5,0.3059379893018609,47.55,0.0,190.0,10.0,0.0,0,0,0.0,3335,975,0.29235382308845576,173,83,0.4797687861271676,0,0,0.0,0.0
closed_loop,2.6,0.7,20,176.4,50.8,125.6,0.28823420046713755,48.15,0.0,199.95,0.05,0.0,0,0,0.0,3507,995,0.28371827773025377,1,1,1.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.6,0.8,20,176.4,50.05,126.35,0.28391464372541897,48.55,0.0,199.95,0.05,0.0,0,0,0.0,3507,980,0.27944111776447106,1,1,1.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.6,0.9,20,176.4,50.05,126.35,0.28391464372541897,48.55,0.0,199.95,0.05,0.0,0,0,0.0,3507,980,0.27944111776447106,1,1,1.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.6,1.0,20,176.4,50.05,126.35,0.28391464372541897,48.55,0.0,199.95,0.05,0.0,0,0,0.0,3507,980,0.27944111776447106,1,1,1.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.6,1.1,20,176.4,50.05,126.35,0.28391464372541897,48.55,0.0,199.95,0.05,0.0,0,0,0.0,3507,980,0.27944111776447106,1,1,1.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.6,1.2,20,176.4,50.05,126.35,0.28391464372541897,48.55,0.0,199.95,0.05,0.0,0,0,0.0,3507,980,0.27944111776447106,1,1,1.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.6,1.3,20,176.4,50.05,126.35,0.28391464372541897,48.55,0.0,199.95,0.05,0.0,0,0,0.0,3507,980,0.27944111776447106,1,1,1.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.6,1.4,20,176.4,50.05,126.35,0.28391464372541897,48.55,0.0,199.95,0.05,0.0,0,0,0.0,3507,980,0.27944111776447106,1,1,1.0,0,0,0.0,1.4210854715202004e-14
closed_loop,2.8,0.0,20,189.1,162.5,26.6,0.8599492445481637,11.95,2.9,53.4,94.05,49.65,53,50,0.9433962264150944,1011,759,0.7507418397626113,1774,1499,0.8449830890642616,924,922,0.9978354978354979,-7.105427357601002e-15
closed_loop,2.8,0.1,20,189.1,114.65,74.45,0.6062550767494959,31.45,2.95,101.4,84.95,10.7,54,50,0.9259259259259259,1905,955,0.5013123359580053,1602,1067,0.6660424469413233,201,201,1.0,-1.4210854715202004e-14
closed_loop,2.8,0.2,20,189.1,96.6,92.5,0.5111924471054736,40.2,3.0,94.15,101.1,1.75,56,49,0.875,1777,711,0.4001125492402926,1897,1120,0.5904059040590406,32,32,1.0,0.0
closed_loop,2.8,0.3,20,189.1,81.8,107.3,0.43268488449648057,44.85,2.75,116.9,80.1,0.25,52,45,0.8653846153846154,2200,760,0.34545454545454546,1506,807,0.5358565737051793,4,4,1.0,0.0
closed_loop,2.8,0.4,20,189.1,74.15,114.95,0.3922479875190792,47.25,2.7,127.55,69.65,0.1,52,45,0.8653846153846154,2402,765,0.31848459616985847,1306,651,0.498468606431853,2,2,1.0,-1.4210854715202004e-14
closed_loop,2.8,0.5,20,189.1,64.05,125.05,0.33891085052771996,48.05,0.0,160.1,39.9,0.0,0,0,0.0,3014,898,0.2979429329794293,748,363,0.4852941176470588,0,0,0.0,0.0
closed_loop,2.8,0.6,20,189.1,55.3,133.8,0.29267278897940435,48.55,0.0,190.0,10.0,0.0,0,0,0.0,3577,1001,0.27984344422700586,185,85,0.4594594594594595,0,0,0.0,0.0
closed_loop,2.8,0.7,20,189.1,51.15,137.95,0.27061278939490174,48.85,0.0,199.95,0.05,0.0,0,0,0.0,3761,1002,0.2664185057165647,1,1,1.0,0,0,0.0,0.0
closed_loop,2.8,0.8,20,189.1,50.55,138.55,0.2674285038979367,49.25,0.0,199.95,0.05,0.0,0,0,0.0,3761,990,0.26322786492954003,1,1,1.0,0,0,0.0,0.0
closed_loop,2.8,0.9,20,189.1,50.55,138.55,0.2674285038979367,49.25,0.0,199.95,0.05,0.0,0,0,0.0,3761,990,0.26322786492954003,1,1,1.0,0,0,0.0,0.0
closed_loop,2.8,1.0,20,189.1,50.55,138.55,0.2674285038979367,49.25,0.0,199.95,0.05,0.0,0,0,0.0,3761,990,0.26322786492954003,1,1,1.0,0,0,0.0,0.0
closed_loop,2.8,1.1,20,189.1,50.55,138.55,0.2674285038979367,49.25,0.0,199.95,0.05,0.0,0,0,0.0,3761,990,0.26322786492954003,1,1,1.0,0,0,0.0,0.0
closed_loop,2.8,1.2,20,189.1,50.55,138.55,0.2674285038979367,49.25,0.0,199.95,0.05,0.0,0,0,0.0,3761,990,0.26322786492954003,1,1,1.0,0,0,0.0,0.0
closed_loop,2.8,1.3,20,189.1,50.55,138.55,0.2674285038979367,49.25,0.0,199.95,0.05,0.0,0,0,0.0,3761,990,0.26322786492954003,1,1,1.0,0,0,0.0,0.0
closed_loop,2.8,1.4,20,189.1,50.55,138.55,0.2674285038979367,49.25,0.0,199.95,0.05,0.0,0,0,0.0,3761,990,0.26322786492954003,1,1,1.0,0,0,0.0,0.0
closed_loop,3.0,0.0,20,194.6,170.5,24.1,0.8761861803102434,10.7,2.9,42.95,88.4,65.75,55,52,0.9454545454545454,835,627,0.7508982035928143,1714,1445,0.8430571761960327,1268,1266,0.998422712933754,-7.105427357601002e-15
closed_loop,3.0,0.1,20,194.6,120.25,74.35,0.61812684628064,31.75,2.95,83.5,101.9,11.65,56,52,0.9285714285714286,1613,819,0.5077495350278983,1980,1291,0.652020202020202,223,223,1.0,0.0
closed_loop,3.0,0.2,20,194.6,100.45,94.15,0.5165312158519305,40.7,3.0,84.05,110.4,2.55,57,50,0.8771929824561403,1634,666,0.40758873929008566,2131,1224,0.5743782261848898,50,49,0.98,-1.4210854715202004e-14
closed_loop,3.0,0.3,20,194.6,80.05,114.55,0.41163099635772904,45.4,2.75,126.45,70.5,0.3,53,46,0.8679245283018868,2453,817,0.3330615572768039,1360,712,0.5235294117647059,6,6,1.0,0.0
closed_loop,3.0,0.4,20,194.6,74.45,120.15,0.3827298203335545,47.6,2.7,127.55,69.65,0.1,52,45,0.8653846153846154,2473,769,0.3109583501819652,1345,653,0.4855018587360595,2,2,1.0,-1.4210854715202004e-14
closed_loop,3.0,0.5,20,194.6,64.15,130.45,0.3299440363102949,48.65,0.0,160.1,39.9,0.0,0,0,0.0,3105,903,0.29082125603864734,767,360,0.46936114732724904,0,0,0.0,0.0
closed_loop,3.0,0.6,20,194.6,55.8,138.8,0.2869479947647825,48.8,0.0,190.0,10.0,0.0,0,0,0.0,3682,1011,0.2745790331341662,190,85,0.4473684210526316,0,0,0.0,0.0
closed_loop,3.0,0.7,20,194.6,51.95,142.65,0.26700469826378603,49.2,0.0,199.95,0.05,0.0,0,0,0.0,3871,1018,0.26298114182381815,1,1,1.0,0,0,0.0,-2.842170943040401e-14
closed_loop,3.0,0.8,20,194.6,50.9,143.7,0.2615900106195511,49.55,0.0,199.95,0.05,0.0,0,0,0.0,3871,997,0.25755618703177474,1,1,1.0,0,0,0.0,0.0
closed_loop,3.0,0.9,20,194.6,50.9,143.7,0.2615900106195511,49.55,0.0,199.95,0.05,0.0,0,0,0.0,3871,997,0.25755618703177474,1,1,1.0,0,0,0.0,0.0
closed_loop,3.0,1.0,20,194.6,50.9,143.7,0.2615900106195511,49.55,0.0,199.95,0.05,0.0,0,0,0.0,3871,997,0.25755618703177474,1,1,1.0,0,0,0.0,0.0
closed_loop,3.0,1.1,20,194.6,50.9,143.7,0.2615900106195511,49.55,0.0,199.95,0.05,0.0,0,0,0.0,3871,997,0.25755618703177474,1,1,1.0,0,0,0.0,0.0
closed_loop,3.0,1.2,20,194.6,50.9,143.7,0.2615900106195511,49.55,0.0,199.95,0.05,0.0,0,0,0.0,3871,997,0.25755618703177474,1,1,1.0,0,0,0.0,0.0
closed_loop,3.0,1.3,20,194.6,50.9,143.7,0.2615900106195511,49.55,0.0,199.95,0.05,0.0,0,0,0.0,3871,997,0.25755618703177474,1,1,1.0,0,0,0.0,0.0
closed_loop,3.0,1.4,20,194.6,50.9,143.7,0.2615900106195511,49.55,0.0,199.95,0.05,0.0,0,0,0.0,3871,997,0.25755618703177474,1,1,1.0,0,0,0.0,0.0
