position,seed,history_length,ordinary_slice_count,overwhelming_slice_count,high_control_slice_count,low_control_slice_count,integrated_broadcast_slice_count,collapsed_broadcast_slice_count,profile_signature,q_T,q_D,q_P,m0,log_joint_T,log_joint_D,log_joint_P,log_likelihood_T,log_likelihood_D,log_likelihood_P,first_P_selection_time,first_qP_0_60_crossing_time,final_runner_up,cumulative_P_runner_up_log_BF,post_selection_log_BF,pre_and_selection_log_BF,stratum,eligible,retained,reason,state_sha256,reload_sha256,rehash_ok,released_block_authorization,cumulative_moderate,cumulative_strong,cumulative_very_strong,retained_moderate,retained_strong,retained_very_strong,q_P_ECDF,m0_ECDF
47,820047,24,18,6,6,18,12,12,L24-O6-LC18-CB12,1.859251128844782e-08,3.3437369529604762e-09,0.9999999780637518,17.800506934264412,-54.97032463394242,-56.685994484951976,-37.169817699678006,-54.27717745338247,-55.29970012383209,-35.78352333855812,4,4,T,18.49365411482436,15.930663179421718,2.5629909354026426,,0,0,above_nonsaturation_range,7b3bfdacf2c123f2bbfe48e420465f324bfac980b6f8664d7fbb45e072db9882,7b3bfdacf2c123f2bbfe48e420465f324bfac980b6f8664d7fbb45e072db9882,1,820001:825504,0,5,2,0,5,2,0.8633720930232558,0.8599200581395349
48,820048,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.005944514801276841,0.003935756671075802,0.9901197285276474,5.115356961498437,-10.44686590527417,-10.859231661592712,-5.331508943775732,-9.753718724714224,-9.472937300472822,-3.945214582655841,2,2,T,5.808504142058382,3.7815604981418116,2.026943643916571,,0,0,above_nonsaturation_range,6a76bec7286cdf57b0158f538faa9b861394d475b0f71b8a9950a6b5b57d03f4,6a76bec7286cdf57b0158f538faa9b861394d475b0f71b8a9950a6b5b57d03f4,1,820001:825504,0,5,2,0,5,2,0.2832485465116279,0.29269622093023256
49,820049,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.0008968445842512301,0.0009091635755856454,0.9981939918401631,7.001177887877967,-15.348422475916703,-15.334780032132102,-8.333602144254135,-14.655275295356757,-13.948485671012211,-6.947307783134244,2,2,D,7.001177887877967,5.527722717816982,1.4734551700609853,,0,0,above_nonsaturation_range,5daecec8a1f4af416eccb5ee332cafc159a09cf584ba0120f6c76db4787916f0,5daecec8a1f4af416eccb5ee332cafc159a09cf584ba0120f6c76db4787916f0,1,820001:825504,0,5,2,0,5,2,0.3951671511627907,0.41624273255813954
50,820050,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.22359676995345687,0.15349528956998226,0.6229079404765608,1.0245544442430958,-16.740681843679337,-17.116856259493613,-15.716127399436242,-16.047534663119393,-15.730561898373722,-14.329833038316352,6,8,T,1.7177016248030412,0.3633904105727024,1.3543112142303388,moderate,1,1,retained_first_eligible,c32c12b4d530bf79bebb7f69aa854866d3637eb28610fe4f14585cacbc751ceb,c32c12b4d530bf79bebb7f69aa854866d3637eb28610fe4f14585cacbc751ceb,1,820001:825504,1,5,2,1,5,2,0.058502906976744186,0.06395348837209303
51,820051,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.0035519680890601455,0.007671176259222043,0.9887768556517179,4.858998717869097,-23.36598150860078,-22.59601338769528,-17.737014669826184,-22.672834328040835,-21.20971902657539,-16.350720308706293,4,5,D,4.858998717869096,3.980828904805617,0.8781698130634794,,0,0,above_nonsaturation_range,b0ef21974e0f1a343dbfdbb4e2be1a57cba4be4a9dd539d661e2c5201edec98a,b0ef21974e0f1a343dbfdbb4e2be1a57cba4be4a9dd539d661e2c5201edec98a,1,820001:825504,1,5,2,1,5,2,0.2643531976744186,0.2701671511627907
52,820052,12,9,3,3,9,6,6,L12-O3-LC9-CB6,2.08800501282108e-05,2.2908909786513424e-05,0.9999562110400853,10.68394085950805,-29.258000812693272,-29.165269067943665,-18.48132820843561,-28.564853632133328,-27.778974706823774,-17.09503384731572,6,7,D,10.683940859508052,9.857341229833409,0.8265996296746412,,0,0,above_nonsaturation_range,55760a7c971d38e2b6caae75013e9866afcb83ea923231950dbd5107368870ff,55760a7c971d38e2b6caae75013e9866afcb83ea923231950dbd5107368870ff,1,820001:825504,1,5,2,1,5,2,0.6153706395348837,0.6319040697674418
53,820053,16,12,4,4,12,8,8,L16-O4-LC12-CB8,2.0213285536011448e-10,2.8668216949029543e-10,0.9999999995111849,21.972646936705228,-41.9985273624435,-41.64907836472302,-19.676431428017786,-41.30538018188355,-40.26278400360313,-18.290137066897895,1,2,D,21.972646936705228,21.43576037065596,0.5368865660492703,,0,0,above_nonsaturation_range,156a80bd023fa26af961ffdce1cce9abff5b8ae121878f9e7db92f9b750a3e11,156a80bd023fa26af961ffdce1cce9abff5b8ae121878f9e7db92f9b750a3e11,1,820001:825504,1,5,2,1,5,2,0.9431322674418605,0.946765988372093
54,820054,20,15,5,5,15,10,10,L20-O5-LC15-CB10,2.7380208154933073e-07,8.387899657484296e-08,0.9999996423189219,15.110859963995221,-45.56589302882,-46.748923300754946,-30.455033064824786,-44.87274584826005,-45.36262893963506,-29.068738703704895,8,8,T,15.804007144555166,13.247036884420138,2.556970260135028,,0,0,above_nonsaturation_range,cb689c1ece8f30b95df954316ba21926b1f78e423670f35a711ad335ddc17a7c,cb689c1ece8f30b95df954316ba21926b1f78e423670f35a711ad335ddc17a7c,1,820001:825504,1,5,2,1,5,2,0.791969476744186,0.7908793604651163
55,820055,24,18,6,6,18,12,12,L24-O6-LC18-CB12,3.7324124256367657e-10,3.291779262739811e-10,0.9999999992975808,21.708796141738006,-55.6561570034812,-55.7817835630452,-33.94736086174317,-54.96300982292125,-54.395489201925315,-32.561066500623284,4,4,T,22.401943322297953,20.520545646927307,1.8813976753706445,,0,0,above_nonsaturation_range,4ea86dfaf61b312e4d665f3310c86fbb1f4f5450d22de609a6b80caf6a11b86c,4ea86dfaf61b312e4d665f3310c86fbb1f4f5450d22de609a6b80caf6a11b86c,1,820001:825504,1,5,2,1,5,2,0.9376816860465116,0.9427688953488372
56,820056,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.008317092641340593,0.014501732427509913,0.9771811749311494,4.210403954854321,-11.116203013463299,-10.560247645031783,-6.3498436901774635,-10.423055832903353,-9.173953283911892,-4.963549329057573,1,3,D,4.21040395485432,3.8964142662266648,0.31398968862765564,very_strong,1,1,retained_first_eligible,fbe8a904f4e8340470e02d36e8f82780403436c7d3a7b1e14b7e2c3beaa30ccc,fbe8a904f4e8340470e02d36e8f82780403436c7d3a7b1e14b7e2c3beaa30ccc,1,820001:825504,1,5,3,1,5,3,0.22002180232558138,0.22801598837209303
57,820057,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.47875848078552113,0.3800293987349708,0.141212120479508,-1.220933094307288,-12.720296306279582,-12.951243946232113,-13.941229400586872,-12.027149125719637,-11.564949585112222,-12.554935039466981,,,T,-0.5277859137473426,0.0,-0.5277859137473426,,0,0,below_formed_range,65776fee1cad45d0bfb797df1ad378c63858d6af477eba395a46cada838d3fc6,65776fee1cad45d0bfb797df1ad378c63858d6af477eba395a46cada838d3fc6,1,820001:825504,1,5,3,1,5,3,0.014353197674418604,0.016170058139534885
58,820058,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.6068453082896339,0.06211527292618598,0.3310394187841803,-0.6060364540015043,-16.3692583186356,-18.648540331364643,-16.975294772637106,-15.676111138075656,-17.262245970244752,-15.589000411517215,5,5,T,0.08711072655844054,-1.468876010771336,1.5559867373297764,,0,0,below_formed_range,f2b304da8c70653c0d6a2e6be6c1a31fd7796ecfb86b46165c33243595b48c2e,f2b304da8c70653c0d6a2e6be6c1a31fd7796ecfb86b46165c33243595b48c2e,1,820001:825504,1,5,3,1,5,3,0.026526162790697673,0.0234375
59,820059,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.29509978887782323,0.02544092643740919,0.6794592846847677,0.8339837457511439,-21.18278880590573,-23.633743218054818,-20.34880506015459,-20.489641625345786,-22.247448856934927,-18.9625106990347,1,3,T,1.5271309263110886,0.06525321606665746,1.4618777102444311,moderate,1,1,retained_first_eligible,2aea0989626206cd4157385a506ac417827da012d59b5c84078e6a79a706d89a,2aea0989626206cd4157385a506ac417827da012d59b5c84078e6a79a706d89a,1,820001:825504,2,5,3,2,5,3,0.06649709302325581,0.056322674418604654
60,820060,12,9,3,3,9,6,6,L12-O3-LC9-CB6,7.164296912127978e-05,3.361894199304087e-05,0.9998947380888857,9.54371026915839,-28.797647721065072,-29.55425308450459,-19.25393745190668,-28.10450054050513,-28.1679587233847,-17.86764309078679,3,3,T,10.236857449718336,8.202781889460855,2.034075560257481,,0,0,above_nonsaturation_range,34f13863e6e159bf794b619d9315be29dc3f5e46bd1eb10ba8bb1ba5aedb8c2e,34f13863e6e159bf794b619d9315be29dc3f5e46bd1eb10ba8bb1ba5aedb8c2e,1,820001:825504,2,5,3,2,5,3,0.5690406976744186,0.5695857558139535
61,820061,16,12,4,4,12,8,8,L16-O4-LC12-CB8,2.8572098572897177e-07,7.663203160406155e-08,0.9999996376469826,15.068249714330106,-37.421676245961976,-38.73767684973131,-22.353426531631857,-36.72852906540203,-37.35138248861142,-20.967132170511967,2,4,T,15.761396894890051,14.49489585982519,1.266501035064861,,0,0,above_nonsaturation_range,f1f7282d0e08a62ddc05d0e9b6e732632b5a8053af12a23d8a4ed1f54d040df6,f1f7282d0e08a62ddc05d0e9b6e732632b5a8053af12a23d8a4ed1f54d040df6,1,820001:825504,2,5,3,2,5,3,0.7912427325581395,0.7899709302325582
62,820062,20,15,5,5,15,10,10,L20-O5-LC15-CB10,3.2335265022598014e-11,1.4906223463667214e-11,0.9999999999527585,24.154862684863623,-49.508285312209196,-50.28266493535504,-25.353422627345562,-48.81513813164925,-48.89637057423515,-23.96712826622567,1,1,T,24.84800986542357,22.52832707752619,2.3196827878973805,,0,0,above_nonsaturation_range,936736753121b50d259172d83c5e8047947236d1ebe32ef7880020b1cc4680dd,936736753121b50d259172d83c5e8047947236d1ebe32ef7880020b1cc4680dd,1,820001:825504,2,5,3,2,5,3,0.9722020348837209,0.9731104651162791
63,820063,24,18,6,6,18,12,12,L24-O6-LC18-CB12,2.823201640290172e-12,6.1900774074240675e-12,0.9999999999909868,25.808073524063083,-57.96463924238798,-57.17956322491419,-31.371489700851086,-57.271492061828035,-55.7932688637943,-29.985195339731195,1,3,D,25.808073524063083,24.49756086596317,1.310512658099915,,0,0,above_nonsaturation_range,ae84c26a5006fa127875ceb21a5f11d1ef4b1fd3ec650a346b6ae80abf023d3d,ae84c26a5006fa127875ceb21a5f11d1ef4b1fd3ec650a346b6ae80abf023d3d,1,820001:825504,2,5,3,2,5,3,0.9845566860465116,0.9851017441860465
64,820064,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.5155260059412866,0.12039166967745983,0.36408232438125343,-0.3478077422316364,-9.20503409675694,-10.65947150518058,-9.552841838988577,-8.511886916196994,-9.27317714406069,-8.166547477868686,,,T,0.34533943832830905,0.0,0.34533943832830905,,0,0,below_formed_range,849a1a65000b9b1e619af8d26d31c8c818e7ce988eb5a528a9b448323daf4936,849a1a65000b9b1e619af8d26d31c8c818e7ce988eb5a528a9b448323daf4936,1,820001:825504,2,5,3,2,5,3,0.029978197674418606,0.028343023255813952
65,820065,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.00089684458425123,0.0009091635755856451,0.9981939918401631,7.001177887877968,-15.348422475916701,-15.334780032132102,-8.333602144254135,-14.655275295356756,-13.948485671012211,-6.947307783134244,1,2,D,7.001177887877967,6.464291321828696,0.5368865660492703,,0,0,above_nonsaturation_range,a3283ee3f9a7f4cb35fabe4e9f7092ba63af1f1b062368553561eb54ae68a326,a3283ee3f9a7f4cb35fabe4e9f7092ba63af1f1b062368553561eb54ae68a326,1,820001:825504,2,5,3,2,5,3,0.3951671511627907,0.4167877906976744
66,820066,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.01932144131436716,0.02138477636261603,0.9592937823230168,3.803518086380967,-17.42276082151332,-17.321296965759004,-13.517778879378039,-16.729613640953378,-15.935002604639113,-12.131484518258148,1,1,D,3.803518086380967,1.7545030443034872,2.0490150420774795,very_strong,1,1,retained_first_eligible,7caa417fa2aa05071fd0b6355e18397a2eb9137a5be51489bf248a0d4510bcab,7caa417fa2aa05071fd0b6355e18397a2eb9137a5be51489bf248a0d4510bcab,1,820001:825504,2,5,4,2,5,4,0.1847747093023256,0.19949127906976744
67,820067,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.0006354960642250721,0.00018662425010695298,0.999177879685668,7.360282202107594,-22.766400950605206,-23.991709610351133,-15.406118748497615,-22.073253770045262,-22.605415249231243,-14.019824387377724,1,2,T,8.05342938266754,6.591551672423108,1.4618777102444311,,0,0,above_nonsaturation_range,a275c0daa47c9d0223d20b451c3c9eda5c12c58672542ecae2dae49ac82290c8,a275c0daa47c9d0223d20b451c3c9eda5c12c58672542ecae2dae49ac82290c8,1,820001:825504,2,5,4,2,5,4,0.4453125,0.43804505813953487
68,820068,12,9,3,3,9,6,6,L12-O3-LC9-CB6,0.049046114317096524,0.0636876241672792,0.8872662615156244,2.6341548587414976,-25.167392584996644,-24.906163288440002,-22.272008429698506,-24.4742454044367,-23.51986892732011,-20.885714068578615,9,11,D,2.634154858741498,2.022861032882796,0.611293825858702,strong,1,1,retained_first_eligible,75c98e5f2078545087044fb36888ebda133f186b0d66f12f0079793bec4876c0,75c98e5f2078545087044fb36888ebda133f186b0d66f12f0079793bec4876c0,1,820001:825504,2,6,4,2,6,4,0.1277252906976744,0.13590116279069767
69,820069,16,12,4,4,12,8,8,L16-O4-LC12-CB8,0.0007579571055519856,0.00025992397883915454,0.9989821189156088,7.183865363427522,-34.213142534720184,-35.28338013059845,-27.02927717129266,-33.51999535416024,-33.897085769478565,-25.642982810172768,1,1,T,7.877012543987468,5.936050165231519,1.9409623787559493,,0,0,above_nonsaturation_range,666d28409dd669f4fc1499f3b1acf7e443743e09a01272d4a111ae980ff56ccb,666d28409dd669f4fc1499f3b1acf7e443743e09a01272d4a111ae980ff56ccb,1,820001:825504,2,6,4,2,6,4,0.4324127906976744,0.42750726744186046
70,820070,20,15,5,5,15,10,10,L20-O5-LC15-CB10,8.274356008615597e-09,1.3068052455784473e-08,0.9999999786575915,18.153095307809533,-47.22569287045909,-46.76868345716708,-28.61558814935754,-46.532545689899145,-45.38238909604719,-27.229293788237648,1,1,D,18.15309530780953,16.10408026573205,2.0490150420774795,,0,0,above_nonsaturation_range,aa91579f3f43068871c96703d88a12ab4744fe2e33f7b35764841501acc6021c,aa91579f3f43068871c96703d88a12ab4744fe2e33f7b35764841501acc6021c,1,820001:825504,2,6,4,2,6,4,0.8646438953488372,0.8677325581395349
71,820071,24,18,6,6,18,12,12,L24-O6-LC18-CB12,5.891214616773098e-06,1.0136641784609246e-05,0.9999839721435986,11.499337771620013,-52.16661102831065,-51.62391646312461,-40.12457869150459,-51.4734638477507,-50.23762210200472,-38.7382843303847,1,3,D,11.499337771620015,10.1888251135201,1.310512658099915,,0,0,above_nonsaturation_range,69fea4a543256d13e9d9c5a664a4b0f940df8e4f19ef04d97ddf52620c7d35f8,69fea4a543256d13e9d9c5a664a4b0f940df8e4f19ef04d97ddf52620c7d35f8,1,820001:825504,2,6,4,2,6,4,0.6607921511627907,0.6653343023255814
72,820072,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.07208364731589327,0.04729010197482731,0.8806262507092795,2.502806089941966,-10.284426396791364,-10.705952596727816,-7.781620306849398,-9.591279216231419,-9.319658235607925,-6.395325945729507,1,1,T,3.195953270501911,1.3977878470646916,1.7981654234372195,strong,1,1,retained_first_eligible,e81babcc50d2b29b3c519bc7adf195148b32cdf563f8bc2cd34b463ee601b09a,e81babcc50d2b29b3c519bc7adf195148b32cdf563f8bc2cd34b463ee601b09a,1,820001:825504,2,7,4,2,7,4,0.1237281976744186,0.12990552325581395
73,820073,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.16330902494269506,0.1544895203590434,0.6822014546982615,1.429680737866314,-13.799688606314007,-13.855206606147313,-12.370007868447694,-13.106541425754061,-12.468912245027422,-10.983713507327803,1,2,T,2.1228279184262595,1.2124564379149096,0.9103714805113496,moderate,1,1,retained_first_eligible,8988b154b78ae5f71f6f4cc871fdd8619a2421c32e201812cd8f5da395be6a62,8988b154b78ae5f71f6f4cc871fdd8619a2421c32e201812cd8f5da395be6a62,1,820001:825504,3,7,4,3,7,4,0.0677688953488372,0.07794331395348837
74,820074,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.02392606685297608,0.005799421477256331,0.9702745116697676,3.702610505280612,-17.33383125492885,-18.7510416155528,-13.631220749648243,-16.640684074368906,-17.36474725443291,-12.244926388528352,1,1,T,4.395757685840557,2.076074897943177,2.3196827878973805,very_strong,1,1,retained_first_eligible,dfbfe8fcd8f7f3027c3f65cda57520d4526cad2d4a7895cdc4e3006a2a220851,dfbfe8fcd8f7f3027c3f65cda57520d4526cad2d4a7895cdc4e3006a2a220851,1,820001:825504,3,7,5,3,7,5,0.20548691860465115,0.19095203488372092
75,820075,10,8,2,3,7,5,5,L10-O2-LC7-CB5,6.942377914675436e-05,7.172905071924549e-06,0.9999234033157813,9.575204510518734,-23.01777002567248,-25.287688730526135,-13.442565515153746,-22.324622845112536,-23.901394369406244,-12.056271154033855,3,3,T,10.26835169107868,8.743083570261547,1.525268120817133,,0,0,above_nonsaturation_range,49d5eb04ac3823397832c4b4c7da1fe601243ab268afac54f6b5168f2d8f2cc4,49d5eb04ac3823397832c4b4c7da1fe601243ab268afac54f6b5168f2d8f2cc4,1,820001:825504,3,7,5,3,7,5,0.5872093023255814,0.5719476744186046
76,820076,12,9,3,3,9,6,6,L12-O3-LC9-CB6,1.6903591969478587e-05,2.478605059885911e-06,0.9999806178029705,10.987965033661656,-27.95045147970701,-29.870281695549217,-16.962486446045354,-27.257304299147066,-28.483987334429326,-15.576192084925463,2,2,T,11.681112214221601,9.9055376453723,1.7755745688493,,0,0,above_nonsaturation_range,c51bbbb1b250ba97ec310cd05275133812683b3acab591e454af5e4aeaf490f5,c51bbbb1b250ba97ec310cd05275133812683b3acab591e454af5e4aeaf490f5,1,820001:825504,3,7,5,3,7,5,0.6544331395348837,0.6464389534883721
77,820077,16,12,4,4,12,8,8,L16-O4-LC12-CB8,0.002852627003811838,0.0006525152803235044,0.9964948577158647,5.856003653846115,-34.2093891430154,-35.68455019040265,-28.353385489169284,-33.51624196245545,-34.298255829282766,-26.967091128049393,2,2,T,6.549150834406062,4.252058901096601,2.297091933309461,,0,0,above_nonsaturation_range,28a60c21d6c089a093ec4c4a630398e11ccf72519e87b29e4b7d8c1e055bcbce,28a60c21d6c089a093ec4c4a630398e11ccf72519e87b29e4b7d8c1e055bcbce,1,820001:825504,3,7,5,3,7,5,0.35138081395348836,0.34265988372093026
78,820078,20,15,5,5,15,10,10,L20-O5-LC15-CB10,8.440225294908873e-10,1.9581635910323666e-10,0.9999999989601611,20.89284192693944,-47.78544570114235,-49.24644761241772,-26.892603774202897,-47.0922985205824,-47.86015325129783,-25.506309413083006,1,1,T,21.585989107499387,19.266306319602005,2.3196827878973805,,0,0,above_nonsaturation_range,6355df703f787cf303977b6f959a1fffad32f7a34e8acf2fdaf907869af62617,6355df703f787cf303977b6f959a1fffad32f7a34e8acf2fdaf907869af62617,1,820001:825504,3,7,5,3,7,5,0.9318677325581395,0.9302325581395349
79,820079,24,18,6,6,18,12,12,L24-O6-LC18-CB12,1.301980820266535e-09,1.367267602720573e-10,0.9999999985612925,20.459379022807912,-55.83549783118063,-58.089155439168394,-35.376118808372716,-55.142350650620685,-56.70286107804851,-33.98982444725283,1,2,T,21.152526203367856,19.690648493123426,1.4618777102444311,,0,0,above_nonsaturation_range,c7f0d1e7f41c99b4dd6f904b735fc8dfc2bfde1ec86852882768b9e27cf66c14,c7f0d1e7f41c99b4dd6f904b735fc8dfc2bfde1ec86852882768b9e27cf66c14,1,820001:825504,3,7,5,3,7,5,0.9253270348837209,0.9211482558139535
80,820080,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.1622622981421904,0.06004713477521077,0.7776905670825989,1.5671145661795034,-9.456403171824212,-10.45048748861965,-7.889288605644708,-8.763255991264266,-9.06419312749976,-6.5029942445248174,2,2,T,2.2602617467394484,0.23331810282287746,2.026943643916571,strong,1,1,retained_first_eligible,c6a21ae6570cefece88b7e3e590b0f8c6e918f0272f467cc5508bd45b75ff5bb,c6a21ae6570cefece88b7e3e590b0f8c6e918f0272f467cc5508bd45b75ff5bb,1,820001:825504,3,8,5,3,8,5,0.08793604651162791,0.08666424418604651
81,820081,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.015551639967264956,0.007898049995342807,0.9765503100373922,4.139860172568116,-13.873198548212345,-14.55074875243804,-9.733338375644228,-13.1800513676524,-13.164454391318149,-8.347044014524338,1,1,T,4.833007353128061,2.892044974372112,1.9409623787559493,very_strong,1,1,retained_first_eligible,d5a03bcc5fdfa0fd4f9040becfcd5605abacddcc0828597a5f402f8614309011,d5a03bcc5fdfa0fd4f9040becfcd5605abacddcc0828597a5f402f8614309011,1,820001:825504,3,8,6,3,8,6,0.21856831395348839,0.22111191860465115
82,820082,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.03427883714254535,0.03168971012897273,0.9340314527284819,3.3049819421352815,-17.42276082151332,-17.501296965759007,-14.11777887937804,-16.729613640953378,-16.115002604639116,-12.73148451825815,1,1,T,3.998129122695226,1.6784463347978458,2.3196827878973805,very_strong,1,1,retained_first_eligible,3e6b6a32015799b5914b84e5c5a41c964dba6986503fd8c5d4546639b7af2438,3e6b6a32015799b5914b84e5c5a41c964dba6986503fd8c5d4546639b7af2438,1,820001:825504,3,8,7,3,8,7,0.15461482558139536,0.171875
83,820083,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.00034891352128711776,5.52591464540004e-05,0.9995958273322588,7.960282202107593,-22.766400950605206,-24.6091911787191,-14.806118748497614,-22.073253770045262,-23.22289681759921,-13.419824387377723,1,4,T,8.65342938266754,7.191551672423109,1.4618777102444311,,0,0,above_nonsaturation_range,526cef84eba06788007cb241b2025a3cdb31df2880e564433f1b48a9c9148280,526cef84eba06788007cb241b2025a3cdb31df2880e564433f1b48a9c9148280,1,820001:825504,3,8,7,3,8,7,0.490734011627907,0.47710755813953487
84,820084,12,9,3,3,9,6,6,L12-O3-LC9-CB6,0.0009449361703632511,0.0002175611178776447,0.9988375027117591,6.963230003828586,-26.375827812947605,-27.844465380779518,-19.41259780911902,-25.68268063238766,-26.458171019659627,-18.02630344799913,3,6,T,7.656377184388531,6.9368572192623175,0.7195199651262139,,0,0,above_nonsaturation_range,5abf95210abd12cf4b0c202daa130a74608d1910e33c281ea8b468a2be824b78,5abf95210abd12cf4b0c202daa130a74608d1910e33c281ea8b468a2be824b78,1,820001:825504,3,8,7,3,8,7,0.42278343023255816,0.41369912790697677
