seed,truth,material_redescription,raw_cs_argmax,pi0,pi1,q0,q1,bf,log_bf,recombination_error
787189,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,7.181002926057294e-16,0.9999999999999992,16047462588004.568,30.406571858801044,0.0
787190,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,6.509712787051155e-19,1.0,1.7702298022960482e+16,37.412470857868726,0.0
787191,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,3.860354509383222e-16,0.9999999999999997,29851371297675.906,31.0272518943326,0.0
787192,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,8.91136335025544e-17,1.0,129314529405820.55,32.49326876512128,0.0
787193,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,4.360945634496756e-08,0.9999999563905436,264247.43721469643,12.484641205349396,0.0
787194,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,4.043654095546575e-12,0.9999999999959563,2849820312.9368773,21.770521781147032,0.0
787195,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.3171986944069863e-15,0.9999999999999987,8748632707393.964,29.799918542075773,0.0
787196,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,5.279543061748293e-16,0.9999999999999996,21827054813735.402,30.714171362763565,0.0
787197,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,5.369674879939125e-16,0.9999999999999994,21460680278945.004,30.697243552486313,0.0
787198,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,1.571291134851796e-12,0.9999999999984287,7333897152.7351,22.715772883145036,0.0
787199,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,2.31956652997032e-13,0.999999999999768,49680349458.09641,24.62887530872758,0.0
787200,context_split,True,True,0.011392405063291136,0.9886075949367089,9.575595527781178e-06,0.9999904244044722,1203.4319119287763,7.092932680573904,0.0
787201,context_split,False,False,0.011392405063291136,0.9886075949367089,9.338763207320775e-14,0.9999999999999066,123396292680.28693,25.53866690485689,0.0
787202,context_split,True,True,0.011392405063291136,0.9886075949367089,2.069630381267981e-15,0.9999999999999979,5567993050510.561,29.34805579084756,0.0
787203,context_split,True,True,0.011392405063291136,0.9886075949367089,2.1182035408969144e-17,1.0,544031173470050.5,33.930027665315556,0.0
787204,context_split,True,True,0.011392405063291136,0.9886075949367089,1.47606674049328e-24,1.0,7.807023397989831e+21,50.409310717061246,0.0
787205,context_split,True,True,0.011392405063291136,0.9886075949367089,6.61186104785901e-29,1.0,1.742881088488246e+26,60.42275195973124,0.0
787206,context_split,True,True,0.011392405063291136,0.9886075949367089,1.2816399968326464e-09,0.9999999987183599,8991360.751642594,16.01177475780146,0.0
787207,context_split,True,True,0.011392405063291136,0.9886075949367089,4.268702885852114e-28,1.0,2.699575933996001e+25,58.55772202404302,0.0
787208,context_split,True,True,0.011392405063291136,0.9886075949367089,1.418290779331818e-13,0.9999999999998581,81250528791.0918,25.120803166333133,0.0
787209,context_split,True,True,0.011392405063291136,0.9886075949367089,9.203135463987214e-28,1.0,1.2521479907710752e+25,57.78948779403484,0.0
787210,context_split,True,True,0.011392405063291136,0.9886075949367089,5.384930458318097e-13,0.9999999999994615,21399881891.174168,23.786651239854976,0.0
787211,context_split,True,True,0.011392405063291136,0.9886075949367089,0.00031113186280389146,0.9996888681371962,37.02643017601722,3.611631986714187,0.0
787212,context_split,True,True,0.011392405063291136,0.9886075949367089,2.1404408378028535e-22,1.0,5.383791682770645e+19,45.43250966657336,0.0
787213,context_split,True,True,0.011392405063291136,0.9886075949367089,3.1121610058101156e-13,0.9999999999996888,37027928691.69802,24.334938294355474,0.0
787214,context_split,True,True,0.011392405063291136,0.9886075949367089,1.1931085478403858e-25,1.0,9.658540793194678e+22,52.92471462607813,0.0
787215,context_split,True,True,0.011392405063291136,0.9886075949367089,9.372821126210477e-16,0.9999999999999991,12294790890440.006,30.14019678376114,0.0
787216,context_split,True,True,0.011392405063291136,0.9886075949367089,1.9830434199528717e-26,1.0,5.8111120836171666e+23,54.71922909995055,0.0
787217,context_split,True,True,0.011392405063291136,0.9886075949367089,3.974598605509869e-08,0.9999999602540139,289933.3559376363,12.577406368441357,0.0
787218,context_split,True,True,0.011392405063291136,0.9886075949367089,1.4798326202202747e-24,1.0,7.787156076009677e+21,50.40676267241903,0.0
787219,context_split,True,True,0.011392405063291136,0.9886075949367089,2.660227258542998e-11,0.9999999999733977,433184328.24534637,19.886673895717756,0.0
787220,context_split,True,True,0.011392405063291136,0.9886075949367089,2.5128860262530716e-10,0.9999999997487115,45858377.4064461,17.641068453312492,0.0
787221,context_split,False,True,0.011392405063291136,0.9886075949367089,0.0061644839978819985,0.993835516002118,1.8578440622567702,0.6194167091282736,0.0
787222,context_split,True,True,0.011392405063291136,0.9886075949367089,2.1151870680797753e-16,0.9999999999999998,54480701749406.734,31.628867658549673,0.0
787223,context_split,True,True,0.011392405063291136,0.9886075949367089,2.425413555319136e-21,1.0,4.751225849609533e+18,43.004934332246116,0.0
787224,context_split,True,True,0.011392405063291136,0.9886075949367089,9.904270388454492e-30,1.0,1.1635069649813757e+27,62.32123620081391,0.0
787225,context_split,True,True,0.011392405063291136,0.9886075949367089,1.2706585605464495e-06,0.9999987293414395,9069.055445073733,9.112623397120988,0.0
787226,context_split,True,True,0.011392405063291136,0.9886075949367089,1.3528423531258485e-17,1.0,851813040403357.0,34.378388182531936,1.727233711018889e-77
787227,context_split,True,True,0.011392405063291136,0.9886075949367089,6.54698776968771e-27,1.0,1.7601510779323288e+24,55.827441876957415,0.0
787228,context_split,True,True,0.011392405063291136,0.9886075949367089,3.9979631533903926e-22,1.0,2.882389641398558e+19,44.80773645359033,0.0
787229,context_split,True,True,0.011392405063291136,0.9886075949367089,6.857821296597716e-17,0.9999999999999999,168037151766300.6,32.75520621234971,0.0
787230,context_split,True,True,0.011392405063291136,0.9886075949367089,1.4208132357393033e-07,0.9999998579186764,81106.26824734366,11.30351552746625,0.0
787231,context_split,True,True,0.011392405063291136,0.9886075949367089,1.721005223629269e-14,0.9999999999999828,669590505700.161,27.229932176959267,0.0
787232,context_split,True,True,0.011392405063291136,0.9886075949367089,8.873811992683137e-19,1.0,1.2986175039010758e+16,37.10266172796133,0.0
787233,context_split,True,True,0.011392405063291136,0.9886075949367089,4.3894452340610986e-16,0.9999999999999997,26253175436851.168,30.89880806667292,0.0
787234,context_split,True,True,0.011392405063291136,0.9886075949367089,6.651394049549734e-23,1.0,1.732522159141317e+20,46.6012801021502,0.0
787235,context_split,True,True,0.011392405063291136,0.9886075949367089,4.216642867013476e-21,1.0,2.7329057602138086e+18,42.45189709806853,0.0
787236,context_split,True,True,0.011392405063291136,0.9886075949367089,1.0353153988500736e-11,0.9999999999896468,1113060579.6751106,20.830379336936602,0.0
787237,context_split,True,True,0.011392405063291136,0.9886075949367089,3.778603191258704e-18,1.0,3049721549667916.0,35.6538266861715,0.0
787238,context_split,True,True,0.011392405063291136,0.9886075949367089,4.1791878909144163e-07,0.9999995820812109,27573.976248142884,10.22462771734522,0.0
787239,context_split,True,True,0.011392405063291136,0.9886075949367089,2.20705621796752e-20,1.0,5.221293180577775e+17,40.79669168785476,0.0
787240,context_split,True,True,0.011392405063291136,0.9886075949367089,1.9085454455771146e-30,1.0,6.037942458604141e+27,63.967860812201714,0.0
787241,context_split,True,True,0.011392405063291136,0.9886075949367089,7.481072119707917e-26,1.0,1.540379158980159e+23,53.39148573211456,0.0
787242,context_split,True,True,0.011392405063291136,0.9886075949367089,2.9607320050025843e-19,1.0,3.892175164977665e+16,38.200329657633425,0.0
787243,context_split,True,True,0.011392405063291136,0.9886075949367089,7.241542426909508e-19,1.0,1.5913305343905368e+16,37.30593196828527,0.0
787244,context_split,True,True,0.011392405063291136,0.9886075949367089,7.851059713835469e-10,0.9999999992148941,14677875.332766509,16.50185183857557,0.0
787245,context_split,True,True,0.011392405063291136,0.9886075949367089,3.786631288981414e-18,1.0,3043255786101496.0,35.65170431950668,0.0
787246,context_split,True,True,0.011392405063291136,0.9886075949367089,0.0011394798080862462,0.9988605201919137,10.101588890851366,2.312692727400239,0.0
787247,context_split,True,True,0.011392405063291136,0.9886075949367089,6.946484407195271e-13,0.9999999999993053,16589236949.961655,23.532019945513625,0.0
787248,context_split,True,True,0.011392405063291136,0.9886075949367089,2.439396150406414e-22,1.0,4.723991869096688e+19,45.30177094403013,0.0
787249,context_split,True,True,0.011392405063291136,0.9886075949367089,5.023986299088221e-18,1.0,2293733878636772.5,35.36895739931949,0.0
787250,context_split,True,True,0.011392405063291136,0.9886075949367089,3.2883176180334693e-22,1.0,3.5044326365642346e+19,45.00314540167841,0.0
787251,context_split,True,True,0.011392405063291136,0.9886075949367089,2.9788525643203725e-15,0.999999999999997,3868498803214.439,28.983887641569048,0.0
787252,context_split,True,True,0.011392405063291136,0.9886075949367089,1.18953707007265e-25,1.0,9.687539690815864e+22,52.927712537656554,0.0
787253,context_split,True,True,0.011392405063291136,0.9886075949367089,8.337745303488153e-33,1.0,1.382110769827006e+30,69.40116466378338,0.0
787254,context_split,True,True,0.011392405063291136,0.9886075949367089,7.096590918480944e-17,1.0,162383427654194.1,32.72098149198471,0.0
787255,context_split,True,True,0.011392405063291136,0.9886075949367089,3.7232524429725416e-19,1.0,3.095059428961377e+16,37.97116859545997,0.0
787256,context_split,True,True,0.011392405063291136,0.9886075949367089,1.4900310316469456e-26,1.0,7.733857440061748e+23,55.005064898992536,0.0
787257,context_split,True,True,0.011392405063291136,0.9886075949367089,2.1303182055274406e-25,1.0,5.409373843834982e+22,52.34500539151785,0.0
787258,context_split,True,True,0.011392405063291136,0.9886075949367089,2.007521103055939e-18,1.0,5740257256814772.0,36.286280422498265,0.0
787259,context_split,True,True,0.011392405063291136,0.9886075949367089,9.672000182853661e-17,0.9999999999999999,119144823843723.67,32.411360876177355,0.0
787260,context_split,True,True,0.011392405063291136,0.9886075949367089,1.2706539739581624e-19,1.0,9.069099704720298e+16,39.046234486324536,0.0
787261,context_split,False,True,0.011392405063291136,0.9886075949367089,0.058227624835321096,0.9417723751646789,0.18638387970640938,-1.679946862732205,0.0
787262,context_split,True,True,0.011392405063291136,0.9886075949367089,1.2504375658587536e-29,1.0,9.215724075045293e+26,62.08812358157679,0.0
787263,context_split,True,True,0.011392405063291136,0.9886075949367089,1.6749469530510214e-16,0.9999999999999998,68800313699693.555,31.86222942044602,0.0
787264,context_split,True,True,0.011392405063291136,0.9886075949367089,4.28935165960143e-27,1.0,2.68658027938339e+24,56.25031134511491,0.0
787265,context_split,True,True,0.011392405063291136,0.9886075949367089,4.164581279716031e-13,0.9999999999995836,27670699179.64608,24.043639898935076,0.0
787266,context_split,True,True,0.011392405063291136,0.9886075949367089,8.119888286242326e-20,1.0,1.4191928723391973e+17,39.494034891150434,0.0
787267,context_split,True,True,0.011392405063291136,0.9886075949367089,5.258734663845807e-22,1.0,2.1913422746448605e+19,44.53363103375891,0.0
787268,context_split,True,True,0.011392405063291136,0.9886075949367089,5.546626469898006e-12,0.9999999999944534,2077602961.458043,21.45448064373442,0.0
787269,context_split,True,True,0.011392405063291136,0.9886075949367089,1.712948751833829e-13,0.9999999999998287,67273977506.254654,24.932039334726,0.0
787270,context_split,True,True,0.011392405063291136,0.9886075949367089,2.176929647158967e-19,1.0,5.293550756251931e+16,38.50785072907074,0.0
787271,context_split,True,True,0.011392405063291136,0.9886075949367089,3.7655776896444417e-28,1.0,3.0602708348619303e+25,58.68313074502363,0.0
787272,context_split,True,True,0.011392405063291136,0.9886075949367089,1.376169050426384e-09,0.999999998623831,8373744.170889923,15.94061167468733,0.0
787273,context_split,True,True,0.011392405063291136,0.9886075949367089,1.0554265423001151e-16,0.9999999999999999,109185122016278.16,32.324065924684945,0.0
787274,context_split,True,True,0.011392405063291136,0.9886075949367089,1.2243064327310375e-30,1.0,9.412421001758426e+27,64.41182771102255,0.0
787275,context_split,True,True,0.011392405063291136,0.9886075949367089,1.5821313900319066e-08,0.9999999841786861,728364.7534149063,13.498557236613328,0.0
787276,context_split,True,True,0.011392405063291136,0.9886075949367089,2.2837276932484427e-34,1.0,5.045998966555357e+31,72.99873352822954,0.0
787277,context_split,True,True,0.011392405063291136,0.9886075949367089,1.1352229524666365e-21,1.0,1.0151034697621944e+19,43.76410731483743,0.0
787278,context_split,True,True,0.011392405063291136,0.9886075949367089,5.028618326007706e-25,1.0,2.2916210443783013e+22,51.486131492647715,0.0
787279,context_split,True,True,0.011392405063291136,0.9886075949367089,2.379613956363264e-09,0.999999997620386,4842671.023082742,15.392976990745021,0.0
787280,context_split,True,True,0.011392405063291136,0.9886075949367089,4.35610413514286e-15,0.9999999999999956,2645411409488.1875,28.603847711482935,0.0
787281,context_split,True,True,0.011392405063291136,0.9886075949367089,9.476545536652317e-16,0.9999999999999991,12160219708179.123,30.12919106041018,0.0
787282,context_split,True,True,0.011392405063291136,0.9886075949367089,6.744087565336712e-22,1.0,1.7087096613714043e+19,44.284855268566304,0.0
787283,context_split,False,False,0.011392405063291136,0.9886075949367089,0.006516437885339583,0.9934835621146604,1.7568792010519863,0.5635390538829075,0.0
787284,context_split,True,True,0.011392405063291136,0.9886075949367089,9.250869391775244e-11,0.9999999999074913,124568698.25883667,18.640367914930792,0.0
787285,context_split,True,True,0.011392405063291136,0.9886075949367089,1.1174402135773115e-23,1.0,1.031257640454369e+21,48.385066020439716,0.0
787286,context_split,True,True,0.011392405063291136,0.9886075949367089,3.119688858116501e-12,0.9999999999968804,3693857978.820039,22.02993727153609,0.0
787287,context_split,True,True,0.011392405063291136,0.9886075949367089,3.9533353128722594e-25,1.0,2.914927945146451e+22,51.72671714671979,0.0
787288,context_split,True,True,0.011392405063291136,0.9886075949367089,8.682528178715342e-24,1.0,1.3272272018966997e+21,48.63737890826178,0.0
787289,context_split,True,True,0.011392405063291136,0.9886075949367089,1.5440938207941906e-10,0.9999999998455905,74630747.32284833,18.128063142763025,0.0
787290,context_split,False,False,0.011392405063291136,0.9886075949367089,0.5621209469328664,0.43787905306713365,0.008976682745796586,-4.7131248696144645,0.0
787291,context_split,True,True,0.011392405063291136,0.9886075949367089,2.2863606027581254e-14,0.9999999999999771,504018813398.1972,26.945879432492127,0.0
787292,context_split,True,True,0.011392405063291136,0.9886075949367089,3.038675732885933e-10,0.9999999996961323,37923386.993252866,17.451078550804674,0.0
787293,context_split,True,True,0.011392405063291136,0.9886075949367089,5.089736546244207e-24,1.0,2.2641029600105951e+21,49.17146558921833,0.0
787294,context_split,True,True,0.011392405063291136,0.9886075949367089,4.202484739757588e-08,0.9999999579751526,274211.2775978599,12.521654174359613,0.0
787295,context_split,True,True,0.011392405063291136,0.9886075949367089,2.5334524081268925e-21,1.0,4.5486102454735427e+18,42.96135341964395,0.0
787296,context_split,True,True,0.011392405063291136,0.9886075949367089,1.5781780297113275e-11,0.9999999999842183,730189329.9041561,20.40881441451284,0.0
787297,context_split,True,True,0.011392405063291136,0.9886075949367089,1.2361911405460437e-32,1.0,9.321930243680098e+29,69.00733741177199,0.0
787298,context_split,True,True,0.011392405063291136,0.9886075949367089,9.254895502999509e-08,0.999999907451045,124514.49624456083,11.732177423808073,0.0
787299,context_split,True,True,0.011392405063291136,0.9886075949367089,5.2744826171769973e-23,1.0,2.1847996128563095e+20,46.83322597385957,0.0
787300,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,4.2566406336318043e-16,0.9999999999999996,27072258552852.105,30.929530649870145,0.0
787301,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,0.010646924451773449,0.9893530755482265,1.0708252698323764,0.06842963140725189,0.0
787302,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,3.609755900427411e-14,0.9999999999999639,319237308502.2378,26.489200576964656,0.0
787303,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,4.601404444290021e-19,1.0,2.504384850222326e+16,37.75940462351109,0.0
787304,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,0.00025155828743008806,0.9997484417125698,45.79769093918203,3.8242336736741365,0.0
787305,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,2.9368596575269424e-17,1.0,392381282179804.4,33.60325514161507,0.0
787306,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.4267066341895552e-16,0.9999999999999999,80771248299211.31,32.02264218024923,6.434446986835036e-86
787307,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,2.1523302734683538e-11,0.9999999999784768,535405170.9363271,20.09853434708444,0.0
787308,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,7.879065390755081e-14,0.9999999999999213,146257036951.94666,25.70863143781159,0.0
787309,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,7.015416209610413e-12,0.9999999999929846,1642623507.3777232,21.219560500246573,0.0
787310,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.8146453211641392e-06,0.9999981853546789,6350.3686005302325,8.756268137529652,0.0
787311,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,4.51481282763092e-19,1.0,2.55241756856452e+16,37.77840246404798,0.0
787312,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.2518927301625977e-09,0.9999999987481073,9205011.969438056,16.03525867296765,0.0
787313,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,7.277306659237847e-11,0.9999999999272269,158350996.03173605,18.880324620993783,0.0
787314,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,5.429389625438888e-15,0.9999999999999946,2122464655332.9646,28.383599102617744,0.0
787315,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,8.606235250478808e-18,1.0,1338992863271373.8,34.8306941317111,0.0
787316,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.072639007395216e-12,0.9999999999989274,10743304597.878838,23.097548569377793,0.0
787317,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,5.482646301979973e-07,0.9999994517353699,21018.46558628757,9.953156643968546,0.0
787318,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.467897628525958e-17,1.0,785047087486445.9,34.29676481597115,0.0
787319,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,7.206385961699953e-21,1.0,1.5990938649790554e+18,41.915968808322575,0.0
787320,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.2823778486133487e-18,1.0,8986187333543156.0,36.73446505260856,0.0
787321,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,3.7680363090845425e-14,0.9999999999999623,305827402783.8355,26.44628673657651,0.0
787322,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,2.2579671206203728e-14,0.9999999999999775,510356748545.53436,26.958375825075855,0.0
787323,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.4574877103298775e-15,0.9999999999999986,7906541851675.296,29.698711615220923,0.0
787324,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.6489880473561715e-12,0.999999999998351,6988339059.51144,22.667508748291787,0.0
787325,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.1544086030544566e-16,0.9999999999999998,99823299562520.61,32.23442273454813,0.0
787326,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,8.042333898238207e-16,0.9999999999999992,14328785307645.605,30.29329158848465,0.0
787327,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,3.474351872358398e-18,1.0,3316787706998528.5,35.73777315131959,0.0
787328,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,5.127503730628915e-19,1.0,2.247426464302577e+16,37.65114725584659,0.0
787329,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.0144860604185499e-16,0.9999999999999999,113591384146483.7,32.36362877555836,0.0
787330,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,0.061673857527521955,0.938326142472478,0.17532513365485758,-1.741113122233159,0.0
787331,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,3.0945936946538585e-17,1.0,372381279000655.0,33.55093938885583,0.0
787332,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.8240434210911329e-09,0.9999999981759565,6317660.767150216,15.658859565827337,0.0
787333,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,5.17257284876673e-09,0.9999999948274272,2227844.4127018927,14.616545044871815,0.0
787334,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.0367790787249862e-17,1.0,1111489208886940.6,34.64447714068193,0.0
787335,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,2.5337220132625824e-21,1.0,4.548126242620831e+18,42.96124700722807,0.0
787336,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.2282091361262437e-15,0.9999999999999988,9382512506274.953,29.86986870089101,0.0
787337,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,7.862402678432615e-06,0.9999921375973216,1465.658456767158,7.290059879019067,0.0
787338,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,8.254199201910785e-20,1.0,1.3961000089939664e+17,39.47762922235345,0.0
787339,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,3.80671628063994e-11,0.9999999999619328,302719896.36300737,19.528318501475084,0.0
787340,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,5.637450271655393e-15,0.9999999999999944,2044131127500.259,28.345993938609716,0.0
787341,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.4654536741265942e-16,0.9999999999999998,78635631978565.88,31.995846045699956,0.0
787342,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,2.6997402625148898e-05,0.9999730025973749,426.8327820417029,6.056392325385403,0.0
787343,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.7622671793366642e-06,0.9999982377328206,6539.114730915444,8.785557073043604,0.0
787344,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,9.697388774351292e-12,0.9999999999903025,1188328925.2456243,20.895813892666958,0.0
787345,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,2.150143673449664e-21,1.0,5.35949654077636e+18,43.1254017156043,0.0
787346,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,0.0021664456121323877,0.9978335543878676,5.307644038344595,1.6691480528694385,0.0
787347,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,4.038981969933165e-17,1.0,285311686603450.8,33.284603335816776,0.0
787348,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,9.861130801176974e-08,0.999999901388692,116859.68552698113,11.668729225081199,0.0
787349,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,8.304106982231975e-17,0.9999999999999999,138770943157193.38,32.56384579883801,0.0
787350,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.1217807399837253e-11,0.9999999999887822,1027267376.6946226,20.750168081325413,0.0
787351,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.6172156046945e-08,0.9999999838278439,712563.4553742511,13.476624247333708,0.0
787352,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,4.06558430827099e-10,0.9999999995934417,28344480.649182156,17.15994288308837,0.0
787353,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.9303478672395112e-19,1.0,5.9697465807056904e+16,38.62806596561525,0.0
787354,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,5.389137670861488e-10,0.9999999994610862,21383175.3382785,16.878114971629586,0.0
787355,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.621511014372837e-25,1.0,7.106758744085823e+22,52.61791831289948,0.0
787356,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,4.3971679569381673e-16,0.9999999999999996,26207067123380.402,30.897050227856575,0.0
787357,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,2.0158729326412819e-10,0.9999999997984127,57164751.76143059,17.86144803845653,0.0
787358,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.3182695769046898e-08,0.9999999868173043,874152.5731914475,13.681010208271234,0.0
787359,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,3.361259119121721e-10,0.9999999996638742,34283841.76214071,17.350184715488588,0.0
787360,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,7.049211400350559e-19,1.0,1.6347484740566196e+16,37.33285044192211,0.0
787361,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.1298725079435633e-10,0.9999999998870127,101991043.21687914,18.440395555793657,0.0
787362,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.7811426520306368e-20,1.0,6.469828549042807e+17,41.011096189685325,0.0
787363,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.598547537998736e-09,0.9999999984014524,7208848.83788395,15.790819834639192,0.0
787364,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,2.579934181978117e-15,0.9999999999999974,4466659521984.409,29.127661934660296,0.0
787365,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.1506705374414104e-10,0.999999999884933,100147585.28816852,18.42215550883354,0.0
787366,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,0.0002123670792176667,0.9997876329207824,54.25153639912178,3.9936313127406837,0.0
787367,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.3837274194444925e-18,1.0,8328004069364996.0,36.65840021485976,0.0
787368,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.3569147655746509e-14,0.9999999999999865,849256554087.6273,27.46762716145821,0.0
787369,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,2.3620034565527667e-19,1.0,4.878776763876517e+16,38.42625601320847,0.0
787370,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,5.844200531542804e-19,1.0,1.9718159084085204e+16,37.52031638699352,0.0
787371,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.4764749427299427e-15,0.9999999999999986,7804864983836.96,29.685768371070722,0.0
787372,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,7.43835951691595e-18,1.0,1549224335529768.8,34.97653077189514,0.0
787373,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,1.7052803390908385e-10,0.999999999829472,67576499.38193922,18.0287708382926,0.0
787374,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,4.342255646309878e-17,1.0,265384825737255.53,33.21220206112524,0.0
787375,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,2.465069916615528e-14,0.9999999999999754,467479137299.5638,26.87062055858219,0.0
787376,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,6.359958692810817e-16,0.9999999999999993,18119123309797.258,30.527989032911393,0.0
787377,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,3.233762935590081e-17,1.0,356355360907827.7,33.50694955370273,0.0
787378,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,4.909162686026183e-22,1.0,2.3473835187470017e+19,44.60241807847897,0.0
787379,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,3.3121358226310327e-15,0.9999999999999967,3479231588658.5913,28.87783257747656,0.0
787380,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,3.8065667924850666e-08,0.9999999619343322,302731.7730012992,12.620602454817819,0.0
787381,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,3.7403562117113946e-16,0.9999999999999997,30809064505524.594,31.058830064737123,0.0
787382,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,6.5880449199096055e-12,0.9999999999934119,1749181695.0312817,21.282413912682266,0.0
787383,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,5.919378822070931e-10,0.9999999994080621,19467731.19205887,16.784268842158774,0.0
787384,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,9.495462824410001e-19,1.0,1.2135993572005436e+16,37.034952107293414,0.0
787385,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,2.846655273780437e-07,0.9999997153344726,40481.48859389365,10.608600076849783,0.0
787386,continuous_drift,False,False,0.011392405063291136,0.9886075949367089,7.444265704337684e-14,0.9999999999999256,154799520029.35718,25.765396697511683,0.0
