group,seed,material_redescription,raw_cs_argmax,pi0,pi1,q0,q1,bf,log_bf,recombination_error,transition_00,transition_01,transition_10,transition_11,transition_mean_00,transition_mean_11,occupancy_then,occupancy_now,occupancy_min_fraction,cue_marker_outcome_contrast,cue_first_second_contrast,marker_aligned_log_signal,marker_switch_rate
neutral,788575,True,True,0.07258064516129031,0.9274193548387097,4.089634258014189e-07,0.9999995910365742,191363.90352272044,12.161932148379998,0.0,5.716564994781249,5.273119176155803,5.1793523288936,6.830963500169338,0.653490775900936,0.6738187500511094,11.020432565605693,12.979567434394298,0.45918469023357067,0.19444444444444442,0.08333333333333333,4.179502370562408,0.7391304347826086
neutral,788576,False,False,0.07258064516129031,0.9274193548387097,0.20696232342969428,0.7930376765703057,0.29987979037863377,-1.2043735833650144,0.0,1.2367127711625587,1.699368494784841,1.7639867238761078,18.29993201017649,0.714027113873893,0.8748005289272971,3.058956882404525,20.941043117595473,0.1274565367668552,-0.4666666666666666,0.0,-4.353210580266967,0.43478260869565216
neutral,788577,False,True,0.07258064516129031,0.9274193548387097,0.06893916042496583,0.9310608395750342,1.0569555891614213,0.05539269007486869,0.0,0.9344358926360302,2.383283519280252,2.334236448300031,17.348044139783678,0.6708683083262569,0.8539789947932754,3.322237883828444,20.67776211617155,0.13842657849285186,0.29761904761904767,0.25,4.4671844430141885,0.5652173913043478
neutral,788578,False,True,0.07258064516129031,0.9274193548387097,0.07536446966261046,0.9246355303373897,0.9601710323054312,-0.04064385173713214,0.0,1.3016696936349301,2.2278655091538946,2.335619364656704,17.13484543255447,0.6875084438760016,0.8528825590471518,3.7318643109700087,20.26813568902999,0.15549434629041703,0.027777777777777807,0.0,3.834833366737016,0.6086956521739131
neutral,788579,True,True,0.07258064516129031,0.9274193548387097,1.5104108815777642e-08,0.9999999848958911,5181429.062627383,15.460591457003648,0.0,8.895695498433867,4.008680682948488,3.6398725500396543,6.45575126857798,0.7376623298811955,0.7193482222326145,12.91945978018273,11.080540219817257,0.46168917582571933,-1.850371707708594e-17,0.25,2.992406436584408,0.6086956521739131
neutral,788580,False,False,0.07258064516129031,0.9274193548387097,8.47969662468623e-05,0.9999152030337531,922.842369774024,6.827458439608401,0.0,11.117799769295633,3.3851090924070735,3.0669844358610496,5.430106702436239,0.7802257224723292,0.7260658771708101,14.642214931477028,9.357785068522968,0.3899077111884571,-0.4777777777777778,-0.16666666666666666,-7.763021309018518,0.34782608695652173
neutral,788581,True,True,0.07258064516129031,0.9274193548387097,2.1861910159899094e-05,0.99997813808984,3579.703605985321,8.183035284343118,0.0,13.887441703973211,2.878438706725273,3.3806448586502826,2.8534747306512527,0.8177366620537043,0.6685594910735914,17.37732025175837,6.622679748241653,0.27594498951006863,0.611111111111111,-0.16666666666666666,13.36518568487169,0.7391304347826086
neutral,788582,False,False,0.07258064516129031,0.9274193548387097,6.043163782392524e-08,0.9999999395683622,1295031.3387799787,14.074045452653063,1.1754943508222875e-38,5.76674509999239,2.343688426206866,2.134772797484973,12.754793676315773,0.7601554695019798,0.8338752584607161,8.113960424455124,15.886039575544876,0.33808168435229685,0.22777777777777777,-0.08333333333333333,2.5212742939588755,0.4782608695652174
neutral,788583,True,True,0.07258064516129031,0.9274193548387097,0.00017503474765977813,0.9998249652523402,447.03792955301344,6.102643444599867,0.0,2.764652113765475,3.66925610676309,3.485960412561548,13.080131366909866,0.6550269095648662,0.7934976488788333,7.203390502133873,16.796609497866104,0.30014127092224496,0.16666666666666666,0.16666666666666666,1.0622446444972338,0.6956521739130435
neutral,788584,False,False,0.07258064516129031,0.9274193548387097,0.0005671387592300301,0.99943286124077,137.91419387196476,4.926631708233167,0.0,2.293990517207507,3.0783117128004553,2.9290168048061442,14.698680965185881,0.6696453376458351,0.8215914751261024,6.150552013748054,17.849447986251935,0.2562730005728357,0.07222222222222223,-0.16666666666666666,0.956400792899829,0.5652173913043478
neutral,788585,False,True,0.07258064516129031,0.9274193548387097,0.18669126864378807,0.813308731356212,0.3409385398862294,-1.0760530528806322,0.0,0.758050901516109,0.909325139397128,0.8861458697755599,20.446478089311196,0.7506444354587368,0.9078868761982971,1.6935435901162714,22.306456409883722,0.07056431625484466,0.5714285714285714,-0.25,3.8712010109078907,0.2608695652173913
neutral,788586,True,True,0.07258064516129031,0.9274193548387097,6.710402786255044e-08,0.9999999328959721,1166261.799871387,13.969314148881477,0.0,5.1438576741214606,5.97758291960391,5.334988525106731,6.543570881167893,0.6222992989420503,0.6647407907943378,11.44846513216571,12.551534867834285,0.47701938050690473,0.055555555555555546,0.08333333333333333,1.3862943611198908,0.6956521739130435
neutral,788587,False,True,0.07258064516129031,0.9274193548387097,0.06630383190089029,0.9336961680991097,1.1020761836868513,0.09719584054342656,0.0,18.842296677485617,1.0180125111462577,1.5660321168597677,1.5736586945083757,0.8989289597746281,0.7286060860903574,20.856323839225954,3.1436761607740635,0.13098650669891923,-0.09841269841269844,-0.3333333333333333,-0.2670627852490459,0.43478260869565216
neutral,788588,False,False,0.07258064516129031,0.9274193548387097,0.00018870150114048837,0.9998112984988594,414.6554274806514,6.027447880117352,0.0,12.609120389573595,3.0253557106495683,3.179566113864003,4.185957785912832,0.8039610526463686,0.7017328043912014,16.542887934941433,7.457112065058565,0.31071300271077357,0.16111111111111112,0.0,1.6218604324326569,0.4782608695652174
neutral,788589,True,True,0.07258064516129031,0.9274193548387097,3.3795464746813726e-09,0.9999999966204536,23157210.556812834,16.957816761136076,0.0,6.278515141819539,4.353013861402078,4.384660766843685,7.9838102299347105,0.6920725623190577,0.7145687442041421,11.565552133030717,12.434447866969295,0.48189800554294626,-0.08730158730158731,0.0,1.6945957207744067,0.5217391304347826
neutral,788590,False,False,0.07258064516129031,0.9274193548387097,1.6024814627184485e-06,0.9999983975185374,48837.22275380528,10.796248062435112,0.0,5.707300671733405,3.2142289409646096,2.233284126022104,11.845186261279876,0.7244287831008438,0.8241879962501867,8.927773036155461,15.072226963844534,0.37199054317314434,-0.08333333333333333,0.25,-1.5806218580271865,0.7391304347826086
neutral,788591,False,True,0.07258064516129031,0.9274193548387097,0.23353075531110923,0.7664692446888908,0.25685931390251643,-1.3592267606958799,0.0,0.5123385228446514,1.3005503482529586,1.3278512845048451,19.85925984439754,0.7205975283210903,0.8932940190981399,1.846782028327532,22.15321797167246,0.07694925118031386,-0.10952380952380954,-0.08333333333333333,-0.036367644170875346,0.391304347826087
neutral,788592,True,True,0.07258064516129031,0.9274193548387097,1.828671776914253e-06,0.999998171328223,42796.486192745375,10.664211279899297,0.0,3.5833977415265985,5.994322140686738,6.20908760239431,7.213192515392358,0.5916622472492465,0.6495179990542251,9.834566544069686,14.16543345593032,0.40977360600290347,0.26587301587301587,0.25,1.13985086307358,0.6956521739130435
neutral,788593,True,True,0.07258064516129031,0.9274193548387097,0.0002419739500122158,0.9997580260499878,323.3485772725836,5.778730927921838,0.0,10.388750019969692,5.014269663542532,4.779724144937731,2.8172561715500097,0.7238804775601095,0.6147222976327722,16.156338153832774,7.843661846167191,0.3268192435903001,0.47222222222222227,0.3333333333333333,5.5294290875114225,0.6956521739130435
neutral,788594,False,False,0.07258064516129031,0.9274193548387097,0.3143326534812884,0.6856673465187116,0.1707138032804597,-1.767766789648035,0.0,20.890045323156258,0.9661571308157544,0.9326162940062703,0.2111812520216936,0.9068891800552354,0.7368386959747346,22.814895386058367,1.1851046139416097,0.049379358914233784,0.22857142857142854,0.08333333333333333,8.913749598825643,0.30434782608695654
neutral,788595,False,False,0.07258064516129031,0.9274193548387097,0.0020558225514174,0.9979441774485827,37.989649958273446,3.637313753107952,0.0,4.541980384497778,2.8037489668886044,2.6040249866744762,13.050245661939135,0.7230586924553474,0.8205357287394455,7.385087829926747,16.614912170073247,0.30771199291361456,-0.4666666666666666,0.0,-9.65194452670022,0.6521739130434783
neutral,788596,True,True,0.07258064516129031,0.9274193548387097,2.405761860481827e-06,0.9999975942381395,32530.518740756863,10.389933965874432,0.0,9.043347353573765,4.639353775554645,4.647271886037155,4.67002698483445,0.7196538629882633,0.6558901981860146,14.675254046453727,9.324745953546287,0.38853108139776177,-0.07777777777777779,-0.3333333333333333,2.7883370792079205,0.6521739130434783
neutral,788597,False,True,0.07258064516129031,0.9274193548387097,0.9444391591561191,0.05556084084388094,0.004604044290266439,-5.380820168215158,0.0,0.005033973738587635,0.05662589064910431,0.05253764979544978,22.885802485816857,0.7955977524217112,0.9376854558746789,0.06343838461852748,23.93656161538147,0.0026432660257719783,0.0,-0.4166666666666667,6.952091092802188,0.34782608695652173
neutral,788598,True,True,0.07258064516129031,0.9274193548387097,0.0010629303806805742,0.9989370696193194,73.54920428493378,4.297954628293258,0.0,2.0951640786138004,2.96285767863018,3.8377204915539997,14.104257751202018,0.6704176844317088,0.7910770511365839,5.989669844599141,18.010330155400858,0.24956957685829753,-0.022222222222222254,-0.16666666666666666,0.7539432848427174,0.5652173913043478
neutral,788599,False,False,0.07258064516129031,0.9274193548387097,1.9229793127483498e-06,0.9999980770206872,40697.63962220312,10.613925375208474,0.0,6.167728276535521,3.2535324704071766,4.198965510961437,9.379773742095859,0.7294958067418877,0.7370951243647321,10.402145159862807,13.597854840137188,0.43342271499428375,-0.22222222222222224,0.0,-4.122515439188797,0.6086956521739131
neutral,788600,False,False,0.07258064516129031,0.9274193548387097,0.10764649315023692,0.892353506849763,0.6487564932390916,-0.43269783570574294,0.0,0.2214392424114114,1.7129338435943664,1.0352945496679673,20.030332364326252,0.6888873997120013,0.9022941156773936,1.9555665422252881,22.04443345777471,0.08148193925938702,0.08333333333333334,-0.16666666666666666,7.7266536648476425,0.391304347826087
neutral,788601,False,False,0.07258064516129031,0.9274193548387097,4.4539905007418775e-07,0.99999955460095,175709.47826418793,12.076587218446909,0.0,6.454372246001988,3.088076578035399,3.6764177904321094,9.7811333855305,0.7396397645019278,0.7580131980592739,10.186341431678327,13.813658568321669,0.42443089298659703,-0.16666666666666666,0.3333333333333333,-3.0808900818942977,0.6086956521739131
neutral,788602,False,False,0.07258064516129031,0.9274193548387097,4.375078934590132e-05,0.9999562492106542,1788.7093412574131,7.489249600357908,0.0,6.051510845946676,2.3111683386919597,2.124007274552404,12.513313540808946,0.7652211697790547,0.83261137420506,8.816509266335338,15.183490733664648,0.3673545527639726,-0.4666666666666666,0.08333333333333333,-6.089044875446845,0.4782608695652174
neutral,788603,True,True,0.07258064516129031,0.9274193548387097,3.745173288934207e-09,0.9999999962548268,20896461.454361234,16.855090394196985,0.0,7.773900654429774,4.250580057984841,3.950113375256662,7.02540591232871,0.7161985274657778,0.7163305807271092,12.576073420083844,11.423926579916142,0.4759969408298395,0.29444444444444445,0.16666666666666666,6.356107660695892,0.7391304347826086
neutral,788604,True,True,0.07258064516129031,0.9274193548387097,5.9095155645185985e-05,0.9999409048443547,1324.2412829371135,7.188594957761561,0.0,13.240535384805947,2.607607527126543,3.356771414719407,3.7950856733480838,0.8217431889468741,0.6876856315199769,16.843173892323616,7.1568261076763635,0.2982010878198487,0.022222222222222237,0.08333333333333333,1.998026150194329,0.5652173913043478
neutral,788605,False,False,0.07258064516129031,0.9274193548387097,0.13433656114147763,0.8656634388585224,0.5043122505163388,-0.6845596580740645,0.0,1.0681315308823263,1.9157155682640739,1.6712409203974603,18.344911980456136,0.6984163831903485,0.8776911574070153,3.0117986683487454,20.98820133165125,0.12549161118119775,-0.2777777777777778,-0.16666666666666666,-7.224024808285831,0.5652173913043478
neutral,788606,True,True,0.07258064516129031,0.9274193548387097,5.241144519002209e-05,0.9999475885548099,1493.1236396213685,7.3086256069847195,0.0,2.9765411304127976,3.962715183180567,3.9057038960321746,12.15503979037446,0.6479942759709217,0.7733869774747599,6.945943925307056,17.054056074692944,0.28941433022112734,0.37777777777777777,-0.08333333333333333,12.769202252765393,0.6521739130434783
neutral,788607,False,False,0.07258064516129031,0.9274193548387097,0.1437498057401013,0.8562501942598987,0.4661633066087143,-0.7632192628810857,2.938735877055719e-39,0.9080831328592666,1.598840757100856,1.6442864030819049,18.848789706957973,0.7122521262010869,0.8804880691626247,2.5611484880465687,21.438851511953434,0.10671452033527368,-0.16666666666666666,0.08333333333333333,6.737144308692158,0.5217391304347826
neutral,788608,True,True,0.07258064516129031,0.9274193548387097,2.461539982375796e-08,0.9999999753846002,3179345.7834985056,14.972186005131768,0.0,10.057778130982799,3.996175658061752,4.981107589136563,3.964938621818877,0.7507197481691044,0.6315269417478894,15.047768794224865,8.952231205775126,0.3730096335739637,0.45,-0.08333333333333333,11.310172603303752,0.6521739130434783
neutral,788609,True,True,0.07258064516129031,0.9274193548387097,1.1509303904656975e-07,0.9999998849069609,679979.0952280757,13.429817334368082,0.0,4.700029149572305,5.737346492841089,6.5215167978073385,6.041107559779265,0.6214119352592471,0.6223171266447997,11.398471744984032,12.601528255015966,0.474936322707668,0.0,-0.08333333333333333,2.2493405784752336,0.782608695652174
neutral,788610,True,True,0.07258064516129031,0.9274193548387097,1.229949381595456e-07,0.9999998770050618,636293.3394706754,13.363414961573257,4.591774807899561e-41,4.991445321452916,4.8294394919008505,4.001426263760362,9.177688922885862,0.6554422491119212,0.7410847560213232,9.932519913222965,14.067480086777028,0.41385499638429035,0.05555555555555558,0.25,2.3426951540197196,0.5652173913043478
neutral,788611,True,True,0.07258064516129031,0.9274193548387097,6.114770187789249e-08,0.999999938852298,1279866.0027489855,14.062265945063551,0.0,10.700193038900252,2.745095868316067,3.691264221307603,5.863446871476081,0.7976098359421131,0.7089568751845247,14.437921669931422,9.562078330068582,0.39841993041952417,0.061111111111111095,-0.16666666666666666,1.673976433571672,0.43478260869565216
neutral,788612,False,False,0.07258064516129031,0.9274193548387097,0.015373009765338324,0.9846269902346617,5.012535972421635,1.611941969149906,0.0,2.1479466988150744,2.0175464303664685,1.4254943678751995,17.409012502943252,0.7163849931852958,0.8812015623079054,4.186169225551024,19.81383077444897,0.1744237177312927,-0.12222222222222223,0.08333333333333333,6.607422088976797,0.4782608695652174
neutral,788613,False,False,0.07258064516129031,0.9274193548387097,3.613515208162911e-07,0.9999996386484792,216578.1428254193,12.285706698140615,0.0,6.861501601076176,3.799113826313176,3.833136679647191,8.506247892963449,0.7193155331362777,0.7388855247696059,10.749414436879675,13.250585563120318,0.44789226820331995,-0.16111111111111112,-0.08333333333333333,-5.5657967316822985,0.43478260869565216
neutral,788614,False,False,0.07258064516129031,0.9274193548387097,1.4334930617641815e-05,0.9999856650693824,5459.374013625767,8.605089412647102,0.0,8.828219598571492,4.546716672526469,4.393563669496183,5.231500059405857,0.719925795878161,0.6742143741382957,13.705097573683378,10.294902426316623,0.4289542677631926,-0.3333333333333333,0.16666666666666666,-2.777459652474376,0.6521739130434783
neutral,788615,True,True,0.07258064516129031,0.9274193548387097,0.009282306875141302,0.9907176931248587,8.352926616253173,2.1226119704189053,0.0,14.257331364915586,3.5146776643905584,3.3997490025727353,1.8282419681211197,0.8014303661441544,0.6454063432947584,18.508033630884736,5.491966369115262,0.22883193204646926,-0.11111111111111112,-0.16666666666666666,1.8683039304789677,0.6086956521739131
neutral,788616,True,True,0.07258064516129031,0.9274193548387097,6.739708030704863e-07,0.9999993260291969,116119.00168840325,11.662370820860852,0.0,7.409879294445931,3.9458949248534076,4.123789330732588,7.520436449968079,0.7215790509959565,0.7170705299058127,12.297070515388839,11.702929484611166,0.4876220618587985,0.11111111111111112,0.08333333333333333,0.8109302162163285,0.6521739130434783
neutral,788617,True,True,0.07258064516129031,0.9274193548387097,5.090735341855604e-07,0.9999994909264658,153731.8765743444,11.942965302781626,0.0,4.257240675008248,5.79116444371354,6.301556113916603,6.650038767361607,0.6113823320320915,0.6383015578281993,10.739884051518926,13.260115948481072,0.4474951688132886,0.19444444444444442,-0.3333333333333333,4.949194012373265,0.7391304347826086
neutral,788618,True,True,0.07258064516129031,0.9274193548387097,1.815439220246423e-05,0.9999818456077976,4310.772176447441,8.368872326319236,0.0,3.588915113093783,3.925869725812079,3.0173260695780963,12.467889091516046,0.661664714678718,0.8031279689866,7.522820405881849,16.477179594118155,0.313450850245077,0.055555555555555546,0.08333333333333333,1.6945957207744071,0.30434782608695654
neutral,788619,False,False,0.07258064516129031,0.9274193548387097,0.4528775889518404,0.5471224110481595,0.0945471286100682,-2.3586568533492023,0.0,0.04432442131187904,0.6412450889373021,0.16609324895386718,22.148337240796945,0.7528213085503844,0.9329682369107236,0.6879371558117808,23.312062844188212,0.028664048158824208,-0.3333333333333333,-0.3333333333333333,7.799388953189393,0.34782608695652173
formed_bank,788800,False,False,0.07258064516129031,0.9274193548387097,0.00041641377876109334,0.999583586221239,187.86189278735188,5.235707080036488,0.0,4.590591140558497,2.915788686300045,3.445894596536022,12.04772557660543,0.719200158175583,0.7863820610980354,8.046269849491763,15.95373015050823,0.33526124372882354,-0.35000000000000003,0.0,-5.586416018885034,0.5652173913043478
formed_bank,788801,True,True,0.07258064516129031,0.9274193548387097,2.175047977604785e-08,0.9999999782495201,3598121.4515179866,15.09592244820863,0.0,3.9979873225628104,7.189126446690207,6.43975114451182,5.373135086235172,0.5662870107383114,0.6130841624885329,11.409373460218886,12.590626539781123,0.4753905608424534,0.3,0.0,6.628041376179533,0.782608695652174
formed_bank,788802,True,True,0.07258064516129031,0.9274193548387097,0.00015723519317601857,0.999842764806824,497.65299117658077,6.2099030292770045,0.0,12.735259341820479,4.227430891716461,4.220666516383241,1.816643250079841,0.7690352543541591,0.6121128414323093,17.917046998838977,6.0829530011610435,0.2534563750483766,0.4666666666666666,-0.16666666666666666,8.825265953515752,0.6086956521739131
formed_bank,788803,False,False,0.07258064516129031,0.9274193548387097,0.4401613139454578,0.5598386860545421,0.0995395574275896,-2.307200151738129,0.0,0.07693068048351982,0.7431476721549689,0.3117129092322361,21.868208738129276,0.7464761730227167,0.928162879494712,0.8214926973295981,23.1785073026704,0.03422886238873325,-0.2,0.08333333333333333,7.548074524908486,0.4782608695652174
formed_bank,788804,True,True,0.07258064516129031,0.9274193548387097,0.0025873522634318603,0.9974126477365681,30.1692128398756,3.406821962007781,0.0,14.319099767320155,3.4571422452154805,3.46280348368489,1.7609545037794696,0.8035320169390578,0.6411659008121973,18.76980523571146,5.2301947642885365,0.21792478184535571,0.1126984126984127,0.4166666666666667,8.317766166719345,0.34782608695652173
formed_bank,788805,True,True,0.07258064516129031,0.9274193548387097,2.779011192889892e-09,0.9999999972209888,28161408.47073957,17.153463104719926,0.0,8.094379495508058,3.6499592286791125,3.6744437296568098,7.581217546156019,0.7401641273002054,0.7330384759135274,11.780508507921203,12.219491492078795,0.49085452116338346,0.18888888888888888,0.16666666666666666,3.0445224377234226,0.5652173913043478
formed_bank,788806,True,True,0.07258064516129031,0.9274193548387097,2.816101686021468e-09,0.9999999971838983,27790498.38054396,17.140204735366584,0.0,9.660378223314355,3.1358723187757462,2.190701450409022,8.013048007500869,0.774705392481405,0.7925780331448162,12.846721069913382,11.153278930086609,0.4647199554202755,0.5555555555555556,0.08333333333333333,11.09522581919372,0.5217391304347826
formed_bank,788807,False,False,0.07258064516129031,0.9274193548387097,0.024866493978490858,0.9751335060215092,3.0689809423649983,1.1213455658969105,0.0,1.8757940343104826,2.641118343332905,2.7339548281477666,15.74913279420884,0.6802957665790965,0.8337976945858901,4.778505155339868,19.221494844660125,0.19910438147249457,0.033333333333333326,0.08333333333333333,2.8295756536133925,0.6086956521739131
formed_bank,788808,True,True,0.07258064516129031,0.9274193548387097,0.00014758171945924637,0.9998524182805408,530.2101098851106,6.273273361732564,0.0,11.504504033069647,4.242785748765757,4.598104600574995,2.654605617589612,0.757536198890727,0.6175612690910355,16.730100372816192,7.269899627183819,0.30291248446599234,0.2793650793650793,-0.08333333333333333,4.4671844430141885,0.5652173913043478
formed_bank,788809,True,True,0.07258064516129031,0.9274193548387097,1.2413438949892238e-05,0.9999875865610501,6304.449427317664,8.749010921400984,0.0,4.981209450087612,2.7124359192571132,3.601636033204524,11.704718597450755,0.7336650633101484,0.7786470586159064,8.592267170569553,15.407732829430453,0.3580111321070646,0.06111111111111108,0.08333333333333333,4.68213122712422,0.5652173913043478
formed_bank,788810,True,True,0.07258064516129031,0.9274193548387097,3.950295027896879e-06,0.9999960497049721,19811.320384685034,9.894008789903781,0.0,12.093752036892793,3.0633795241933472,3.346372146874262,4.4964962920395966,0.7987298547173977,0.7003636402309475,15.522738041015783,8.477261958984217,0.35321924829100904,0.05555555555555556,0.16666666666666666,3.0445224377234235,0.5652173913043478
formed_bank,788811,True,True,0.07258064516129031,0.9274193548387097,0.0027499559954333674,0.9972500440045666,28.380692544663578,3.3457090739945388,0.0,12.115057363716732,3.763548293675152,4.472619551006333,2.64877479160178,0.7772852073261193,0.6219572178827374,16.832351190802605,7.167648809197393,0.2986520337165581,-0.13333333333333336,0.0,-5.545177444479563,0.8260869565217391
formed_bank,788812,True,True,0.07258064516129031,0.9274193548387097,0.000123692671815584,0.9998763073281844,632.6259116290141,6.44987927055911,0.0,14.291403079721995,2.5739167809980645,2.5740931659378545,3.560586973342114,0.8297464238389503,0.7165054945959418,17.85870884402208,6.141291155977949,0.2558871314990809,0.5777777777777778,0.08333333333333333,12.266573396203581,0.5217391304347826
formed_bank,788813,True,True,0.07258064516129031,0.9274193548387097,5.499341859467654e-07,0.9999994500658141,142309.44088728738,11.865759126833556,0.0,6.637016408861608,6.879732737189318,6.713859813235392,2.769391040713678,0.6224081533530983,0.5527512385609317,13.544427709052224,10.455572290947773,0.43564884545615723,0.47222222222222227,-0.08333333333333333,9.149315670138408,0.782608695652174
formed_bank,788814,True,True,0.07258064516129031,0.9274193548387097,3.4391746417890065e-05,0.9999656082535822,2275.492994346114,7.7299520087203,0.0,3.9249370450142247,4.398562057353325,4.414691494424577,10.261809403207865,0.6508002089771938,0.7400485781580148,8.376392393889406,15.623607606110586,0.34901634974539203,0.25555555555555554,-0.25,6.664409020350408,0.5652173913043478
formed_bank,788815,True,True,0.07258064516129031,0.9274193548387097,3.2599054200795933e-08,0.9999999674009458,2400709.7424340677,14.69127497761405,0.0,6.277931108232799,3.458805715531349,2.95881427270961,10.304448903526254,0.7234190350575767,0.7868392651906552,10.230996508233725,13.769003491766288,0.42629152117640495,0.06666666666666665,0.0,4.969813299576001,0.4782608695652174
formed_bank,788816,True,True,0.07258064516129031,0.9274193548387097,0.015496116597454904,0.9845038834025451,4.972092815697512,1.6038408411527278,0.0,16.26902467240937,2.6262112519929146,3.160555486468716,0.944208589128974,0.8398970936213731,0.6341267773916993,19.789845326194413,4.210154673805557,0.1754231114085651,0.25,0.08333333333333333,5.73950494138686,0.5652173913043478
formed_bank,788817,False,True,0.07258064516129031,0.9274193548387097,0.7739375510016508,0.22606244899834918,0.022859523758417134,-3.7783874537976114,0.0,0.005400026440579837,0.07222673370629398,0.24020087765363157,22.682172362199495,0.7943735382321211,0.9319550610360667,0.25154015703681315,23.748459842963186,0.01048083987653388,0.0,-0.08333333333333333,14.386191754963454,0.21739130434782608
formed_bank,788818,False,False,0.07258064516129031,0.9274193548387097,0.18454240904161925,0.8154575909583808,0.34581980637072673,-1.061837430419112,0.0,0.5906789370693717,1.6193602846975468,1.6935208265710153,19.096439951662067,0.7035750484531377,0.880041392284522,2.2918322041512877,21.708167795848713,0.09549300850630366,-0.07142857142857142,-0.08333333333333333,4.394449154672438,0.4782608695652174
formed_bank,788819,False,False,0.07258064516129031,0.9274193548387097,0.14422938444110436,0.8557706155588957,0.464353035836112,-0.7671101629627941,0.0,0.8981689575381177,1.7459987594206083,1.7196416907976906,18.63619059224358,0.7037370237982239,0.8774653366076304,2.7042869975759003,21.295713002424094,0.11267862489899588,-0.3,0.25,2.039264724599799,0.30434782608695654
formed_bank,788820,True,True,0.07258064516129031,0.9274193548387097,7.147997648632813e-05,0.9999285200235137,1094.7859712162726,6.9983141630693275,0.0,2.5218211097440424,4.8219095299236665,5.751713361985489,9.904555998346803,0.6066642366826813,0.6978628009740738,8.289142807336937,15.710857192663065,0.3453809503057057,0.3333333333333333,-0.25,7.548074524908486,0.7391304347826086
formed_bank,788821,False,False,0.07258064516129031,0.9274193548387097,2.5694652512318827e-07,0.9999997430534749,304580.29902851616,12.626690039178515,0.0,6.56766323005245,3.0361577186361446,2.0610738361827656,11.335105215128623,0.7431032587056433,0.8264214927028807,9.62416213270038,14.375837867299602,0.4010067555291828,-0.2222222222222222,0.08333333333333333,-7.16703787691222,0.5652173913043478
formed_bank,788822,True,True,0.07258064516129031,0.9274193548387097,1.8136698600168393e-05,0.9999818633013998,4314.977708825531,8.369847437530959,0.0,4.43661299893818,4.428826706482511,3.4660537148422805,10.668506579737013,0.659227306287736,0.773517576118013,8.871319135314119,15.128680864685865,0.36963829730475517,-0.09444444444444444,-0.16666666666666666,-1.119231575870845,0.5217391304347826
formed_bank,788823,True,True,0.07258064516129031,0.9274193548387097,4.5691725171758336e-07,0.9999995430827483,171280.10271507158,12.051055522954368,0.0,5.294304124233888,4.00850345595353,3.683801686905186,10.013390732907387,0.6887238589001574,0.7601487304397666,9.308255490956713,14.69174450904328,0.38784397878986315,0.13333333333333333,0.0,3.368572154346078,0.43478260869565216
formed_bank,788824,False,False,0.07258064516129031,0.9274193548387097,1.554942197426767e-07,0.9999998445057803,503303.96541824064,13.128949571569576,0.0,9.145773352455908,3.824388602920474,3.8249359451032316,6.204902099520402,0.746436763735694,0.7091870672081272,13.958323642249692,10.041676357750324,0.41840318157292994,0.033333333333333326,0.0,1.6739764335716714,0.5652173913043478
formed_bank,788825,False,True,0.07258064516129031,0.9274193548387097,0.5534410414493175,0.4465589585506825,0.06314691139781455,-2.762291340363279,0.0,0.08767276485112611,0.3708357184985397,0.5691275546522514,21.972363961998084,0.7733103413098532,0.921050712954023,0.7035323774993336,23.296467622500668,0.029313849062472235,-0.4666666666666667,-0.25,5.120154806494097,0.391304347826087
formed_bank,788826,True,True,0.07258064516129031,0.9274193548387097,0.0013567901232901817,0.9986432098767098,57.60263481342865,4.053568309944345,0.0,16.236983954948204,2.2553004102665195,3.204753638394601,1.3029619963906742,0.8506507812528478,0.6412423727195812,19.48151855747471,4.518481442525286,0.1882700601052203,0.4222222222222223,0.25,11.670589964097283,0.5652173913043478
formed_bank,788827,False,False,0.07258064516129031,0.9274193548387097,0.5097861581358767,0.4902138418641233,0.0752561852159326,-2.586857183170456,0.0,21.386854397563308,0.6316969618074009,0.6332209859908757,0.34822765463839933,0.9178071196204447,0.7602118743925589,23.015973932445934,0.9840260675540491,0.04100108614808541,-0.30952380952380953,-0.08333333333333333,6.141160876585861,0.2608695652173913
formed_bank,788828,False,False,0.07258064516129031,0.9274193548387097,0.5755202572800255,0.4244797427199745,0.05772195393275502,-2.8521176937305976,0.0,21.68610402147314,0.5513237072423343,0.5716023507652411,0.19096992051927444,0.9208583349542575,0.7610606195299147,23.197393383642403,0.8026066163575911,0.03344194234823297,-0.2,0.6666666666666666,5.545177444479563,0.4782608695652174
formed_bank,788829,False,True,0.07258064516129031,0.9274193548387097,0.42037363815313716,0.5796263618468628,0.10790891479387664,-2.2264677892423963,0.0,0.23472321807520122,0.689869370967745,0.6493788336461502,21.42602857731091,0.753778518599805,0.9174015531680786,0.9276573289460117,23.072342671053992,0.03865238870608382,0.8333333333333334,0.16666666666666666,9.65194452670022,0.34782608695652173
formed_bank,788830,True,True,0.07258064516129031,0.9274193548387097,1.7857783742474106e-07,0.9999998214221626,438245.06287093094,12.990533537165959,0.0,11.264805841622346,3.910660564322719,3.552720810844924,4.271812783210002,0.7652214076587298,0.6884787598202883,15.252426306633732,8.74757369336626,0.36448223722359424,0.5166666666666667,-0.4166666666666667,9.112948025967533,0.4782608695652174
