seed,dose,t,depth_mean,depth_var,depth_precision,capture,observed_volatility,predicted_volatility,volatility_innovation,burst_active
53,1.6,53,0.8864112039294035,0.55,1.8181818181818181,0.4156116589726036,1.6276306689413558,0.015,1.6126306689413559,true
53,1.6,54,0.8864112039294035,0.55,1.8181818181818181,0.41644759698170214,1.633009007976005,0.015,1.618009007976005,true
53,1.6,55,0.8864112039294035,0.55,1.8181818181818181,0.27034874354147936,0.764537806617056,0.015,0.7495378066170559,true
53,1.6,56,0.8864112039294035,0.55,1.8181818181818181,0.2687788040735202,0.7557123686433145,0.015,0.7407123686433145,true
53,1.6,57,0.8864112039294035,0.55,1.8181818181818181,0.2702881212828485,0.7641969226740336,0.015,0.7491969226740336,true
53,1.6,58,0.8864112039294035,0.55,1.8181818181818181,0.269930251342455,0.7621847475058641,0.015,0.747184747505864,true
53,1.6,59,0.8864112039294035,0.55,1.8181818181818181,0.2689197686558218,0.7565045961759774,0.015,0.7415045961759774,true
53,1.6,60,0.8864112039294035,0.55,1.8181818181818181,0.27281073409058243,0.7783884334596771,0.015,0.7633884334596771,true
53,1.6,61,0.8864112039294035,0.55,1.8181818181818181,0.27333913104685337,0.7813628116596557,0.015,0.7663628116596557,true
53,1.6,62,0.8864112039294035,0.55,1.8181818181818181,0.26911679350544154,0.7576119527809735,0.015,0.7426119527809735,true
53,1.6,63,0.8864112039294035,0.55,1.8181818181818181,0.26749825790016696,0.7485174675271568,0.015,0.7335174675271567,true
53,1.6,64,0.8864112039294035,0.55,1.8181818181818181,0.2706634827895917,0.7663077357634496,0.015,0.7513077357634496,true
53,1.6,65,0.8864112039294035,0.55,1.8181818181818181,0.27116386436366263,0.7691220530465986,0.015,0.7541220530465986,true
53,1.6,66,0.8864112039294035,0.55,1.8181818181818181,0.2690289153072885,0.757118033207352,0.015,0.742118033207352,true
53,1.6,67,0.8864112039294035,0.55,1.8181818181818181,0.26662343516115095,0.7436040303522323,0.015,0.7286040303522323,true
53,1.6,68,0.8864112039294035,0.55,1.8181818181818181,0.2710001892952393,0.7682014296774008,0.015,0.7532014296774008,true
53,1.6,69,0.8864112039294035,0.55,1.8181818181818181,0.13864944463549805,0.020777767154950662,0.015,0.005777767154950663,false
53,1.6,70,0.8864112039294035,0.55,1.8181818181818181,0.14063623564148747,0.03243374383980467,0.015,0.017433743839804672,false
53,1.6,71,0.8864112039294035,0.55,1.8181818181818181,0.1449032316010308,0.057371551461687376,0.015,0.042371551461687376,false
53,1.6,72,0.8864112039294035,0.55,1.8181818181818181,0.1401922557429662,0.0298315503871105,0.015,0.014831550387110502,false
53,1.6,73,0.8864112039294035,0.55,1.8181818181818181,0.14111736067549757,0.035252033435466505,0.015,0.020252033435466506,false
53,1.6,74,0.8864112039294035,0.55,1.8181818181818181,0.14449687253078336,0.05500207628292899,0.015,0.04000207628292899,false
53,1.6,75,0.8864112039294035,0.55,1.8181818181818181,0.14275640077546622,0.04484063556292249,0.015,0.02984063556292249,false
53,1.6,76,0.8864112039294035,0.55,1.8181818181818181,0.1394696427738672,0.0255931858396105,0.015,0.0105931858396105,false
53,1.6,77,0.8864112039294035,0.55,1.8181818181818181,0.1421405898073028,0.04124029131000961,0.015,0.026240291310009607,false
53,1.6,78,0.8864112039294035,0.55,1.8181818181818181,0.14137584254147534,0.03676545609456844,0.015,0.02176545609456844,false
53,1.6,79,0.8864112039294035,0.55,1.8181818181818181,0.14362748676452317,0.04992892655197641,0.015,0.03492892655197641,false
53,1.6,80,0.8864112039294035,0.55,1.8181818181818181,0.14111077110483408,0.035213444937435924,0.015,0.020213444937435925,false
53,1.6,81,0.8864112039294035,0.55,1.8181818181818181,0.14182111258984742,0.039371410999360625,0.015,0.024371410999360625,false
53,1.6,82,0.8864112039294035,0.55,1.8181818181818181,0.13968065535228186,0.026831241851939545,0.015,0.011831241851939546,false
53,1.6,83,0.8864112039294035,0.55,1.8181818181818181,0.13761008536511382,0.014668382168026125,0.015,-0.00033161783197387454,false
53,1.6,84,0.8864112039294035,0.55,1.8181818181818181,0.14257853003901536,0.043800986289185016,0.015,0.028800986289185017,false
53,1.6,85,0.8864112039294035,0.55,1.8181818181818181,0.14210268234648807,0.0410185777416473,0.015,0.0260185777416473,false
53,1.6,86,0.8864112039294035,0.55,1.8181818181818181,0.1401689546207035,0.02969494138521632,0.015,0.01469494138521632,false
53,1.6,87,0.8864112039294035,0.55,1.8181818181818181,0.13876521228696703,0.021457748421705444,0.015,0.006457748421705444,false
53,1.6,88,0.8864112039294035,0.55,1.8181818181818181,0.14371962378812567,0.05046682133998202,0.015,0.03546682133998202,false
53,1.6,89,0.8864112039294035,0.55,1.8181818181818181,0.14022291458878294,0.030011289947126193,0.015,0.015011289947126194,false
53,1.6,90,0.8864112039294035,0.55,1.8181818181818181,0.14291148640132748,0.04574692600247832,0.015,0.030746926002478324,false
53,1.6,91,0.8864112039294035,0.55,1.8181818181818181,0.14490919741077352,0.057406329730206776,0.015,0.04240632973020678,false
53,1.6,92,0.8864112039294035,0.55,1.8181818181818181,0.14251560795068047,0.04343315542394999,0.015,0.028433155423949988,false
53,1.6,93,0.8864112039294035,0.55,1.8181818181818181,0.14216666100345307,0.04139277091122445,0.015,0.026392770911224453,false
53,1.6,94,0.8864112039294035,0.55,1.8181818181818181,0.14075705318058024,0.03314161493379201,0.015,0.01814161493379201,false
53,1.6,95,0.8864112039294035,0.55,1.8181818181818181,0.14101561658697132,0.03465618564129442,0.015,0.01965618564129442,false
53,1.6,96,0.8864112039294035,0.55,1.8181818181818181,0.13986210306367544,0.02789557187792082,0.015,0.012895571877920821,false
53,1.6,97,0.8864112039294035,0.55,1.8181818181818181,0.14154766649997855,0.03777122804820522,0.015,0.022771228048205222,false
53,1.6,98,0.8864112039294035,0.55,1.8181818181818181,0.13926418749621633,0.024387419113121075,0.015,0.009387419113121076,false
53,1.6,99,0.8864112039294035,0.55,1.8181818181818181,0.14443424144174524,0.05463677570452596,0.015,0.03963677570452596,false
53,1.6,100,0.8864112039294035,0.55,1.8181818181818181,0.14137077975025994,0.03673581783070726,0.015,0.021735817830707257,false
53,1.6,101,0.8864112039294035,0.55,1.8181818181818181,0.14045866453955358,0.03139316087638149,0.015,0.016393160876381492,false
53,1.6,102,0.8864112039294035,0.55,1.8181818181818181,0.141129705079273,0.03532432137137473,0.015,0.02032432137137473,false
53,1.6,103,0.8864112039294035,0.55,1.8181818181818181,0.1447050748652356,0.056216241152388345,0.015,0.041216241152388346,false
53,1.6,104,0.8864112039294035,0.55,1.8181818181818181,0.14205646009297082,0.040748218774096866,0.015,0.025748218774096866,false
53,1.6,105,0.8864112039294035,0.55,1.8181818181818181,0.14176857344209412,0.03906399774843723,0.015,0.024063997748437232,false
53,1.6,106,0.8864112039294035,0.55,1.8181818181818181,0.14316093936721627,0.04720432933755066,0.015,0.03220432933755066,false
