seed,history_length,matches,posterior_mean_association,posterior_absolute_deviation_from_zero,credible_interval_lower,credible_interval_upper,credible_interval_covers_zero,maximum_untreated_transfer,floor_violation
50108,800,406,0.5074812967581047,0.007481296758104716,0.47205613142662994,0.5423397673326251,1,0.00522124922064604,0
50109,800,398,0.4975062344139651,0.002493765586034924,0.46252051162633656,0.5314563870383443,1,0.0017404878297987425,0
50110,800,400,0.5,0.0,0.46465242292727155,0.5346714191808895,1,0.0,0
50111,800,421,0.5261845386533666,0.026184538653366562,0.49123802904896585,0.5605968456105545,1,0.018264886528393864,0
50112,800,388,0.4850374064837905,0.014962593516209488,0.44977293429906956,0.5196788037500707,1,0.010441052405220419,0
50113,800,403,0.5037406483790524,0.0037406483790524137,0.4680887111617267,0.5378273792873992,1,0.002610715004331521,0
50114,800,389,0.486284289276808,0.013715710723191998,0.45221068055168495,0.5210985147520417,1,0.00957124696129108,0
50115,800,424,0.529925187032419,0.029925187032418976,0.49496521521107445,0.5646022650589773,1,0.02087054509318398,1
50116,800,385,0.48129675810473815,0.018703241895261846,0.447151111808247,0.5156243484482257,1,0.013049960199435495,0
50117,800,416,0.5199501246882793,0.01995012468827928,0.4853915669265725,0.5551186093995647,1,0.013919404353499809,0
50118,800,400,0.5,0.0,0.4644103437580959,0.5343610539459949,1,0.0,0
50119,800,427,0.5336658354114713,0.03366583541147128,0.4982774092800388,0.5670245955502502,1,0.023474761101199393,1
50120,800,389,0.486284289276808,0.013715710723191998,0.4524052671256684,0.5212545903607089,1,0.00957124696129108,0
50121,800,388,0.4850374064837905,0.014962593516209488,0.44961365089340743,0.5186525427988333,1,0.010441052405220419,0
50122,800,396,0.49501246882793015,0.004987531172069848,0.4592304367587483,0.5308266571556135,1,0.003480922090938865,0
50123,800,412,0.5149625935162094,0.014962593516209433,0.4808365759514993,0.5490893037062334,1,0.010441052405220419,0
50124,800,394,0.4925187032418953,0.007481296758104716,0.45818524826011653,0.5270290249496884,1,0.005221249220646096,0
50125,800,396,0.49501246882793015,0.004987531172069848,0.4594389406237734,0.5289361858916616,1,0.003480922090938865,0
50126,800,387,0.4837905236907731,0.016209476309226922,0.44996133748242584,0.5195104460766309,1,0.01131077754708082,0
50127,800,404,0.5049875311720698,0.004987531172069848,0.4706790798395705,0.5396165486972847,1,0.003480922090938754,0
50128,800,387,0.4837905236907731,0.016209476309226922,0.4475385259757449,0.5183606603180294,1,0.01131077754708082,0
50129,800,418,0.5224438902743143,0.02244389027431426,0.48805137040153074,0.5559751817195336,1,0.015657964946698133,0
50130,800,386,0.4825436408977556,0.017456359102244412,0.44867303548349796,0.5169909244587955,1,0.012180415704985847,0
50131,800,396,0.49501246882793015,0.004987531172069848,0.46049557673839053,0.5297395345896724,1,0.003480922090938865,0
50132,800,392,0.49002493765586036,0.00997506234413964,0.45646132038896053,0.5257058352269441,1,0.006961415667913806,0
50133,800,422,0.527431421446384,0.027431421446383997,0.49290491290790717,0.5609822474112616,1,0.019133588591534467,0
50134,800,399,0.49875311720698257,0.0012468827930174342,0.4648854785707079,0.5319729433347783,1,0.0008702472630094382,0
50135,800,374,0.46758104738154616,0.032418952618453845,0.4331378681180617,0.5026890085008566,1,0.02260686045117366,1
50136,800,419,0.5236907730673317,0.023690773067331694,0.4890159107302708,0.5593174734074432,1,0.016527068046465088,0
50137,800,398,0.4975062344139651,0.002493765586034924,0.4619641161036529,0.5319322754464308,1,0.0017404878297987425,0
50138,800,388,0.4850374064837905,0.014962593516209488,0.4501571908656352,0.5194599839345052,1,0.010441052405220419,0
50139,800,409,0.5112219451371571,0.01122194513715713,0.47760152249247506,0.5451838458851148,1,0.007831421905608371,0
50140,800,408,0.5099750623441397,0.009975062344139696,0.47482208821323046,0.5451009006271299,1,0.006961415667913862,0
50141,800,400,0.5,0.0,0.46534964961660463,0.5347942901487293,1,0.0,0
50142,800,385,0.48129675810473815,0.018703241895261846,0.44791617201263756,0.5169940858915029,1,0.013049960199435495,0
50143,800,381,0.4763092269326683,0.023690773067331694,0.44283301363520183,0.5107898815236077,1,0.016527068046465032,0
50144,800,400,0.5,0.0,0.46587110528285147,0.533936000608096,1,0.0,0
50145,800,402,0.5024937655860349,0.0024937655860348684,0.4683779419909989,0.537271986941485,1,0.0017404878297987425,0
50146,800,427,0.5336658354114713,0.03366583541147128,0.4990089703628352,0.5687459477476586,1,0.023474761101199393,1
50147,800,408,0.5099750623441397,0.009975062344139696,0.47507237091884896,0.5446346947173729,1,0.006961415667913862,0
50148,800,407,0.5087281795511222,0.00872817955112215,0.4738697842784633,0.5423356514461101,1,0.006091355875902371,0
50149,800,388,0.4850374064837905,0.014962593516209488,0.4501404591619644,0.5195866346142587,1,0.010441052405220419,0
50150,800,382,0.4775561097256858,0.022443890274314204,0.4427668548184045,0.5119300741028525,1,0.015657964946698022,0
50151,800,411,0.513715710723192,0.013715710723191998,0.4788142629416493,0.5487795233220172,1,0.009571246961291191,0
50152,800,415,0.5187032418952618,0.018703241895261846,0.48488727204156706,0.5525957722562912,1,0.013049960199435495,0
50153,800,416,0.5199501246882793,0.01995012468827928,0.4856032133905881,0.5546797583357661,1,0.013919404353499809,0
50154,800,376,0.470074812967581,0.029925187032418976,0.43447438744982947,0.5058086790879981,1,0.020870545093184034,1
50155,800,397,0.49625935162094764,0.003740648379052358,0.46219776663021495,0.5294074475305844,1,0.0026107150043313543,0
50156,800,403,0.5037406483790524,0.0037406483790524137,0.46734682492271085,0.5389611340756348,1,0.002610715004331521,0
50157,800,395,0.4937655860349127,0.006234413965087282,0.4596553912014439,0.5284439445730603,1,0.004351102394504258,0
50158,800,407,0.5087281795511222,0.00872817955112215,0.4744375882031321,0.5433244662815263,1,0.006091355875902371,0
50159,800,416,0.5199501246882793,0.01995012468827928,0.48538736610123706,0.555176882905767,1,0.013919404353499809,0
50160,800,393,0.4912718204488778,0.008728179551122206,0.456791357788956,0.5275774991656517,1,0.006091355875902371,0
50161,800,384,0.4800498753117207,0.01995012468827928,0.4455626344255429,0.5134891675446002,1,0.01391940435349992,0
50162,800,397,0.49625935162094764,0.003740648379052358,0.46222151162550873,0.5306031471341953,1,0.0026107150043313543,0
50163,800,414,0.5174563591022444,0.017456359102244412,0.483593271974229,0.5508493653269285,1,0.012180415704985958,0
50164,800,380,0.47506234413965087,0.02493765586034913,0.44105520716170277,0.5100362009754386,1,0.017396044127477972,0
50165,800,392,0.49002493765586036,0.00997506234413964,0.4556443504753538,0.5240043855918907,1,0.006961415667913806,0
50166,800,430,0.5374064837905237,0.03740648379052369,0.5022518712610269,0.5719621654175581,0,0.026077355368075983,1
50167,800,408,0.5099750623441397,0.009975062344139696,0.4760046964180122,0.5448637189903816,1,0.006961415667913862,0
50168,800,396,0.49501246882793015,0.004987531172069848,0.46039221914484557,0.5299076120627468,1,0.003480922090938865,0
50169,800,400,0.5,0.0,0.46539391694548654,0.5343021243144912,1,0.0,0
50170,800,418,0.5224438902743143,0.02244389027431426,0.4870977982953729,0.5580274197887275,1,0.015657964946698133,0
50171,800,417,0.5211970074812967,0.021197007481296715,0.48762496291268514,0.5555899120586248,1,0.014788741493001467,0
