mapping,seed,trial,true_depth,noiseless_external_load,observed_external_load,state_depth,capture,class
theory,173,14,0.21762112274756887,0.581510872192236,0.5858410307472363,0.9890157954240761,0.18378802359693922,self
theory,173,15,0.14878355027061163,0.6883409720754091,0.6864845452180967,0.9824528408460633,0.20456667940348922,self
theory,173,16,0.1243342510972367,0.7284509786113653,0.7338333311088583,0.9541623490968334,0.22782233844278044,self
theory,173,17,0.1117220614201864,0.7495858113592229,0.7726208881286702,0.9035997477262676,0.2581286290757225,self
theory,173,18,0.1768243732879227,0.6437372067921803,0.6538210903022602,0.8668594131666201,0.2785274629077246,self
theory,173,19,0.22368090938326057,0.5725377639332012,0.5853724303986593,0.8373093093539448,0.2941433339264043,self
theory,173,20,0.27447766605728663,0.500063524197198,0.5067043106029118,0.8202225379139153,0.3023656042336183,self
theory,173,21,0.3201949620692011,0.43902814511629024,0.45500554722763686,0.8123419373929496,0.30541414734636885,self
theory,173,22,0.36967808121067314,0.3774404352409458,0.3756416721928024,0.8227856366576584,0.2977699355946492,self
theory,173,23,0.4047917085072977,0.33655926474857867,0.3457862311869445,0.8437526412866124,0.28489260361411184,self
theory,173,24,0.4814823451708383,0.255417530451057,0.23093838726104965,0.869725792452957,0.25542832243911384,self
theory,173,25,0.49936545609284044,0.23810319922547318,0.2375102400413518,0.8913814013128921,0.2302277512133687,self
theory,173,26,0.526721248626633,0.2127931376764566,0.21866137255022242,0.909437177144289,0.21019907107891553,self
theory,173,27,0.5769413099907429,0.17002972243273126,0.18154304993323592,0.9244915237102174,0.19603731715461017,self
theory,173,28,0.6226000062433282,0.1353092175231591,0.1365376279113684,0.9370433715312892,0.18577284910888048,self
theory,173,29,0.6551652252111897,0.11296547080846704,0.13083640087622156,0.9475087134199845,0.17815676381729348,self
theory,173,30,0.7108189611440439,0.07944438957211951,0.07352112803685354,0.9562343912969434,0.1723843363497448,self
theory,173,31,0.7857242903200213,0.043618375770915575,0.04829822616559394,0.9635095912113096,0.1679272783291515,self
theory,173,32,0.8171784727233156,0.031752525293990495,0.05797140609887429,0.9695754275326065,0.16443140825114122,self
theory,173,33,0.8715997108920978,0.015662302530843233,0.01915381176863909,0.974632933953029,0.1616537818010732,self
theory,173,34,0.9173184240326704,0.0064944308542192325,0.0,0.9788497261376138,0.15942372867484,self
theory,173,35,0.860831513410048,0.018399474276750753,0.016448377691879477,0.9823655568355587,0.15761844857652485,self
theory,173,36,0.8230470088957815,0.029746743007693137,0.025737361440882567,0.9852969475599582,0.15614753038052762,self
theory,173,37,0.7844744939507187,0.044128681569908866,0.06226509493870508,0.9877410503388884,0.15494298279642635,self
theory,173,38,0.7395630437983536,0.06443603774779938,0.06060138287550217,0.989778867523835,0.15395270150168092,self
theory,173,39,0.6823442309573459,0.09585992822577602,0.11936295903497804,0.9914779363662187,0.15313610337049238,self
theory,173,40,0.6507896545649903,0.11585047209089687,0.11193570504919491,0.9928945673341408,0.1524611458322672,self
theory,173,41,0.6020797837909003,0.1504234735445018,0.15071320714783487,0.9940757103515481,0.15190224556043871,self
theory,173,42,0.5770542438268634,0.16993895703162296,0.17427785285258784,0.9950605108106375,0.15143879161046556,self
theory,173,43,0.5255849505863444,0.21381615715465324,0.20057717635689803,0.9958816069267976,0.1510540593481114,self
theory,173,44,0.46374170426008765,0.2731943117623815,0.2608422778368669,0.99656621143297,0.1507344004095503,self
theory,173,45,0.41273836816129067,0.32763241301837065,0.32904248812868053,0.9971370134628995,0.15046862700925823,self
theory,173,46,0.38495297027178305,0.359368706338627,0.35973546433475734,0.9976129305134509,0.15024753613356667,self
theory,173,47,0.3351843473858923,0.4198808593626858,0.4138170949606815,0.9980097354074935,0.15032016763282174,self
theory,173,48,0.2740901266600223,0.5005978870018393,0.5029634262437139,0.9983405790361337,0.159418982151024,self
theory,173,49,0.2370409788740079,0.5530011445216554,0.5404093063924934,0.9986164262049947,0.16952683048048234,self
theory,173,50,0.19269195764797148,0.6191589614839513,0.6345424708512631,0.9988464190293431,0.18630578684793656,self
theory,173,51,0.15166186651610325,0.6836937092867947,0.6650315969366746,0.9974106408977055,0.20111516604883037,self
theory,173,52,0.10432141270579998,0.7621281251504671,0.7511042576148769,0.9679415678859301,0.22335343048585576,self
theory,173,53,0.09069024597789514,0.7855020173217538,0.7821305141673964,0.9181240506858166,0.2521292066517129,self
theory,173,54,0.1310070365290265,0.7173913320339612,0.7191433142865903,0.8684204257654807,0.2790543306330381,self
theory,173,55,0.16803275668124654,0.6575610192576357,0.668759769758154,0.8180682712553211,0.30605571750535576,self
theory,173,56,0.20775957059981362,0.596262653077382,0.5812554170251326,0.7776257015486123,0.327578006491576,self
theory,173,57,0.23933060595841366,0.5496870306800143,0.5489173592974746,0.7367592072920012,0.3500602933826358,mixed
theory,173,58,0.3042982046070247,0.4598009387073588,0.4669990417598803,0.7080769999957403,0.3655619748017289,mixed
theory,173,59,0.36066268230567217,0.38831459550674885,0.3917027285637246,0.6927694888861565,0.3731056420159815,mixed
theory,173,60,0.41235212474995425,0.3280635240215987,0.3196421517625922,0.6927261428737029,0.37123994211342637,mixed
theory,173,61,0.4572367766057678,0.27986232083583235,0.2587033770566814,0.7081644805508637,0.3598316744838426,mixed
theory,173,62,0.5131859522827192,0.22513852120213876,0.2235548201295005,0.7358290079306755,0.3414645205493999,mixed
theory,173,63,0.5671761996338169,0.1779696200552542,0.17089228424457859,0.7788764952890589,0.3121412537189094,self
theory,173,64,0.6167363750674584,0.13954645588661035,0.13731469988466774,0.8156340716191931,0.2768432213879517,self
theory,173,65,0.6647692802095253,0.10676065371667777,0.1160653868721328,0.8462814001064675,0.24815971194032282,self
theory,173,66,0.733938970854822,0.06724904766830171,0.061193953919987554,0.8718341932223966,0.22687384618308407,self
theory,173,67,0.7624728251276889,0.05359820086268039,0.06586879712858945,0.8931393205615251,0.2108101306564902,self
theory,173,68,0.8107072514187929,0.034040157432156694,0.04260853000623069,0.9109028757579049,0.19850150981328224,self
theory,173,69,0.8767467340396498,0.01443179919139819,0.006005889599630646,0.9257135778106126,0.1889420325658029,self
theory,173,70,0.9129791069410135,0.00719400403734439,0.005377940680640842,0.9380622823840522,0.1814299243762483,self
theory,173,71,0.8669655304461575,0.016813261584998625,0.0,0.948358249725736,0.17546695027568507,self
theory,173,72,0.8102636404987427,0.034199891810950844,0.036641953112249874,0.9569427083521919,0.17069314896233168,self
theory,211,1,0.9,0.009499999999999995,0.007494337724601088,0.88327233684608,0.19775048820227953,self
theory,211,2,0.8319778597931032,0.02681986761972077,0.014928069597956388,0.9026760903901785,0.1920851779466226,self
theory,211,3,0.7621464490535342,0.053745596112950836,0.05353636828896389,0.9188543390160158,0.18620620941620958,self
theory,211,4,0.7056673231156002,0.08230013844783966,0.08789248694352733,0.9323432615589949,0.1806736966622572,self
theory,211,5,0.661934025236222,0.10857417312833419,0.11911204208349432,0.9435899073226107,0.17572389847725184,self
theory,211,6,0.6085053307473338,0.14560467225059176,0.16638743613969278,0.9529670121676592,0.17142248138130498,self
theory,211,7,0.5435437268971891,0.19793471279216246,0.18557255114500432,0.9607853517084579,0.1677500590122041,self
theory,211,8,0.4903968035261184,0.24671064696357772,0.2442119329251378,0.9673040410251817,0.16464903793470242,self
theory,211,9,0.43114025348145707,0.3074213406486839,0.31805555405407965,0.9727391222449501,0.16204855288019268,self
theory,211,10,0.3387955460119533,0.41533176347494943,0.42663410636191473,0.9772707246009167,0.16500849027018583,self
theory,211,11,0.2762680820708601,0.4975984945779217,0.48929515875259527,0.9810490342677366,0.17272698378013057,self
theory,211,12,0.21898076029376196,0.5794915001517447,0.5825196641810139,0.9841992718254492,0.18716014904915595,self
theory,211,13,0.15407856044274895,0.6798039278074813,0.6908473063158915,0.9744568851687435,0.20892998851919112,self
theory,211,14,0.08327806461084708,0.7983601514824525,0.7869649271353282,0.9300247893082115,0.2403157891607095,self
theory,211,15,0.13485150596618156,0.7110578208925348,0.70879539472381,0.8883910657731038,0.265576269915906,self
theory,211,16,0.1972976209347402,0.6121145538891766,0.6020607557607172,0.860737888320687,0.2809835655088701,self
theory,211,17,0.2543813409164349,0.528149825534895,0.5183028975260198,0.8466467641452207,0.28792146823363657,self
theory,211,18,0.3034991386540478,0.4608577773628707,0.4651393088137483,0.8425463597843577,0.2890808184162995,self
theory,211,19,0.3507539621315388,0.4004443968035006,0.38983778796713714,0.8565883258133165,0.27988847689347773,self
theory,211,20,0.41152355496657506,0.3289893000412188,0.3159496092191676,0.8804277885942648,0.25963094351620186,self
theory,211,21,0.45359457596820324,0.2836309430407993,0.29916713049054633,0.9003043941747287,0.23816482004845355,self
theory,211,22,0.5252665263260304,0.21410327747522587,0.21470605766202694,0.9168768921807269,0.2137263619980958,self
theory,211,23,0.6157864929041423,0.14023901808315373,0.15719104509685483,0.930694527644035,0.19717615915573536,self
theory,211,24,0.6824345692950746,0.09580541263986452,0.0978270847320011,0.9422152440579257,0.1856739866400968,self
theory,211,25,0.7335006731064224,0.06747079667299342,0.055201730630734316,0.9518208605211577,0.17746615266360355,self
theory,211,26,0.7880935228514713,0.04265913730462493,0.03514921505007236,0.9598297259704854,0.17145693274870416,self
theory,211,27,0.817419859913224,0.03166873217640142,0.0380466491374934,0.9665072698877297,0.16695164110645133,self
theory,211,28,0.8577862901288139,0.019213502311559598,0.013805685040583458,0.9720747991524983,0.16350205192052472,self
theory,211,29,0.9031335804380768,0.008913948076809213,0.008240351268416376,0.9767168325854805,0.16081297943562303,self
theory,211,30,0.8858014030655351,0.012389253564710353,0.010454269510269764,0.9805872162634403,0.15868549665722886,self
theory,211,31,0.8284946690489902,0.02794337461738464,0.042888833692572424,0.9838142222794212,0.15698217338580264,self
theory,211,32,0.7573126420296393,0.055952296032702284,0.06984144928713534,0.9865047999310576,0.1556056007431214,self
theory,211,33,0.6785980933356772,0.09813422632708894,0.10195555140212517,0.988748120229698,0.15448497338443248,self
theory,211,34,0.6313459688174692,0.12911050497177387,0.1485442079324392,0.9906185312023127,0.1535675895371727,self
theory,211,35,0.5888004805185805,0.1606307925806628,0.15231615385764224,0.9921780219306754,0.15281337656987107,self
theory,211,36,0.529191186000028,0.2105778923730572,0.22051131628184,0.9934782769909037,0.15219129649123328,self
theory,211,37,0.4667018492002889,0.27018657176407185,0.2860296746533153,0.9945623893815074,0.15167693389364773,self
theory,211,38,0.41326015062629146,0.3270504683009281,0.3311401058932058,0.9954662887097315,0.1512508386729253,self
theory,211,39,0.3471487964788767,0.4049039592420302,0.3965959212947921,0.9962199319690886,0.15089735898567164,self
theory,211,40,0.28395394897655724,0.48708584982695347,0.48574631251224143,0.9968482963727777,0.1584279379209795,self
theory,211,41,0.2285390913134142,0.565394336949956,0.5674716114599458,0.9973722071474329,0.17199999559669135,self
theory,211,42,0.17772947266205735,0.6423223791221875,0.6487343645976097,0.997809027721909,0.1898059927269426,self
theory,211,43,0.12630905881799376,0.7251690676683248,0.7170241635527355,0.9819598630158302,0.2105260135923914,self
theory,211,44,0.08589572004486111,0.7938073029006877,0.7860508746972458,0.9379056756873978,0.23920229355837588,self
theory,211,45,0.1368365040133985,0.7077986597636212,0.6977310075356566,0.9001623872305355,0.26097406959970054,self
theory,211,46,0.19472221129460554,0.6160487011331374,0.6307744298167098,0.867869942998557,0.2783373350186322,self
theory,211,47,0.25550307396559385,0.5265618892309459,0.5242103365322265,0.8536831909489722,0.28485349074211486,self
theory,211,48,0.32052754532902694,0.43859867582376766,0.43130251167575134,0.8595037154702478,0.279929812055666,self
theory,211,49,0.3797630621508552,0.3654591661188597,0.3602760737453542,0.8824749379337258,0.2645144992725559,self
theory,211,50,0.43685331073386807,0.301277483949835,0.310003914503263,0.90201124387846,0.2423491117693055,self
theory,211,51,0.5179628943372845,0.22074178267390354,0.2088836298445937,0.918300010589809,0.21597724698042417,self
theory,211,52,0.5668200767684639,0.17826260359633553,0.1802605090206059,0.9318810796889172,0.19832599245539423,self
theory,211,53,0.6344203706593218,0.1269660421194243,0.11895418104343712,0.9432045543965657,0.18620627374844564,self
theory,211,54,0.695334570225769,0.08817997289454099,0.11751637026408518,0.9526457168351824,0.177660115804539,self
theory,211,55,0.7434062879024592,0.06254831643359587,0.08438109228356386,0.9605174656131559,0.17147247558455025,self
theory,211,56,0.8133368280959304,0.03310098275802381,0.007071871519175852,0.9670806858973529,0.16687922101948624,self
theory,211,57,0.864194952632042,0.017520860346082637,0.0,0.9725528956583438,0.16339190492450828,self
theory,211,58,0.9058803107818886,0.008415590103588185,0.010439756716003388,0.9771154546418334,0.16069220753777946,self
theory,211,59,0.8737511463556017,0.015141834394198469,0.01392392992409238,0.9809195749857238,0.15856802830466668,self
theory,211,60,0.830759377285952,0.027210268957806816,0.0,0.9840913326864281,0.15687454536808434,self
theory,211,61,0.7568123233419903,0.05618323377440462,0.037832897231827936,0.98673584600424,0.15551029502184788,self
theory,211,62,0.6773798979750162,0.0988795437190804,0.10788979833771066,0.9889407592882944,0.1544023269672852,self
theory,211,63,0.6197253567595206,0.13737836407709023,0.1324983076537045,0.9907791476818993,0.15349687456076896,self
theory,211,64,0.5541974310379908,0.18880293396847062,0.17419590361256673,0.9923119389758621,0.15275340023364756,self
theory,211,65,0.49247111236222746,0.244706293197493,0.24331779743113754,0.993589932874769,0.15214072508133056,self
theory,211,66,0.4321299997076504,0.3063525203704314,0.28454132179400515,0.9946554845986573,0.15163445982642781,self
theory,211,67,0.3750814189741345,0.37099707126581216,0.3753163619792494,0.9955439086179366,0.15121525951614168,self
theory,211,68,0.3217274884228251,0.4370509199631483,0.43976952650490253,0.9962846490440815,0.15406030074241467,self
theory,211,69,0.2557216623190811,0.5262527317440183,0.5225791155292727,0.9969022554651354,0.1644206461628471,self
theory,211,70,0.21453964721652533,0.5861005675050035,0.5872263643592402,0.9974171965671246,0.17820671159065052,self
theory,211,71,0.1726520733966004,0.6502793620721972,0.641689457796415,0.9978465385063895,0.1933541877185913,self
theory,211,72,0.09468759684432349,0.7786110199421308,0.7778210662483244,0.96501353194502,0.22097184453360638,self
theory,251,1,0.9,0.009499999999999995,0.017526572798960877,0.88327233684608,0.19775048820227953,self
theory,251,2,0.8459753039885205,0.022537426632357235,0.029184454400896002,0.9026760903901785,0.1920851779466226,self
theory,251,3,0.7950791525724649,0.039892926024898176,0.04550774281162664,0.9188543390160158,0.18620620941620958,self
theory,251,4,0.7359677136141162,0.0662273958414495,0.04440806318277209,0.9323432615589949,0.1806736966622572,self
theory,251,5,0.6713390115103328,0.10261714308725488,0.09884429750391542,0.9435899073226107,0.17572389847725184,self
theory,251,6,0.6059980361284051,0.14747567015793991,0.13975781255712771,0.9529670121676592,0.17142248138130498,self
theory,251,7,0.5581509461581291,0.1854690570619087,0.1885821244412204,0.9607853517084579,0.1677500590122041,self
theory,251,8,0.511796665208631,0.22642537129634285,0.24509342738283652,0.9673040410251817,0.16464903793470242,self
theory,251,9,0.46502008525742117,0.27189333371907815,0.2707043287632839,0.9727391222449501,0.16204855288019268,self
theory,251,10,0.40235284435855234,0.3393230165139971,0.33284077038366605,0.9772707246009167,0.15987714434821965,self
theory,251,11,0.32871013544529426,0.4280985781411814,0.42939147005183814,0.9810490342677366,0.16282739754149275,self
theory,251,12,0.25613670843128505,0.5256659667162707,0.5010223869694148,0.9841992718254492,0.17161999093380506,self
theory,251,13,0.19687923513239902,0.6127528148134443,0.6164688538840546,0.9868258423146742,0.18927461923220765,self
theory,251,14,0.13398836697058522,0.7124773411151599,0.7085640080910601,0.9719935664829097,0.21206349374807107,self
theory,251,15,0.09616307641716818,0.7760751252100939,0.7597229807335268,0.9328740943276604,0.2397103265071933,self
theory,251,16,0.1475951875999488,0.6902642659926281,0.6912753750706288,0.8961132257052254,0.2619060507351506,self
theory,251,17,0.20005182713914138,0.6079212253002548,0.5947428773708314,0.8721843944888369,0.2750811697932589,self
theory,251,18,0.26350428647805146,0.5153046392343938,0.51987755394345,0.8605168319641117,0.2806610672192102,self
theory,251,19,0.3258539434977701,0.4317492602226324,0.4524370346883731,0.8629576750993669,0.2781291401855652,self
theory,251,20,0.3709214290911044,0.37595285595793937,0.3891295518103808,0.8822892372165013,0.2664236987436482,self
theory,251,21,0.46101297337456215,0.2759816641270039,0.2736527735660847,0.901856412372977,0.23933435779750517,self
theory,251,22,0.5036114064130816,0.23408155405103895,0.23654450347050507,0.918170916876826,0.21421672790620705,self
theory,251,23,0.5680295479986388,0.17726854783214727,0.1813683728040781,0.9317734453500287,0.19730251738169252,self
theory,251,24,0.6125298023131562,0.14262649639070768,0.14866145044392534,0.9431148122190403,0.18561512546260042,self
theory,251,25,0.6658480023659477,0.10607467964668633,0.09695919303509445,0.9525708925875476,0.1773219043363657,self
theory,251,26,0.7225354553816316,0.07313724484426463,0.07199573738416658,0.9604550794733441,0.17128170782960933,self
theory,251,27,0.7677816448591022,0.05122909624112694,0.057742363463984946,0.9670286702665426,0.16677395419767868,self
theory,251,28,0.8260631335296533,0.028741331841647046,0.037985999977197225,0.9725095266366869,0.1633358449154811,self
theory,251,29,0.8792257937842077,0.01385708844270198,0.009541353164511383,0.9770792948950384,0.16066415193037656,self
theory,251,30,0.9198690953740211,0.006099913782368846,0.007115452239868325,0.9808894261089836,0.1585556434243731,self
theory,251,31,0.8726520515080541,0.015406624985851932,0.017670084905997138,0.9840661954869382,0.15687070015116192,self
theory,251,32,0.8042104869690818,0.03641685674223988,0.03498941316134385,0.9867148873859922,0.15551090288446096,self
theory,251,33,0.749775679557353,0.05948160001393525,0.07514390788674646,0.9889232846416444,0.15440507673830575,self
theory,251,34,0.7066793591926589,0.08173514840744776,0.04952018685805073,0.990764577862843,0.15350048531592586,self
theory,251,35,0.6506076858285041,0.1159712397420076,0.10136135203638201,0.9922997911120692,0.15275718464395574,self
theory,251,36,0.6063468574261492,0.14721465682535506,0.12840053967778015,0.9935798043622485,0.15214433427409318,self
theory,251,37,0.5583496859236736,0.18530224992753183,0.16792519717776108,0.9946470397586734,0.15163773490570406,self
theory,251,38,0.5131025124685432,0.22521570519622286,0.22398542215559067,0.9955368675719579,0.15121814565090863,self
theory,251,39,0.45171093985283395,0.28558984880320953,0.30711310706469214,0.9962787784380583,0.15087010533312906,self
theory,251,40,0.40938249633482243,0.33138758385390166,0.33491938508393454,0.9968973607356898,0.15058108607660745,self
theory,251,41,0.35976256529807965,0.389408774154011,0.3832688298697335,0.9974131154933391,0.15034087081117783,self
theory,251,42,0.3031470573132584,0.46132382254461257,0.45296127031168293,0.9978431358334885,0.15441608387289202,self
theory,251,43,0.23940220575175097,0.5495835543845367,0.5489434577937867,0.998201673472162,0.16706217477665375,self
theory,251,44,0.19340574443327202,0.6180645784575819,0.6138294730023799,0.9985006110486984,0.18252319809813056,self
theory,251,45,0.13283384767330525,0.71437827895403,0.7129328511875178,0.9869758064815528,0.20444856591618943,self
theory,251,46,0.08345081792556154,0.798059283003256,0.7749797403301205,0.9488344160247759,0.2318494081003341,self
theory,251,47,0.12674249305929794,0.7244497397568757,0.7144504953329808,0.910780519824212,0.2547533750080416,self
theory,251,48,0.1796940635995734,0.6392567378290916,0.6313097458755791,0.8814740662201748,0.2708616627087457,self
theory,251,49,0.2260534214330771,0.5690436411516737,0.5664111903429601,0.8603247555968793,0.2816864144381577,self
theory,251,50,0.27658436986272983,0.4971636652305585,0.5037330166455931,0.8495918834747489,0.2864167581873377,self
theory,251,51,0.3421078859055078,0.41118093209833434,0.41204120754895934,0.8594297505569568,0.27933867203442125,self
theory,251,52,0.38970521732635,0.3538367356707438,0.3099211349460963,0.8827968805253568,0.2578371732836206,self
theory,251,53,0.4362356773195305,0.30193870095100006,0.30004244180406076,0.9022796696383943,0.236502285947298,self
theory,251,54,0.5025257723194515,0.23510657684604028,0.24134576941355312,0.9185238156732909,0.2124895717215117,self
theory,251,55,0.5500819915874049,0.1923049035792582,0.19217749798247802,0.9320676814346085,0.19623800867402535,self
theory,251,56,0.6189416547837837,0.13794518933597502,0.14241856357149832,0.9433601371516729,0.18495006945945164,self
theory,251,57,0.6649293822597466,0.10665870292919324,0.09984635730030111,0.9527754369168304,0.17689929551669545,self
theory,251,58,0.7084744522959442,0.08073778771594223,0.05426933804822992,0.9606256221988339,0.1710075830971195,self
theory,251,59,0.7751898398701057,0.04801262769274728,0.06626509933964335,0.9671708635080735,0.1665918351231419,self
theory,251,60,0.8401893508034224,0.024262471416800012,0.021711685443112506,0.9726280829566882,0.16321158707132224,self
theory,251,61,0.8688135917682115,0.016349380019519594,0.008978627679106217,0.9771781434820805,0.1605769544807181,self
theory,251,62,0.9099767557531048,0.007698975279499346,0.0,0.98097184299878,0.15849270709808908,self
theory,251,63,0.8478552829782867,0.021990614171736353,0.024042415858834366,0.9841349121365834,0.15682404744015505,self
theory,251,64,0.8001159680782546,0.037955944906428674,0.03561104725130244,0.9867721811997984,0.155475480835862,self
theory,251,65,0.732083672732572,0.0681902004956442,0.055601072178002704,0.9889710544487784,0.15437762144742395,self
theory,251,66,0.6645545570996458,0.10689746290448401,0.10681550885056515,0.9908044068482434,0.1534788394694949,self
theory,251,67,0.6173428485991446,0.13910517074230636,0.1368402450899694,0.9923329992862947,0.15273988507938438,self
theory,251,68,0.5545072919563956,0.18854056527402294,0.18168080220823718,0.9936074923092125,0.15213036090022408,self
theory,251,69,0.5027047408868776,0.2349374459995682,0.23201627320485974,0.9946701251111494,0.1516263563974788,self
theory,251,70,0.43392217208681044,0.30442190189216883,0.31502774948788353,0.9955561154237265,0.151208823457088,self
theory,251,71,0.3740702568127541,0.372198641236129,0.37844986833235283,0.9962948267006132,0.15086243304089525,self
theory,251,72,0.30598095386879676,0.45757931457322193,0.45713823421280436,0.9969107412798734,0.15544059648898742,self
