seed,generating_family,recovered_family,diagonal,context_split_selected,heldout_margin,complexity_audit
705065,context_split,context_split,true,true,1.5732596764412339,true
705065,continuous_drift,continuous_drift,true,false,2.3823146125871224,true
705065,change_point,change_point,true,false,1.4379874176887337,true
705066,global_downweight,global_downweight,true,false,0.00023735163340182774,true
705066,cue_local,cue_local,true,false,0.5737184006951059,true
705066,context_split,context_split,true,true,2.0231431604020216,true
705066,continuous_drift,change_point,false,false,2.253556416927122,true
705066,change_point,change_point,true,false,1.4130151319682769,true
705067,global_downweight,global_downweight,true,false,0.0009692815701874621,true
705067,cue_local,cue_local,true,false,0.48337925518786395,true
705067,context_split,context_split,true,true,2.322132620581086,true
705067,continuous_drift,continuous_drift,true,false,2.0778276378470726,true
705067,change_point,change_point,true,false,1.7170592529644821,true
705068,global_downweight,global_downweight,true,false,0.00088806208558629,true
705068,cue_local,cue_local,true,false,0.670011723994131,true
705068,context_split,context_split,true,true,1.9457477594063557,true
705068,continuous_drift,continuous_drift,true,false,2.322930623365951,true
705068,change_point,change_point,true,false,0.7334135192945226,true
705069,global_downweight,global_downweight,true,false,0.00023477912726958122,true
705069,cue_local,cue_local,true,false,0.8578775225227888,true
705069,context_split,context_split,true,true,2.414455971092301,true
705069,continuous_drift,change_point,false,false,2.514893222658558,true
705069,change_point,change_point,true,false,0.8023455816514309,true
705070,global_downweight,global_downweight,true,false,0.00022015619835000222,true
705070,cue_local,cue_local,true,false,0.8153188541063328,true
705070,context_split,context_split,true,true,1.27358045573095,true
705070,continuous_drift,continuous_drift,true,false,2.4094265272436215,true
705070,change_point,change_point,true,false,2.054295606682222,true
705071,global_downweight,global_downweight,true,false,0.003387416108263902,true
705071,cue_local,cue_local,true,false,0.42958681544154054,true
705071,context_split,context_split,true,true,1.5321238911333408,true
705071,continuous_drift,continuous_drift,true,false,2.1601938734387245,true
705071,change_point,change_point,true,false,0.6313787448476647,true
705072,global_downweight,global_downweight,true,false,0.0006149953228371391,true
705072,cue_local,cue_local,true,false,0.7488889350622436,true
705072,context_split,context_split,true,true,2.168937560237628,true
705072,continuous_drift,continuous_drift,true,false,2.2448488171579513,true
705072,change_point,change_point,true,false,2.0576739692645294,true
705073,global_downweight,global_downweight,true,false,0.011239607332634294,true
705073,cue_local,cue_local,true,false,0.7503536191637146,true
705073,context_split,context_split,true,true,2.0430629358807826,true
705073,continuous_drift,continuous_drift,true,false,2.251669381503095,true
705073,change_point,change_point,true,false,1.3622857112007691,true
705074,global_downweight,global_downweight,true,false,5.702596612783273e-5,true
705074,cue_local,cue_local,true,false,0.505468183131164,true
705074,context_split,context_split,true,true,1.6597903841112138,true
705074,continuous_drift,continuous_drift,true,false,2.2789348156600715,true
705074,change_point,change_point,true,false,1.590589915177266,true
705075,global_downweight,global_downweight,true,false,0.0009478297057646801,true
705075,cue_local,cue_local,true,false,0.7817504723990583,true
705075,context_split,context_split,true,true,2.01593064451965,true
705075,continuous_drift,continuous_drift,true,false,2.42454650498163,true
705075,change_point,change_point,true,false,1.172167134300706,true
705076,global_downweight,global_downweight,true,false,0.009706517121175151,true
705076,cue_local,cue_local,true,false,0.9545039363925136,true
705076,context_split,context_split,true,true,1.0862959277670357,true
705076,continuous_drift,continuous_drift,true,false,2.081859339220222,true
705076,change_point,change_point,true,false,1.61662039036763,true
705077,global_downweight,global_downweight,true,false,0.008548864146603594,true
705077,cue_local,cue_local,true,false,0.4652443895814917,true
705077,context_split,context_split,true,true,1.5892236870683862,true
705077,continuous_drift,continuous_drift,true,false,1.876356846806164,true
705077,change_point,change_point,true,false,0.4552573230758945,true
705078,global_downweight,global_downweight,true,false,2.3684860305801803e-5,true
705078,cue_local,cue_local,true,false,0.6080062490727531,true
705078,context_split,context_split,true,true,1.8027169476867357,true
705078,continuous_drift,continuous_drift,true,false,2.2878054602134656,true
705078,change_point,change_point,true,false,0.9447683465350298,true
705079,global_downweight,global_downweight,true,false,1.0743762141052215e-6,true
705079,cue_local,cue_local,true,false,0.638951048840326,true
705079,context_split,context_split,true,true,2.332133136889966,true
705079,continuous_drift,continuous_drift,true,false,2.1892895118815225,true
705079,change_point,change_point,true,false,0.1960332642803797,true
705080,global_downweight,global_downweight,true,false,1.7272385039249216e-5,true
705080,cue_local,cue_local,true,false,0.419700776240048,true
705080,context_split,context_split,true,true,1.5778091849963012,true
705080,continuous_drift,continuous_drift,true,false,2.1094580502166638,true
705080,change_point,change_point,true,false,2.0070694246860494,true
705081,global_downweight,global_downweight,true,false,0.0004126961729678247,true
705081,cue_local,cue_local,true,false,0.6883836201457072,true
705081,context_split,context_split,true,true,1.3702102811376218,true
705081,continuous_drift,continuous_drift,true,false,1.7587782700718215,true
705081,change_point,change_point,true,false,2.0676954370501486,true
705082,global_downweight,global_downweight,true,false,0.0042801458630980505,true
705082,cue_local,cue_local,true,false,0.24274632867403234,true
