seed,model,posterior_mode,episode_kind,episode_index,t,p_s1,p_s2,p_s3,p_s4,p_phi1,p_phi2,p_phi3,p_phi4
11,BLTGlobal,filtered,probe,1,77,0.003205656684620997,0.003259441216535923,0.9802436100373576,0.01329129206148557,0.07261607839268931,0.8892300981122991,0.00783906259083679,0.030314760904174884
11,BLTGlobal,filtered,probe,1,78,0.0013220110115468148,0.0013266378794456997,0.9958268427178627,0.0015245083911445533,0.1747964253026705,0.7831336381164312,0.022374631760148162,0.019695304820749906
11,BLTGlobal,filtered,probe,1,79,0.0009864498140562783,0.0009868227650491157,0.9970301242067389,0.0009966032141554481,0.337465051880734,0.6145574133188115,0.03362428145089633,0.014353253349557761
11,BLTGlobal,filtered,probe,1,80,0.00300477948801889,0.014698640399686618,0.979289110975228,0.0030074691370665678,0.08728465605279505,0.8777890453717243,0.010487753137760498,0.02443854543772026
11,BLTGlobal,filtered,probe,1,81,0.003068816316051617,0.015261493163872911,0.9786002802233166,0.0030694102967588886,0.020245124906421802,0.946877770977818,0.009093937826486287,0.023783166289273888
11,BLTGlobal,filtered,probe,1,82,0.06794425307832105,0.5316660358787321,0.37543320355403614,0.024956507488910755,0.011955807935383698,0.8465421323742254,0.028943377472457496,0.1125586822179334
11,BLTGlobal,filtered,probe,1,83,0.7957476477556473,0.08731037995396693,0.09888403232557547,0.018057939964810345,0.09251843317490059,0.6332620114803689,0.1233522783020828,0.15086727704264774
11,BLTGlobal,filtered,probe,1,84,0.9093963855456165,0.053852098263999476,0.027163387689905796,0.009588128500478047,0.0292946803272404,0.8316919005161552,0.034353807067559666,0.10465961208904458
11,BLTGlobal,filtered,probe,1,85,0.1745239043393239,0.7767238401222374,0.030494183028410466,0.018258072510028353,0.09889222148576778,0.5561023253956757,0.15780997571451194,0.18719547740404455
11,BLTGlobal,filtered,probe,1,86,0.011473169999254107,0.9798107344643574,0.005031795409265785,0.0036843001271228727,0.2704532024373996,0.48232295387499974,0.17799432745908764,0.06922951622851307
11,BLTGlobal,filtered,probe,1,87,0.00170522412127474,0.9957243389025363,0.0013367289925826538,0.001233707983606276,0.47079246939217817,0.3595239663172166,0.1428805728255492,0.026802991465055975
11,BLTGlobal,filtered,probe,1,88,0.004367132783695959,0.9566825786490456,0.0347692313069926,0.0041810572602656295,0.16872527785906896,0.7413771464527027,0.043985271669118226,0.04591230401910999
11,BLTGlobal,filtered,probe,1,89,0.0012992234931217847,0.9956223286948284,0.0017951400554590455,0.0012833077565907649,0.3270987560841701,0.6121540757444045,0.03723472863658751,0.023512439534837906
11,BLTGlobal,filtered,probe,1,90,0.4562706893803598,0.3962481929288306,0.12242564247176249,0.025055475219047024,0.09685520690358539,0.6948824684982625,0.06761777508948492,0.14064454950866712
