seed,bank_seed,stratum,dose,schedule,M_PT,M_PD,delivered_count,censored_count,mechanistic_error_PT,mechanistic_error_PD,matched_evidence_schedule_error
816102,820250,very_strong,0.5,distributed,16.61483104494316,13.942731316055601,16,16,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816102,820250,very_strong,0.65,distributed,21.678322569306196,18.85852075718241,11,21,1.7763568394002505e-15,3.552713678800501e-15,0.0
816102,820250,very_strong,0.75,distributed,23.96826341733474,20.48257386540573,8,24,0.0,1.7763568394002505e-15,0.0
816102,820250,very_strong,1.0,distributed,32.352286687970924,28.72234442118959,0,32,0.0,0.0,0.0
816103,820257,very_strong,0.0,distributed,0.0,0.0,32,0,7.105427357601002e-15,0.0,0.0
816103,820257,very_strong,0.25,distributed,10.177800688944782,10.284917049159723,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816103,820257,very_strong,0.35,distributed,11.818743898760726,10.381651394420377,21,11,0.0,7.105427357601002e-15,0.0
816103,820257,very_strong,0.5,distributed,15.851644524879163,13.597512829113462,16,16,3.552713678800501e-15,3.552713678800501e-15,0.0
816103,820257,very_strong,0.65,distributed,22.327320207518802,20.385839520145076,11,21,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816103,820257,very_strong,0.75,distributed,26.678442852036547,25.40974864123585,8,24,1.7763568394002505e-15,8.881784197001252e-16,0.0
816103,820257,very_strong,1.0,distributed,35.17665500452412,32.46741892099919,0,32,0.0,0.0,0.0
816104,820271,very_strong,0.0,distributed,0.0,0.0,32,0,7.105427357601002e-15,0.0,0.0
816104,820271,very_strong,0.25,distributed,6.704434734178982,5.012523786387469,24,8,3.552713678800501e-15,0.0,0.0
816104,820271,very_strong,0.35,distributed,10.024966480452129,8.336504901044513,21,11,0.0,3.552713678800501e-15,0.0
816104,820271,very_strong,0.5,distributed,14.439460366602567,11.724975579208664,16,16,0.0,1.7763568394002505e-15,0.0
816104,820271,very_strong,0.65,distributed,20.533542789210205,18.340693026769205,11,21,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816104,820271,very_strong,0.75,distributed,22.82348363723875,19.964746134992524,8,24,1.7763568394002505e-15,8.881784197001252e-16,0.0
816104,820271,very_strong,1.0,distributed,30.55850926966233,26.677197927813722,0,32,0.0,0.0,0.0
816105,820304,very_strong,0.0,front_loaded,0.0,0.0,32,0,7.105427357601002e-15,0.0,0.0
816105,820304,very_strong,0.25,front_loaded,9.147209790700174,8.584989042725997,24,8,0.0,0.0,0.0
816105,820304,very_strong,0.35,front_loaded,12.849334797005316,12.081579400854114,21,11,0.0,3.552713678800501e-15,0.0
816105,820304,very_strong,0.5,front_loaded,19.706603739676954,19.04251533535679,16,16,3.552713678800501e-15,0.0,0.0
816105,820304,very_strong,0.65,front_loaded,24.455339171895783,23.66263957256891,11,21,1.7763568394002505e-15,0.0,0.0
816105,820304,very_strong,0.75,front_loaded,27.15194312721428,26.365670417507754,8,24,1.7763568394002505e-15,0.0,0.0
816105,820304,very_strong,1.0,front_loaded,34.97887577478361,33.861434743129784,0,32,0.0,0.0,0.0
816106,820307,very_strong,0.0,front_loaded,0.0,0.0,32,0,0.0,7.105427357601002e-15,0.0
816106,820307,very_strong,0.25,front_loaded,7.353432372391584,6.53984254935013,24,8,0.0,3.552713678800501e-15,0.0
816106,820307,very_strong,0.35,front_loaded,10.673964118664724,9.863823664007178,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816106,820307,very_strong,0.5,front_loaded,13.408869468357963,10.025047572774938,16,16,0.0,3.552713678800501e-15,0.0
816106,820307,very_strong,0.65,front_loaded,19.5029518909656,16.64076502033548,11,21,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816106,820307,very_strong,0.75,front_loaded,23.472481275451347,21.49206489795519,8,24,0.0,1.7763568394002505e-15,0.0
816106,820307,very_strong,1.0,front_loaded,31.474911286055534,29.55922621026798,0,32,0.0,0.0,0.0
816107,820321,very_strong,0.0,front_loaded,0.0,0.0,32,0,7.105427357601002e-15,3.552713678800501e-15,0.0
816107,820321,very_strong,0.25,front_loaded,6.971839112359586,6.367233305879061,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816107,820321,very_strong,0.35,front_loaded,9.261779960388132,7.99128641410238,21,11,0.0,3.552713678800501e-15,0.0
816107,820321,very_strong,0.5,front_loaded,15.088458004815166,13.252294342171329,16,16,3.552713678800501e-15,1.7763568394002505e-15,0.0
816107,820321,very_strong,0.65,front_loaded,20.915136049242204,18.513302270240278,11,21,0.0,3.552713678800501e-15,0.0
816107,820321,very_strong,0.75,front_loaded,23.85407453548335,21.664674141426257,8,24,8.881784197001252e-16,1.7763568394002505e-15,0.0
816107,820321,very_strong,1.0,front_loaded,30.55850926966233,26.677197927813726,0,32,0.0,0.0,0.0
816108,820337,very_strong,0.0,front_loaded,0.0,0.0,32,0,0.0,7.105427357601002e-15,0.0
816108,820337,very_strong,0.25,front_loaded,8.002430010604183,8.067161312312791,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816108,820337,very_strong,0.35,front_loaded,10.559775236813334,11.045923940027702,21,11,0.0,3.552713678800501e-15,0.0
816108,820337,very_strong,0.5,front_loaded,13.562084964687173,12.561857368287054,16,16,0.0,3.552713678800501e-15,0.0
816108,820337,very_strong,0.65,front_loaded,17.594985590805614,15.777718802980136,11,21,0.0,3.552713678800501e-15,0.0
816108,820337,very_strong,0.75,front_loaded,20.915517337078754,19.101699917637184,8,24,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816108,820337,very_strong,1.0,front_loaded,30.711724765991537,29.214007723325842,0,32,0.0,0.0,0.0
816109,820347,very_strong,0.0,distributed,0.0,0.0,32,0,7.105427357601002e-15,0.0,0.0
816109,820347,very_strong,0.25,distributed,8.353369030044448,7.363021924428217,24,8,3.552713678800501e-15,0.0,0.0
816109,820347,very_strong,0.35,distributed,10.473396908371907,8.386058184071956,21,11,0.0,3.552713678800501e-15,0.0
816109,820347,very_strong,0.5,distributed,15.2945539018123,12.853506598951636,16,16,0.0,0.0,0.0
816109,820347,very_strong,0.65,distributed,21.146301793497294,19.020883020265043,11,21,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816109,820347,very_strong,0.75,distributed,24.22449900884779,21.896523108674955,8,24,0.0,1.7763568394002505e-15,0.0
816109,820347,very_strong,1.0,distributed,32.91769397829441,30.461578730262325,0,32,0.0,0.0,0.0
816110,820356,very_strong,0.0,distributed,0.0,0.0,32,0,3.552713678800501e-15,7.105427357601002e-15,0.0
816110,820356,very_strong,0.25,distributed,6.971839112359586,6.367233305879061,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816110,820356,very_strong,0.35,distributed,9.643373220420127,8.163895657573448,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816110,820356,very_strong,0.5,distributed,14.706864744783168,13.07968509870026,16,16,1.7763568394002505e-15,3.552713678800501e-15,0.0
816110,820356,very_strong,0.65,distributed,19.38876300911421,17.822865296356007,11,21,0.0,1.7763568394002505e-15,0.0
816110,820356,very_strong,0.75,distributed,21.678703857142754,19.44691840457932,8,24,0.0,1.7763568394002505e-15,0.0
816110,820356,very_strong,1.0,distributed,29.68113386774694,27.514079716892113,0,32,0.0,0.0,0.0
816111,820377,very_strong,0.0,distributed,0.0,0.0,32,0,3.552713678800501e-15,3.552713678800501e-15,0.0
816111,820377,very_strong,0.25,distributed,8.765616530668183,8.412379799254929,24,8,0.0,3.552713678800501e-15,0.0
816111,820377,very_strong,0.35,distributed,10.406559740484123,8.509114144515586,21,11,0.0,3.552713678800501e-15,0.0
816111,820377,very_strong,0.5,distributed,15.85164452487916,13.597512829113466,16,16,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816111,820377,very_strong,0.65,distributed,20.9151360492422,18.51330227024028,11,21,1.7763568394002505e-15,0.0,0.0
816111,820377,very_strong,0.75,distributed,24.617261055547342,22.009892628368394,8,24,8.881784197001252e-16,8.881784197001252e-16,0.0
816111,820377,very_strong,1.0,distributed,31.589100167906928,28.377125934247456,0,32,0.0,0.0,0.0
816112,820378,very_strong,0.0,distributed,0.0,0.0,32,0,7.105427357601002e-15,7.105427357601002e-15,0.0
816112,820378,very_strong,0.25,distributed,8.384023270636188,8.23977055578386,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816112,820378,very_strong,0.35,distributed,12.08614827694133,11.736360913911977,21,11,0.0,3.552713678800501e-15,0.0
816112,820378,very_strong,0.5,distributed,17.912826321368364,16.997368841980926,16,16,3.552713678800501e-15,3.552713678800501e-15,0.0
816112,820378,very_strong,0.65,distributed,22.327320207518802,20.385839520145076,11,21,0.0,3.552713678800501e-15,0.0
816112,820378,very_strong,0.75,distributed,27.060036112068545,25.582357884706923,8,24,0.0,1.7763568394002505e-15,0.0
816112,820378,very_strong,1.0,distributed,36.856243540981325,35.69466569039558,0,32,0.0,0.0,0.0
816113,820384,very_strong,0.0,front_loaded,0.0,0.0,32,0,0.0,0.0,0.0
816113,820384,very_strong,0.25,front_loaded,7.353432372391584,6.53984254935013,24,8,0.0,0.0,0.0
816113,820384,very_strong,0.35,front_loaded,11.704555016909328,11.563751670440908,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816113,820384,very_strong,0.5,front_loaded,18.180230699548968,18.35207836147252,16,16,5.329070518200751e-15,1.7763568394002505e-15,0.0
816113,820384,very_strong,0.65,front_loaded,23.310559391799796,23.144811842155704,11,21,3.552713678800501e-15,0.0,0.0
816113,820384,very_strong,0.75,front_loaded,26.007163347118293,25.84784268709455,8,24,8.881784197001252e-16,1.7763568394002505e-15,0.0
816113,820384,very_strong,1.0,front_loaded,32.68931621459163,32.82577928230337,0,32,0.0,0.0,0.0
816114,820385,very_strong,0.0,front_loaded,0.0,0.0,32,0,7.105427357601002e-15,7.105427357601002e-15,0.0
816114,820385,very_strong,0.25,front_loaded,7.086027994210983,5.185133029858541,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816114,820385,very_strong,0.35,front_loaded,11.437150638728724,10.209042150949315,21,11,7.105427357601002e-15,7.105427357601002e-15,0.0
816114,820385,very_strong,0.5,front_loaded,16.500642163091765,15.12483159207613,16,16,3.552713678800501e-15,1.7763568394002505e-15,0.0
816114,820385,very_strong,0.65,front_loaded,21.182540427422808,19.868011789731874,11,21,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816114,820385,very_strong,0.75,front_loaded,23.85407453548335,21.66467414142626,8,24,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816114,820385,very_strong,1.0,front_loaded,33.38287758621553,30.422272427623327,0,32,0.0,0.0,0.0
816115,820386,very_strong,0.0,front_loaded,0.0,0.0,32,0,7.105427357601002e-15,3.552713678800501e-15,0.0
816115,820386,very_strong,0.25,front_loaded,9.528803050732172,8.757598286197066,24,8,7.105427357601002e-15,3.552713678800501e-15,0.0
816115,820386,very_strong,0.35,front_loaded,13.230928057037318,12.254188644325179,21,11,3.552713678800501e-15,5.329070518200751e-15,0.0
816115,820386,very_strong,0.5,front_loaded,15.965833406730553,12.41541255309294,16,16,3.552713678800501e-15,3.552713678800501e-15,0.0
816115,820386,very_strong,0.65,front_loaded,19.73132965466839,14.276564468294431,11,21,1.7763568394002505e-15,3.552713678800501e-15,0.0
816115,820386,very_strong,0.75,front_loaded,23.43345466097353,17.773154826422548,8,24,0.0,1.7763568394002505e-15,0.0
816115,820386,very_strong,1.0,front_loaded,33.99284860995031,28.230681119053344,0,32,0.0,0.0,0.0
816116,820401,very_strong,0.0,front_loaded,0.0,0.0,32,0,7.105427357601002e-15,0.0,0.0
816116,820401,very_strong,0.25,front_loaded,8.651427648816789,9.594480075275449,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816116,820401,very_strong,0.35,front_loaded,11.971959395089932,12.918461189932497,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816116,820401,very_strong,0.5,front_loaded,18.066041817697574,19.53417863749304,16,16,0.0,1.7763568394002505e-15,0.0
816116,820401,very_strong,0.65,front_loaded,23.12953334206061,24.44996807861985,11,21,3.552713678800501e-15,1.7763568394002505e-15,0.0
816116,820401,very_strong,0.75,front_loaded,27.862249246610354,29.646486443181697,8,24,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816116,820401,very_strong,1.0,front_loaded,34.948277240821334,34.831619473040234,0,32,0.0,0.0,0.0
816117,820411,very_strong,0.0,distributed,0.0,0.0,32,0,0.0,0.0,0.0
816117,820411,very_strong,0.25,distributed,6.826995989916462,6.672584950543943,24,8,3.552713678800501e-15,0.0,0.0
816117,820411,very_strong,0.35,distributed,9.498530097977003,8.469247302238326,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816117,820411,very_strong,0.5,distributed,14.392108652638957,12.784019894785565,16,16,0.0,0.0,0.0
816117,820411,very_strong,0.65,distributed,20.073943574622866,18.350379467519396,11,21,1.7763568394002505e-15,0.0,0.0
816117,820411,very_strong,0.75,distributed,22.842969091162928,20.9007344901258,8,24,8.881784197001252e-16,0.0,0.0
816117,820411,very_strong,1.0,distributed,30.74232329995382,28.24382299341539,0,32,0.0,0.0,0.0
816118,820416,very_strong,0.0,distributed,0.0,0.0,32,0,3.552713678800501e-15,3.552713678800501e-15,0.0
816118,820416,very_strong,0.25,distributed,5.673843835934381,3.312595779953739,24,8,0.0,3.552713678800501e-15,0.0
816118,820416,very_strong,0.35,distributed,8.994375582207525,6.636576894610787,21,11,0.0,3.552713678800501e-15,0.0
816118,820416,very_strong,0.5,distributed,14.057867106570566,11.552366335737599,16,16,0.0,3.552713678800501e-15,0.0
816118,820416,very_strong,0.65,distributed,20.151949529178204,18.16808378329814,11,21,0.0,3.552713678800501e-15,0.0
816118,820416,very_strong,0.75,distributed,24.884665433727946,23.364602147859987,8,24,0.0,8.881784197001252e-16,0.0
816118,820416,very_strong,1.0,distributed,31.474911286055534,29.55922621026798,0,32,0.0,0.0,0.0
816119,820417,very_strong,0.0,distributed,0.0,0.0,32,0,7.105427357601002e-15,3.552713678800501e-15,0.0
816119,820417,very_strong,0.25,distributed,6.322841474146987,4.8399145429164,24,8,0.0,3.552713678800501e-15,0.0
816119,820417,very_strong,0.35,distributed,10.024966480452125,8.336504901044517,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816119,820417,very_strong,0.5,distributed,13.027276208325969,9.852438329303869,16,16,0.0,3.552713678800501e-15,0.0
816119,820417,very_strong,0.65,distributed,17.441770094476404,13.240909007468023,11,21,1.7763568394002505e-15,0.0,0.0
816119,820417,very_strong,0.75,distributed,22.174485999026146,18.437427372029866,8,24,0.0,1.7763568394002505e-15,0.0
816119,820417,very_strong,1.0,distributed,32.73387994800292,28.89495366466066,0,32,0.0,0.0,0.0
816120,820418,very_strong,0.0,distributed,0.0,0.0,32,0,0.0,7.105427357601002e-15,0.0
816120,820418,very_strong,0.25,distributed,6.971839112359586,6.367233305879061,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816120,820418,very_strong,0.35,distributed,9.643373220420127,8.163895657573448,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816120,820418,very_strong,0.5,distributed,16.768046541272366,16.47954111156772,16,16,3.552713678800501e-15,3.552713678800501e-15,0.0
816120,820418,very_strong,0.65,distributed,22.594724585699403,21.74054903963667,11,21,1.7763568394002505e-15,3.552713678800501e-15,0.0
816120,820418,very_strong,0.75,distributed,24.884665433727946,23.364602147859987,8,24,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816120,820418,very_strong,1.0,distributed,33.26868870436413,31.604372703643847,0,32,0.0,0.0,0.0
