arm,condition,seed,session,scaffolded,part_dominance,depth_index,opacity_index,posterior_confidence,root_belief_alone,revision_weight,profile_part,profile_context,profile_interoception,profile_relational,profile_policy
contact_only,full,7106,11,0.0,0.7137718724326195,0.14095843147734394,0.25261437276349197,0.5767400367542461,0.8348826353177492,0.022959907065438614,1.3036404254870233,0.4908892181627447,0.4908892181627447,0.4908892181627447,0.5897913851648837
contact_only,full,7106,12,0.0,0.6815235916946308,0.1641627233009929,0.25261437276349197,0.5767400367542461,0.8282564085205314,0.021506579579399384,1.3456633298335248,0.5495421194673475,0.5495421194673475,0.5495421194673475,0.7740013354180602
contact_only,full,7107,1,1.0,0.5737383868017641,0.11323083899534413,0.25261437276349197,0.5767400367542461,0.8947525306193732,0.025905376263761982,0.1885490467100231,0.09347056765879613,0.09347056765879613,0.09347056765879613,0.1719806606386962
contact_only,full,7107,2,1.0,0.7121183266058313,0.1715669824185306,0.25261437276349197,0.5767400367542461,0.8900259940546112,0.02237550396948449,0.5804558249698408,0.22598020410585362,0.22598020410585362,0.22598020410585362,0.29118301165618465
contact_only,full,7107,3,1.0,0.5738750906520248,0.06947595350228182,0.25261437276349197,0.5767400367542461,0.8837782202676342,0.028318523508677085,0.5023918075165104,0.16609102762920905,0.16609102762920905,0.16609102762920905,0.13824567960130385
contact_only,full,7107,4,1.0,0.6411203187546259,0.11033552532589136,0.25261437276349197,0.5767400367542461,0.8779035725378691,0.025445567882307927,0.6164726752918809,0.2021145572907492,0.2021145572907492,0.2021145572907492,0.16311285645483284
contact_only,full,7107,5,1.0,0.617024821535456,0.10396225711879124,0.25261437276349197,0.5767400367542461,0.8716283476263996,0.026041865695944987,0.6511223253756644,0.21673830158442078,0.21673830158442078,0.21673830158442078,0.18486913588017398
contact_only,full,7107,6,1.0,0.584656667844729,0.1318412263065813,0.25261437276349197,0.5767400367542461,0.8656076005118393,0.023984418914756816,0.6991285587723711,0.29433324730784477,0.29433324730784477,0.29433324730784477,0.43615800439754204
contact_only,full,7107,7,0.0,0.494437082146338,0.05728280526331208,0.25261437276349197,0.5767400367542461,0.8577990531097939,0.0297905098206018,0.4486906944073133,0.18055071128923028,0.18055071128923028,0.18055071128923028,0.24771991626028528
contact_only,full,7107,8,0.0,0.6213668907559424,0.1448396732690129,0.25261437276349197,0.5767400367542461,0.8511231577818993,0.02440511569264458,0.5979442617024777,0.25709578450555737,0.25709578450555737,0.25709578450555737,0.39371193842604757
contact_only,full,7107,9,0.0,0.7156953980980083,0.18955668746573873,0.25261437276349197,0.5767400367542461,0.844902021184278,0.021942639419797644,0.8809942008080209,0.35379053247895775,0.35379053247895775,0.35379053247895775,0.48362784367340916
contact_only,full,7107,10,0.0,0.6891230013678248,0.18292292821250378,0.25261437276349197,0.5767400367542461,0.8384111776537241,0.022140891004120974,1.044395270622823,0.4311695935982666,0.4311695935982666,0.4311695935982666,0.6186891771479465
contact_only,full,7107,11,0.0,0.6703712829159502,0.13598795595187996,0.25261437276349197,0.5767400367542461,0.8310954035927787,0.024110506248413065,1.0612033564370482,0.41705316287982774,0.41705316287982774,0.41705316287982774,0.5474319447926894
contact_only,full,7107,12,0.0,0.6837211642477654,0.17276014144297336,0.25261437276349197,0.5767400367542461,0.8242237415661597,0.021900209153204606,1.1699564351257652,0.48523799510013277,0.48523799510013277,0.48523799510013277,0.7016777781865903
contact_only,full,7108,1,1.0,0.5700269211236006,0.07136121067839558,0.25261437276349197,0.5767400367542461,0.8942661745364493,0.028248167102239447,0.10709446103056752,0.01686694413738568,0.01686694413738568,0.01686694413738568,-0.04203618026868119
contact_only,full,7108,2,1.0,0.6239269105708667,0.11433253292723454,0.25261437276349197,0.5767400367542461,0.8888355862492873,0.025534838193077,0.329901304154747,0.10654668235222584,0.10654668235222584,0.10654668235222584,0.08106489803681544
contact_only,full,7108,3,1.0,0.5720887997796966,0.12240185213497186,0.25261437276349197,0.5767400367542461,0.8831809497020969,0.02545364499416834,0.42364703700688705,0.17884476593609294,0.17884476593609294,0.17884476593609294,0.2661834918839039
contact_only,full,7108,4,1.0,0.7486758555303441,0.22974676964731178,0.25261437276349197,0.5767400367542461,0.8784567186533028,0.020458060016366433,0.8484356056497618,0.33267002868576256,0.33267002868576256,0.33267002868576256,0.4347215537630945
contact_only,full,7108,5,1.0,0.6602955921264158,0.17123481428898651,0.25261437276349197,0.5767400367542461,0.872926452379858,0.023095883325297394,0.9576725520436916,0.39427619946797837,0.39427619946797837,0.39427619946797837,0.5631086560864651
